"",BBK01.OUP284,BBK01.OUP284_FLAGS
"",Time deposits of resident households / for more than one year up to and including two years / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:06,
1999-01,0.038,
1999-02,0.041,
1999-03,0.041,
1999-04,0.039,
1999-05,0.039,
1999-06,0.034,
1999-07,0.036,
1999-08,0.039,
1999-09,0.047,
1999-10,0.055,
1999-11,0.070,
1999-12,0.068,
2000-01,0.078,
2000-02,0.090,
2000-03,0.095,
2000-04,0.100,
2000-05,0.134,
2000-06,0.119,
2000-07,0.154,
2000-08,0.175,
2000-09,0.147,
2000-10,0.150,
2000-11,0.148,
2000-12,0.152,
2001-01,0.179,
2001-02,0.188,
2001-03,0.202,
2001-04,0.215,
2001-05,0.238,
2001-06,0.249,
2001-07,0.273,
2001-08,0.287,
2001-09,0.303,
2001-10,0.334,
2001-11,0.347,
2001-12,0.353,
2002-01,0.367,
2002-02,0.378,
2002-03,0.379,
2002-04,0.410,
2002-05,0.473,
2002-06,0.465,
2002-07,0.456,
2002-08,0.456,
2002-09,0.450,
2002-10,0.461,
2002-11,0.452,
2002-12,0.447,
2003-01,0.427,
2003-02,0.410,
2003-03,0.499,
2003-04,0.549,
2003-05,0.592,
2003-06,0.627,
2003-07,0.638,
2003-08,0.638,
2003-09,0.627,
2003-10,0.609,
2003-11,0.608,
2003-12,0.605,
2004-01,0.623,
2004-02,0.604,
2004-03,0.492,
2004-04,0.433,
2004-05,0.363,
2004-06,0.340,
2004-07,0.341,
2004-08,0.339,
2004-09,0.339,
2004-10,0.340,
2004-11,0.357,
2004-12,0.363,
2005-01,0.362,
2005-02,0.364,
2005-03,0.354,
2005-04,0.364,
2005-05,0.375,
2005-06,0.393,
2005-07,0.408,
2005-08,0.411,
2005-09,0.408,
2005-10,0.419,
2005-11,0.409,
2005-12,0.419,
2006-01,0.446,
2006-02,0.449,
2006-03,0.458,
2006-04,0.456,
2006-05,0.461,
2006-06,0.468,
2006-07,0.490,
2006-08,0.504,
2006-09,0.545,
2006-10,0.549,
2006-11,0.547,
2006-12,0.564,
2007-01,0.568,
2007-02,0.564,
2007-03,0.612,
2007-04,0.626,
2007-05,0.660,
2007-06,0.700,
2007-07,0.736,
2007-08,0.781,
2007-09,0.835,
2007-10,1.008,
2007-11,1.132,
2007-12,1.337,
2008-01,1.571,
2008-02,1.708,
2008-03,1.851,
2008-04,2.135,
2008-05,2.176,
2008-06,2.231,
2008-07,2.332,
2008-08,2.259,
2008-09,2.411,
2008-10,2.231,
2008-11,2.290,
2008-12,2.331,
2009-01,2.222,
2009-02,2.225,
2009-03,2.252,
2009-04,2.061,
2009-05,2.119,
2009-06,2.165,
2009-07,2.568,
2009-08,2.601,
2009-09,2.677,
2009-10,2.824,
2009-11,2.820,
2009-12,2.971,
2010-01,2.953,
2010-02,2.961,
2010-03,2.888,
2010-04,2.828,
2010-05,2.782,
2010-06,2.778,
2010-07,2.718,
2010-08,2.540,
2010-09,2.489,
2010-10,2.398,
2010-11,2.341,
2010-12,2.205,
2011-01,2.199,
2011-02,2.304,
2011-03,2.342,
2011-04,2.397,
2011-05,2.416,
2011-06,2.456,
2011-07,2.565,
2011-08,2.750,
2011-09,2.892,
2011-10,3.006,
2011-11,3.195,
2011-12,3.453,
2012-01,3.721,
2012-02,3.982,
2012-03,4.149,
2012-04,4.182,
2012-05,4.254,
2012-06,4.200,
2012-07,4.117,
2012-08,3.994,
2012-09,3.934,
2012-10,3.850,
2012-11,3.782,
2012-12,3.703,
2013-01,3.620,
2013-02,3.521,
2013-03,3.471,
2013-04,3.577,
2013-05,3.731,
2013-06,3.745,
2013-07,3.699,
2013-08,3.651,
2013-09,3.615,
2013-10,3.603,
2013-11,3.636,
2013-12,3.659,
2014-01,3.644,
2014-02,3.616,
2014-03,3.536,
2014-04,3.437,
2014-05,3.325,
2014-06,3.438,
2014-07,3.472,
2014-08,3.523,
2014-09,3.567,
2014-10,3.618,
2014-11,3.673,
2014-12,3.686,Provisional value
