"",BBEX3.A.USD.GBP.CA.AB.A04,BBEX3.A.USD.GBP.CA.AB.A04_FLAGS
"",Exchange rates (closing) for the pound sterling in the United States / GBP 1 = USD ... (selling),
unit,USD (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:17:13,
1980,2.3262,
1981,2.0257,
1982,1.7503,
1983,1.5161,
1984,1.3386,
1985,1.3007,
1986,1.4687,
1987,1.6416,
1988,1.7819,
1989,1.6393,
1990,1.7869,
1991,1.7690,
1992,1.7659,
1993,1.5030,
1994,1.5330,
1995,1.5796,
1996,1.5620,
1997,1.6395,
1998,1.6583,
1999,1.6181,
2000,1.5164,
2001,1.4407,
2002,1.5034,
2003,1.6349,
2004,1.8337,
2005,1.8201,
2006,1.8427,
2007,2.0024,
2008,1.8559,
2009,1.5670,
2010,1.5462,
2011,1.6040,
2012,1.5852,
2013,1.5641,
2014,1.6481,
"","Source: Since 17 April 2008 Thomson Reuters 1983 - 16 April 2008 Reuters 1980 - 1982 The Wallstreet Journal, New York",
"",Methodology: Calculated on the basis of daily rates.,
