"",BBK01.QU2168,BBK01.QU2168_FLAGS
"",Banks in Germany: Short-term liabilities to non-residents / Egypt / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:16:27,
1975-12,0.122,
1976-01,0.172,
1976-02,0.169,
1976-03,0.155,
1976-04,0.177,
1976-05,0.182,
1976-06,0.154,
1976-07,0.138,
1976-08,0.128,
1976-09,0.131,
1976-10,0.154,
1976-11,0.149,
1976-12,0.167,
1977-01,0.191,
1977-02,0.190,
1977-03,0.176,
1977-04,0.212,
1977-05,0.232,
1977-06,0.215,
1977-07,0.206,
1977-08,0.208,
1977-09,0.240,
1977-10,0.246,
1977-11,0.288,
1977-12,0.235,
1978-01,0.210,
1978-02,0.205,
1978-03,0.205,
1978-04,0.197,
1978-05,0.200,
1978-06,0.208,
1978-07,0.217,
1978-08,0.215,
1978-09,0.219,
1978-10,0.210,
1978-11,0.199,
1978-12,0.201,
1979-01,0.237,
1979-02,0.222,
1979-03,0.222,
1979-04,0.222,
1979-05,0.217,
1979-06,0.204,
1979-07,0.202,
1979-08,0.207,
1979-09,0.194,
1979-10,0.197,
1979-11,0.189,
1979-12,0.198,
1980-01,0.192,
1980-02,0.172,
1980-03,0.176,
1980-04,0.187,
1980-05,0.198,
1980-06,0.202,
1980-07,0.207,
1980-08,0.212,
1980-09,0.221,
1980-10,0.215,
1980-11,0.216,
1980-12,0.215,
1981-01,0.201,
1981-02,0.205,
1981-03,0.206,
1981-04,0.218,
1981-05,0.231,
1981-06,0.241,
1981-07,0.227,
1981-08,0.241,
1981-09,0.245,
1981-10,0.227,
1981-11,0.213,
1981-12,0.229,
1982-01,0.221,
1982-02,0.229,
1982-03,0.262,
1982-04,0.233,
1982-05,0.244,
1982-06,0.252,
1982-07,0.254,
1982-08,0.256,
1982-09,0.270,
1982-10,0.267,
1982-11,0.284,
1982-12,0.249,
1983-01,0.274,
1983-02,0.268,
1983-03,0.303,
1983-04,0.300,
1983-05,0.317,
1983-06,0.335,
1983-07,0.364,
1983-08,0.356,
1983-09,0.322,
1983-10,0.306,
1983-11,0.325,
1983-12,0.306,
1984-01,0.309,
1984-02,0.322,
1984-03,0.303,
1984-04,0.311,
1984-05,0.335,
1984-06,0.355,
1984-07,0.359,
1984-08,0.365,
1984-09,0.420,
1984-10,0.382,
1984-11,0.384,
1984-12,0.409,
1985-01,0.445,
1985-02,0.533,
1985-03,0.409,
1985-04,0.469,
1985-05,0.473,
1985-06,0.446,
1985-07,0.420,
1985-08,0.473,
1985-09,0.474,
1985-10,0.410,
1985-11,0.441,
1985-12,0.409,
1986-01,0.403,
1986-02,0.447,
1986-03,0.459,
1986-04,0.435,
1986-05,0.465,
1986-06,0.486,
1986-07,0.507,
1986-08,0.507,
1986-09,0.546,
1986-10,0.555,
1986-11,0.512,
1986-12,0.492,
1987-01,0.538,
1987-02,0.538,
1987-03,0.519,
1987-04,0.558,
1987-05,0.597,
1987-06,0.556,
1987-07,0.537,
1987-08,0.584,
1987-09,0.555,
1987-10,0.538,
1987-11,0.558,
1987-12,0.551,
1988-01,0.576,
1988-02,0.569,
1988-03,0.551,
1988-04,0.561,
1988-05,0.559,
1988-06,0.587,
1988-07,0.612,
1988-08,0.612,
1988-09,0.614,
1988-10,0.587,
1988-11,0.484,
1988-12,0.452,
1989-01,0.498,
1989-02,0.484,
1989-03,0.499,
1989-04,0.508,
1989-05,0.637,
1989-06,0.553,
1989-07,0.570,
1989-08,0.579,
1989-09,0.581,
1989-10,0.578,
1989-11,0.569,
1989-12,0.541,
1990-01,0.550,
1990-02,0.541,
1990-03,0.546,
1990-04,0.540,
1990-05,0.540,
1990-06,0.566,
1990-07,0.551,
1990-08,0.561,
1990-09,0.608,
1990-10,0.591,
1990-11,0.578,
1990-12,0.587,
1991-01,0.621,
1991-02,0.620,
1991-03,0.717,
1991-04,1.036,
1991-05,1.023,
1991-06,1.057,
1991-07,1.038,
1991-08,1.030,
1991-09,0.987,
1991-10,1.019,
1991-11,0.990,
1991-12,1.030,
1992-01,1.100,
1992-02,1.060,
1992-03,1.082,
1992-04,1.055,
1992-05,1.020,
1992-06,1.104,
1992-07,0.911,
1992-08,0.913,
1992-09,0.909,
1992-10,0.960,
1992-11,1.013,
1992-12,1.124,
1993-01,1.137,
1993-02,1.243,
1993-03,1.320,
1993-04,1.281,
1993-05,1.325,
1993-06,1.412,
1993-07,1.433,
1993-08,1.236,
1993-09,1.076,
1993-10,1.259,
1993-11,1.320,
1993-12,1.405,
1994-01,1.429,
1994-02,1.402,
1994-03,1.350,
1994-04,1.374,
1994-05,1.332,
1994-06,1.323,
1994-07,1.302,
1994-08,1.317,
1994-09,1.272,
1994-10,1.295,
1994-11,1.355,
1994-12,1.368,
1995-01,1.326,
1995-02,1.295,
1995-03,1.284,
1995-04,1.229,
1995-05,1.284,
1995-06,1.384,
1995-07,1.434,
1995-08,1.503,
1995-09,1.451,
1995-10,1.505,
1995-11,1.450,
1995-12,1.375,
1996-01,1.379,
1996-02,1.455,
1996-03,1.444,
1996-04,1.498,
1996-05,1.505,
1996-06,1.617,
1996-07,1.524,
1996-08,1.601,
1996-09,1.597,
1996-10,1.575,
1996-11,1.618,
1996-12,1.660,
1997-01,1.729,
1997-02,1.840,
1997-03,1.839,
1997-04,1.998,
1997-05,1.958,
1997-06,2.108,
1997-07,2.137,
1997-08,2.023,
1997-09,2.236,
1997-10,1.998,
1997-11,2.122,
1997-12,2.134,
1998-01,2.120,
1998-02,2.256,
1998-03,2.222,
1998-04,2.325,
1998-05,2.190,
1998-06,2.213,
1998-07,2.149,
1998-08,2.202,
1998-09,2.182,
1998-10,1.938,
1998-11,2.012,
1998-12,1.871,
1999-01,1.991,
1999-02,2.181,
1999-03,2.275,
1999-04,2.388,
1999-05,2.500,
1999-06,2.486,
1999-07,2.346,
1999-08,2.357,
1999-09,2.472,
1999-10,2.373,
1999-11,2.464,
1999-12,2.532,
2000-01,2.468,
2000-02,2.641,
2000-03,2.744,
2000-04,2.816,
2000-05,2.822,
2000-06,2.808,
2000-07,2.855,
2000-08,3.067,
2000-09,3.186,
2000-10,3.273,
2000-11,3.111,
2000-12,2.977,
2001-01,3.047,
2001-02,2.829,
2001-03,2.962,
2001-04,3.060,
2001-05,3.176,
2001-06,3.008,
2001-07,2.801,
2001-08,2.688,
2001-09,2.840,
2001-10,2.795,
2001-11,2.947,
2001-12,2.881,
2002-01,2.977,
2002-02,3.043,
2002-03,3.030,
2002-04,2.884,
2002-05,2.857,
2002-06,2.773,
2002-07,2.821,
2002-08,2.892,
2002-09,2.970,
2002-10,2.953,
2002-11,2.767,
2002-12,2.619,
2003-01,2.598,
2003-02,2.602,
2003-03,2.729,
2003-04,2.651,
2003-05,2.650,
2003-06,2.814,
2003-07,2.984,
2003-08,2.943,
2003-09,2.795,
2003-10,2.754,
2003-11,2.695,
2003-12,2.577,
2004-01,2.563,
2004-02,2.532,
2004-03,2.611,
2004-04,2.567,
2004-05,2.579,
2004-06,2.727,
2004-07,2.779,
2004-08,2.679,
2004-09,2.614,
2004-10,2.592,
2004-11,2.544,
2004-12,2.364,
2005-01,2.341,
2005-02,2.433,
2005-03,2.636,
2005-04,2.714,
2005-05,2.841,
2005-06,2.914,
2005-07,3.075,
2005-08,3.100,
2005-09,3.347,
2005-10,3.352,
2005-11,3.509,
2005-12,3.562,
2006-01,3.615,
2006-02,4.058,
2006-03,4.235,
2006-04,4.153,
2006-05,4.025,
2006-06,4.126,
2006-07,3.967,
2006-08,4.198,
2006-09,4.297,
2006-10,4.131,
2006-11,3.908,
2006-12,4.372,
2007-01,4.032,
2007-02,3.733,
2007-03,3.889,
2007-04,3.987,
2007-05,3.960,
2007-06,4.515,
2007-07,3.749,
2007-08,3.695,
2007-09,2.813,
2007-10,2.972,
2007-11,3.063,
2007-12,2.858,
2008-01,2.713,
2008-02,2.501,
2008-03,2.536,
2008-04,2.370,
2008-05,2.384,
2008-06,2.705,
2008-07,2.375,
2008-08,2.642,
2008-09,2.523,
2008-10,2.530,
2008-11,2.472,
2008-12,2.175,
2009-01,2.298,
2009-02,2.264,
2009-03,2.048,
2009-04,2.194,
2009-05,2.119,
2009-06,2.056,
2009-07,1.935,
2009-08,1.889,
2009-09,1.904,
2009-10,1.950,
2009-11,1.912,
2009-12,1.973,
2010-01,2.046,
2010-02,2.120,
2010-03,2.402,
2010-04,2.521,
2010-05,2.014,
2010-06,1.989,
2010-07,1.891,
2010-08,2.127,
2010-09,1.932,
2010-10,1.837,
2010-11,1.839,
2010-12,1.870,
2011-01,2.096,
2011-02,2.212,
2011-03,2.291,
2011-04,2.260,
2011-05,2.340,
2011-06,2.359,
2011-07,2.257,
2011-08,2.515,
2011-09,2.306,
2011-10,2.352,
2011-11,2.380,
2011-12,2.176,
2012-01,2.350,
2012-02,2.343,
2012-03,2.250,
2012-04,1.974,
2012-05,2.037,
2012-06,2.025,
2012-07,2.326,
2012-08,2.240,
2012-09,2.093,
2012-10,2.068,
2012-11,1.873,
2012-12,1.791,
2013-01,1.931,
2013-02,1.857,
2013-03,1.985,
2013-04,2.000,
2013-05,2.077,
2013-06,2.245,
2013-07,2.162,
2013-08,2.181,
2013-09,1.886,
2013-10,1.915,
2013-11,1.752,
2013-12,1.500,
2014-01,1.583,
2014-02,1.587,
2014-03,1.545,
2014-04,1.569,
2014-05,1.589,
2014-06,1.537,
2014-07,1.705,
2014-08,1.643,
2014-09,1.706,
2014-10,1.601,
2014-11,1.584,
2014-12,1.366,
