"",BBK01.QUX818,BBK01.QUX818_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Saudi Arabia / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:29,
2002-03,2.159,
2002-04,3.247,
2002-05,3.882,
2002-06,2.018,
2002-07,2.731,
2002-08,2.644,
2002-09,1.671,
2002-10,4.033,
2002-11,4.223,
2002-12,1.416,
2003-01,3.812,
2003-02,2.480,
2003-03,1.603,
2003-04,2.605,
2003-05,3.126,
2003-06,1.803,
2003-07,1.340,
2003-08,1.272,
2003-09,1.084,
2003-10,1.105,
2003-11,1.175,
2003-12,1.054,
2004-01,1.069,
2004-02,1.012,
2004-03,1.082,
2004-04,1.125,
2004-05,1.048,
2004-06,1.138,
2004-07,1.075,
2004-08,1.143,
2004-09,1.050,
2004-10,0.975,
2004-11,1.096,
2004-12,1.257,
2005-01,1.194,
2005-02,1.231,
2005-03,1.276,
2005-04,1.309,
2005-05,1.332,
2005-06,1.636,
2005-07,1.508,
2005-08,1.543,
2005-09,1.633,
2005-10,1.814,
2005-11,1.881,
2005-12,1.456,
2006-01,1.520,
2006-02,1.473,
2006-03,1.439,
2006-04,1.625,
2006-05,1.696,
2006-06,2.491,
2006-07,2.442,
2006-08,1.727,
2006-09,1.755,
2006-10,1.676,
2006-11,1.616,
2006-12,1.665,
2007-01,1.566,
2007-02,1.566,
2007-03,1.516,
2007-04,2.139,
2007-05,2.261,
2007-06,2.399,
2007-07,2.697,
2007-08,2.780,
2007-09,3.319,
2007-10,4.638,
2007-11,4.633,
2007-12,4.586,
2008-01,5.096,
2008-02,4.959,
2008-03,5.450,
2008-04,5.147,
2008-05,2.814,
2008-06,2.981,
2008-07,2.831,
2008-08,3.098,
2008-09,2.672,
2008-10,2.884,
2008-11,3.630,
2008-12,3.197,
2009-01,3.809,
2009-02,3.803,
2009-03,3.584,
2009-04,3.914,
2009-05,3.360,
2009-06,3.451,
2009-07,3.275,
2009-08,3.239,
2009-09,3.241,
2009-10,3.426,
2009-11,3.203,
2009-12,3.234,
2010-01,3.239,
2010-02,3.566,
2010-03,3.543,
2010-04,3.682,
2010-05,3.715,
2010-06,3.999,
2010-07,4.028,
2010-08,3.826,
2010-09,3.502,
2010-10,3.430,
2010-11,3.791,
2010-12,3.756,
2011-01,3.745,
2011-02,3.454,
2011-03,3.495,
2011-04,3.276,
2011-05,3.582,
2011-06,3.388,
2011-07,3.538,
2011-08,3.621,
2011-09,4.138,
2011-10,3.601,
2011-11,3.787,
2011-12,4.132,
2012-01,5.204,
2012-02,3.694,
2012-03,3.915,
2012-04,3.942,
2012-05,4.249,
2012-06,3.802,
2012-07,3.982,
2012-08,4.839,
2012-09,4.473,
2012-10,3.314,
2012-11,3.856,
2012-12,3.345,
2013-01,3.211,
2013-02,3.640,
2013-03,3.865,
2013-04,3.760,
2013-05,3.869,
2013-06,3.899,
2013-07,3.811,
2013-08,3.988,
2013-09,3.838,
2013-10,3.703,
2013-11,3.792,
2013-12,4.067,
2014-01,4.181,
2014-02,4.202,
2014-03,4.481,
2014-04,4.281,
2014-05,4.470,
2014-06,4.315,
2014-07,4.640,
2014-08,4.734,
2014-09,5.591,
2014-10,6.273,
