"",BBK01.QUY256,BBK01.QUY256_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign banks / Countries in Europe / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:29:55,
2002-03,141.418,
2002-04,155.966,
2002-05,148.968,
2002-06,144.005,
2002-07,142.743,
2002-08,141.514,
2002-09,138.867,
2002-10,138.617,
2002-11,141.795,
2002-12,133.716,
2003-01,132.519,
2003-02,132.148,
2003-03,134.791,
2003-04,137.494,
2003-05,134.404,
2003-06,134.294,
2003-07,132.664,
2003-08,128.109,
2003-09,127.593,
2003-10,135.539,
2003-11,133.720,
2003-12,129.763,
2004-01,135.676,
2004-02,136.937,
2004-03,141.904,
2004-04,145.087,
2004-05,150.278,
2004-06,155.025,
2004-07,157.637,
2004-08,158.668,
2004-09,162.386,
2004-10,169.469,
2004-11,177.249,
2004-12,181.513,
2005-01,188.317,
2005-02,192.062,
2005-03,196.564,
2005-04,197.930,
2005-05,197.881,
2005-06,207.201,
2005-07,203.694,
2005-08,205.019,
2005-09,210.862,
2005-10,212.804,
2005-11,215.814,
2005-12,206.668,
2006-01,213.345,
2006-02,219.952,
2006-03,227.715,
2006-04,230.120,
2006-05,234.339,
2006-06,239.839,
2006-07,245.958,
2006-08,245.874,
2006-09,258.280,
2006-10,270.249,
2006-11,281.181,
2006-12,287.790,
2007-01,300.176,
2007-02,307.804,
2007-03,317.654,
2007-04,318.708,
2007-05,322.732,
2007-06,332.114,
2007-07,328.612,
2007-08,328.481,
2007-09,328.215,
2007-10,332.841,
2007-11,335.249,
2007-12,330.520,
2008-01,329.868,
2008-02,332.411,
2008-03,331.615,
2008-04,329.122,
2008-05,341.008,
2008-06,348.885,
2008-07,353.563,
2008-08,354.996,
2008-09,352.553,
2008-10,338.892,
2008-11,327.948,
2008-12,317.096,
2009-01,310.829,
2009-02,305.100,
2009-03,299.636,
2009-04,298.051,
2009-05,296.851,
2009-06,293.455,
2009-07,291.628,
2009-08,291.301,
2009-09,288.839,
2009-10,285.974,
2009-11,287.290,
2009-12,284.211,
2010-01,285.096,
2010-02,284.642,
2010-03,288.147,
2010-04,288.135,
2010-05,280.535,
2010-06,278.274,
2010-07,270.818,
2010-08,270.343,
2010-09,266.244,
2010-10,263.379,
2010-11,260.192,
2010-12,254.219,
2011-01,256.817,
2011-02,253.649,
2011-03,252.366,
2011-04,253.464,
2011-05,254.783,
2011-06,253.176,
2011-07,251.787,
2011-08,248.748,
2011-09,245.686,
2011-10,241.123,
2011-11,240.874,
2011-12,235.480,
2012-01,237.381,
2012-02,235.122,
2012-03,234.698,
2012-04,231.976,
2012-05,230.146,
2012-06,225.776,
2012-07,222.926,
2012-08,224.286,
2012-09,222.568,
2012-10,221.058,
2012-11,224.043,
2012-12,222.693,
2013-01,226.015,
2013-02,225.293,
2013-03,223.036,
2013-04,222.050,
2013-05,222.881,
2013-06,221.934,
2013-07,219.770,
2013-08,221.782,
2013-09,219.604,
2013-10,217.504,
2013-11,220.117,
2013-12,219.919,
2014-01,219.686,
2014-02,218.096,
2014-03,216.952,
2014-04,216.311,
2014-05,215.552,
2014-06,216.405,
2014-07,214.534,
2014-08,214.494,
2014-09,215.180,
2014-10,213.797,
