"",BBK01.OUG363,BBK01.OUG363_FLAGS
"",Loans to foreign non-banks for up to and including one year / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:16,
1999-01,4.625,
1999-02,4.244,
1999-03,4.833,
1999-04,5.518,
1999-05,5.433,
1999-06,5.963,
1999-07,6.007,
1999-08,6.730,
1999-09,6.562,
1999-10,7.053,
1999-11,7.926,
1999-12,7.963,
2000-01,7.391,
2000-02,8.313,
2000-03,8.255,
2000-04,8.303,
2000-05,8.308,
2000-06,8.120,
2000-07,7.897,
2000-08,8.959,
2000-09,9.070,
2000-10,10.494,
2000-11,11.530,
2000-12,12.263,
2001-01,13.633,
2001-02,11.200,
2001-03,12.419,
2001-04,12.305,
2001-05,10.412,
2001-06,11.733,
2001-07,11.671,
2001-08,12.946,
2001-09,12.241,
2001-10,11.763,
2001-11,12.977,
2001-12,12.987,
2002-01,13.035,
2002-02,12.405,
2002-03,12.393,
2002-04,12.347,
2002-05,11.730,
2002-06,11.241,
2002-07,13.053,
2002-08,12.062,
2002-09,12.884,
2002-10,12.890,
2002-11,12.567,
2002-12,10.063,
2003-01,8.502,
2003-02,9.458,
2003-03,10.630,
2003-04,9.572,
2003-05,9.507,
2003-06,10.398,
2003-07,8.072,
2003-08,6.486,
2003-09,7.207,
2003-10,6.668,
2003-11,5.789,
2003-12,7.190,
2004-01,6.200,
2004-02,6.001,
2004-03,6.506,
2004-04,8.127,
2004-05,6.416,
2004-06,6.366,
2004-07,6.020,
2004-08,6.601,
2004-09,6.479,
2004-10,7.755,
2004-11,8.364,
2004-12,8.246,
2005-01,11.445,
2005-02,10.071,
2005-03,10.594,
2005-04,13.420,
2005-05,11.996,
2005-06,11.086,
2005-07,16.231,
2005-08,14.067,
2005-09,13.568,
2005-10,13.877,
2005-11,11.685,
2005-12,12.561,
2006-01,20.717,
2006-02,18.910,
2006-03,18.036,
2006-04,25.537,
2006-05,22.351,
2006-06,24.234,
2006-07,24.709,
2006-08,25.323,
2006-09,27.406,
2006-10,32.432,
2006-11,31.559,
2006-12,30.185,
2007-01,32.859,
2007-02,28.017,
2007-03,31.973,
2007-04,35.768,
2007-05,31.692,
2007-06,33.847,
2007-07,32.404,
2007-08,35.607,
2007-09,40.825,
2007-10,45.584,
2007-11,43.581,
2007-12,55.734,
2008-01,50.549,
2008-02,50.649,
2008-03,53.539,
2008-04,55.836,
2008-05,53.474,
2008-06,43.562,
2008-07,44.640,
2008-08,43.685,
2008-09,43.690,
2008-10,46.770,
2008-11,42.488,
2008-12,40.013,
2009-01,37.991,
2009-02,37.455,
2009-03,34.990,
2009-04,35.679,
2009-05,35.915,
2009-06,31.919,
2009-07,32.175,
2009-08,34.433,
2009-09,34.318,
2009-10,35.973,
2009-11,35.708,
2009-12,33.610,
2010-01,35.550,
2010-02,36.559,
2010-03,36.415,
2010-04,39.343,
2010-05,40.085,
2010-06,41.184,
2010-07,38.139,
2010-08,40.374,
2010-09,40.403,
2010-10,39.306,
2010-11,40.766,
2010-12,36.593,
2011-01,39.960,
2011-02,37.596,
2011-03,35.435,
2011-04,37.110,
2011-05,32.875,
2011-06,32.492,
2011-07,32.464,
2011-08,33.335,
2011-09,32.872,
2011-10,30.561,
2011-11,31.109,
2011-12,29.769,
2012-01,29.813,
2012-02,30.252,
2012-03,31.407,
2012-04,32.693,
2012-05,32.102,
2012-06,31.071,
2012-07,31.015,
2012-08,31.675,
2012-09,33.275,
2012-10,30.542,
2012-11,31.913,
2012-12,27.028,
2013-01,26.429,
2013-02,28.037,
2013-03,28.854,
2013-04,29.184,
2013-05,28.738,
2013-06,24.951,
2013-07,25.235,
2013-08,26.578,
2013-09,27.037,
2013-10,26.424,
2013-11,28.921,
2013-12,27.469,
2014-01,29.340,
2014-02,30.488,
2014-03,31.349,
2014-04,31.093,
2014-05,31.212,
2014-06,30.920,
2014-07,30.924,
2014-08,29.369,
2014-09,29.441,
2014-10,28.942,
2014-11,27.809,
2014-12,24.834,Provisional value
