"",BBK01.PQ0093,BBK01.PQ0093_FLAGS
"","Lending to electricity, gas and water supply; mining and quarrrying / Big banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:31:16,
1968-10,0.501,
1969-01,0.495,
1969-04,0.476,
1969-07,0.502,
1969-10,0.536,
1970-01,0.500,
1970-04,0.528,
1970-07,0.513,
1970-10,0.535,
1971-01,0.567,
1971-04,0.665,
1971-07,0.842,
1971-10,1.126,
1972-01,1.047,
1972-04,1.156,
1972-07,1.045,
1972-10,1.262,
1973-01,1.291,
1973-04,1.438,
1973-07,1.383,
1973-10,1.193,
1974-01,1.256,
1974-04,1.324,
1974-07,1.343,
1974-10,1.532,
1975-01,1.446,
1975-04,1.486,
1975-07,1.617,
1975-10,1.790,
1976-01,1.687,
1976-04,1.806,
1976-07,1.715,
1976-10,1.829,
1977-01,1.680,
1977-04,1.624,
1977-07,1.740,
1977-10,1.894,
1978-01,1.750,
1978-04,1.848,
1978-07,1.726,
1978-10,1.765,
1979-01,1.647,
1979-04,1.606,
1979-07,1.367,
1979-10,1.619,
1980-01,1.355,
1980-04,1.373,
1980-07,1.290,
1980-10,1.363,
1981-01,1.383,
1981-04,1.411,
1981-07,1.461,
1981-10,1.436,
1982-01,1.364,
1982-04,1.349,
1982-07,1.248,
1982-10,1.329,
1983-01,1.199,
1983-04,1.345,
1983-07,1.312,
1983-10,1.308,
1984-01,1.206,
1984-04,1.284,
1984-07,1.232,
1984-10,1.199,
1985-01,1.130,
1985-04,1.154,
1985-07,1.181,
1985-10,1.118,
1986-01,1.093,
1986-04,1.098,
1986-07,1.191,
1986-10,1.158,
1987-01,1.144,
1987-04,1.004,
1987-07,0.942,
1987-10,0.970,
1988-01,0.969,
1988-04,0.982,
1988-07,0.886,
1988-10,0.918,
1989-01,0.904,
1989-04,0.798,
1989-07,0.798,
1989-10,0.759,
1990-01,0.648,
1990-04,0.639,
1990-07,0.797,
1990-10,0.879,
1991-01,1.070,
1991-04,1.208,
1991-07,1.202,
1991-10,1.278,
1992-01,0.952,
1992-04,1.012,
1992-07,0.796,
1992-10,0.949,
1993-01,0.791,
1993-04,1.047,
1993-07,1.007,
1993-10,1.157,
1994-01,1.219,
1994-04,1.221,
1994-07,1.254,
1994-10,1.478,
1995-01,1.815,
1995-04,2.260,
1995-07,2.312,
1995-10,2.408,
1996-01,2.627,
1996-04,2.679,
1996-07,2.592,
1996-10,2.935,
1997-01,3.167,
1997-04,3.102,
1997-07,3.358,
1997-10,3.452,
1998-01,3.687,
1998-04,3.564,
1998-07,3.705,
1998-10,4.767,
1999-01,7.536,
1999-04,7.231,
1999-07,7.766,
1999-10,7.981,
2000-01,7.518,
2000-04,7.423,
2000-07,7.643,
2000-10,9.064,
2001-01,8.741,
2001-04,7.685,
2001-07,7.437,
2001-10,8.583,
2002-01,9.477,
2002-04,9.077,
2002-07,8.732,
2002-10,8.345,
2003-01,8.604,
2003-04,8.512,
2003-07,7.705,
2003-10,7.687,
2004-01,8.166,
2004-04,7.506,
2004-07,7.573,
2004-10,8.473,
2005-01,8.104,
2005-04,7.775,
2005-07,8.454,
2005-10,7.450,
2006-01,7.349,
2006-04,7.748,
2006-07,7.721,
2006-10,7.463,
2007-01,7.147,
2007-04,7.044,
2007-07,7.128,
2007-10,7.251,
2008-01,7.151,
2008-04,7.517,
2008-07,7.281,
2008-10,8.179,
2009-01,8.524,
2009-04,8.334,
2009-07,7.882,
2009-10,9.640,
2010-01,9.691,
2010-04,9.667,
2010-07,9.490,
2010-10,9.209,
2011-01,9.323,
2011-04,9.964,
2011-07,10.186,
2011-10,10.147,
2012-01,10.153,
2012-04,9.966,
2012-07,9.878,
2012-10,9.710,
2013-01,9.877,
2013-04,9.778,
2013-07,9.959,
2013-10,9.968,
2014-01,9.730,
2014-04,10.218,
2014-07,9.998,
2014-10,10.007,
