"",BBK01.QUX225,BBK01.QUX225_FLAGS
"","All foreign subsidiaries: Liabilities to non-residents, total / British Virgin Islands / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:20:35,
2001-12,1.097,
2002-01,1.118,
2002-02,1.041,
2002-03,1.103,
2002-04,1.028,
2002-05,1.225,
2002-06,1.142,
2002-07,1.019,
2002-08,1.057,
2002-09,1.071,
2002-10,1.051,
2002-11,1.159,
2002-12,0.939,
2003-01,1.001,
2003-02,1.089,
2003-03,1.036,
2003-04,1.007,
2003-05,0.958,
2003-06,0.932,
2003-07,0.937,
2003-08,0.919,
2003-09,0.939,
2003-10,0.913,
2003-11,1.129,
2003-12,1.020,
2004-01,0.952,
2004-02,1.186,
2004-03,1.086,
2004-04,1.099,
2004-05,1.104,
2004-06,1.077,
2004-07,1.026,
2004-08,1.128,
2004-09,1.109,
2004-10,1.085,
2004-11,1.072,
2004-12,1.099,
2005-01,1.079,
2005-02,1.123,
2005-03,1.325,
2005-04,1.157,
2005-05,1.438,
2005-06,1.367,
2005-07,1.357,
2005-08,1.212,
2005-09,1.103,
2005-10,1.126,
2005-11,1.473,
2005-12,1.392,
2006-01,1.255,
2006-02,1.408,
2006-03,1.475,
2006-04,1.366,
2006-05,1.451,
2006-06,1.392,
2006-07,1.193,
2006-08,1.215,
2006-09,1.248,
2006-10,1.147,
2006-11,1.352,
2006-12,1.176,
2007-01,1.103,
2007-02,1.142,
2007-03,1.125,
2007-04,1.168,
2007-05,1.171,
2007-06,1.139,
2007-07,1.005,
2007-08,1.059,
2007-09,1.056,
2007-10,1.332,
2007-11,1.276,
2007-12,1.276,
2008-01,1.576,
2008-02,1.401,
2008-03,1.487,
2008-04,1.378,
2008-05,1.465,
2008-06,1.268,
2008-07,1.191,
2008-08,1.174,
2008-09,1.419,
2008-10,1.164,
2008-11,1.118,
2008-12,1.113,
2009-01,1.122,
2009-02,1.169,
2009-03,1.096,
2009-04,1.100,
2009-05,1.123,
2009-06,1.073,
2009-07,1.044,
2009-08,1.062,
2009-09,1.011,
2009-10,0.885,
2009-11,0.817,
2009-12,0.703,
2010-01,0.716,
2010-02,0.760,
2010-03,0.793,
2010-04,0.816,
2010-05,0.874,
2010-06,1.059,
2010-07,0.786,
2010-08,0.859,
2010-09,0.870,
2010-10,0.813,
2010-11,0.822,
2010-12,0.771,
2011-01,0.766,
2011-02,0.822,
2011-03,0.763,
2011-04,0.706,
2011-05,0.732,
2011-06,0.678,
2011-07,0.730,
2011-08,0.818,
2011-09,0.819,
2011-10,0.860,
2011-11,0.881,
2011-12,0.866,
2012-01,1.010,
2012-02,0.960,
2012-03,0.941,
2012-04,1.024,
2012-05,1.112,
2012-06,1.286,
2012-07,1.255,
2012-08,1.186,
2012-09,1.397,
2012-10,1.370,
2012-11,1.317,
2012-12,1.460,
2013-01,1.424,
2013-02,1.485,
2013-03,1.500,
2013-04,1.393,
2013-05,1.638,
2013-06,1.567,
2013-07,1.508,
2013-08,1.537,
2013-09,1.411,
2013-10,1.430,
2013-11,1.482,
2013-12,1.452,
2014-01,1.419,
2014-02,1.345,
2014-03,1.528,
2014-04,1.360,
2014-05,1.198,
2014-06,1.354,
2014-07,1.313,
2014-08,1.453,
2014-09,1.394,
2014-10,1.281,
2014-11,1.290,
