"",BBK01.TUD447,BBK01.TUD447_FLAGS
2013-05,1177770,
2013-06,1165963,
2013-07,1149825,
2013-08,1142815,
2013-09,1139717,
2013-10,1131077,
2013-11,1129674,
2013-12,1115206,
2014-01,1107641,
2014-02,1098496,
2014-03,1090419,
2014-04,1078932,
2014-05,1091214,
2014-06,1085487,
2014-07,1084015,
2014-08,1079709,
2014-09,1084727,
2014-10,1083042,
2014-11,1084790,
2014-12,1077347,
2015-01,1103048,
