"",BBK01.RU5757,BBK01.RU5757_FLAGS
1993-10,.,No value available
1993-11,.,No value available
1993-12,0.031,
1994-01,.,No value available
1994-02,.,No value available
1994-03,.,No value available
1994-04,.,No value available
1994-05,.,No value available
1994-06,0.030,
1994-07,0.030,
1994-08,0.030,
1994-09,0.028,
1994-10,0.037,
1994-11,0.037,
1994-12,0.027,
1995-01,0.024,
1995-02,0.025,
1995-03,0.022,
1995-04,0.024,
1995-05,0.025,
1995-06,0.023,
1995-07,.,No value available
1995-08,.,No value available
1995-09,.,No value available
1995-10,.,No value available
1995-11,.,No value available
1995-12,0.029,
1996-01,0.029,
1996-02,0.032,
1996-03,0.031,
1996-04,0.026,
1996-05,0.027,
1996-06,0.036,
1996-07,0.037,
1996-08,0.039,
1996-09,0.039,
1996-10,0.039,
1996-11,0.040,
1996-12,0.029,
1997-01,0.032,
1997-02,0.032,
1997-03,0.030,
1997-04,0.032,
1997-05,0.035,
1997-06,0.035,
1997-07,0.038,
1997-08,0.038,
1997-09,0.033,
1997-10,0.041,
1997-11,0.041,
1997-12,0.044,
1998-01,0.043,
1998-02,0.041,
1998-03,0.042,
1998-04,0.037,
1998-05,0.037,
1998-06,0.028,
1998-07,0.031,
1998-08,0.030,
1998-09,0.036,
1998-10,0.036,
1998-11,0.038,
1998-12,0.032,
1999-01,0.034,
1999-02,0.065,
1999-03,0.027,
1999-04,0.023,
1999-05,0.024,
1999-06,0.029,
1999-07,0.029,
1999-08,0.026,
1999-09,0.031,
1999-10,0.031,
1999-11,0.031,
1999-12,.,No value available
2000-01,.,No value available
2000-02,.,No value available
2000-03,0.032,
2000-04,0.035,
2000-05,0.036,
2000-06,0.033,
2000-07,0.040,
2000-08,0.040,
2000-09,0.048,
2000-10,0.047,
2000-11,0.047,
2000-12,0.038,
2001-01,0.039,
2001-02,0.041,
2001-03,0.039,
2001-04,0.039,
2001-05,0.037,
2001-06,0.042,
2001-07,0.044,
2001-08,0.048,
2001-09,0.038,
2001-10,0.037,
2001-11,0.038,
2001-12,0.032,
2002-01,0.035,
2002-02,0.036,
2002-03,0.037,
2002-04,0.036,
2002-05,0.038,
2002-06,0.044,
2002-07,0.042,
2002-08,0.061,
2002-09,0.060,
2002-10,0.057,
2002-11,0.060,
2002-12,0.062,
2003-01,0.061,
2003-02,0.044,
2003-03,0.048,
2003-04,0.084,
2003-05,0.092,
2003-06,0.103,
2003-07,0.106,
2003-08,0.111,
2003-09,0.108,
2003-10,0.106,
2003-11,0.098,
2003-12,0.086,
2004-01,0.089,
2004-02,0.101,
2004-03,0.107,
2004-04,0.110,
2004-05,0.129,
2004-06,0.128,
2004-07,0.126,
2004-08,0.108,
2004-09,0.104,
2004-10,0.101,
2004-11,0.091,
2004-12,0.089,
2005-01,0.095,
2005-02,0.091,
2005-03,0.094,
2005-04,0.103,
2005-05,0.109,
2005-06,0.114,
2005-07,0.097,
2005-08,0.090,
2005-09,0.093,
2005-10,0.097,
2005-11,0.098,
2005-12,0.097,
2006-01,0.093,
2006-02,0.091,
2006-03,0.090,
2006-04,0.088,
2006-05,0.090,
2006-06,0.092,
2006-07,0.096,
2006-08,0.092,
2006-09,0.092,
2006-10,0.094,
2006-11,0.092,
2006-12,0.094,
2007-01,0.096,
2007-02,0.094,
2007-03,0.096,
2007-04,0.089,
2007-05,0.104,
2007-06,0.101,
2007-07,0.101,
2007-08,0.107,
2007-09,0.106,
2007-10,0.112,
2007-11,0.111,
2007-12,0.107,
2008-01,0.111,
2008-02,0.104,
2008-03,0.111,
2008-04,0.116,
2008-05,0.107,
2008-06,0.105,
2008-07,0.097,
2008-08,0.122,
2008-09,0.127,
2008-10,0.156,
2008-11,0.149,
2008-12,0.149,
2009-01,0.166,
2009-02,0.168,
2009-03,0.163,
2009-04,0.163,
2009-05,0.159,
2009-06,0.149,
2009-07,0.169,
2009-08,0.141,
2009-09,0.142,
2009-10,0.155,
2009-11,0.150,
2009-12,0.149,
2010-01,0.135,
2010-02,0.141,
2010-03,0.133,
2010-04,0.159,
2010-05,0.168,
2010-06,0.150,
2010-07,0.140,
2010-08,0.144,
2010-09,0.137,
2010-10,0.128,
2010-11,0.187,
2010-12,0.170,
2011-01,0.160,
2011-02,0.152,
2011-03,0.155,
2011-04,0.135,
2011-05,0.140,
2011-06,0.130,
2011-07,0.119,
2011-08,0.115,
2011-09,0.116,
2011-10,0.112,
2011-11,0.097,
2011-12,0.112,
2012-01,0.119,
2012-02,0.125,
2012-03,0.124,
2012-04,0.130,
2012-05,0.120,
2012-06,0.119,
2012-07,0.115,
2012-08,0.115,
2012-09,0.101,
2012-10,0.161,
2012-11,0.140,
2012-12,0.117,
2013-01,0.105,
2013-02,0.125,
2013-03,0.108,
2013-04,0.117,
2013-05,0.110,
2013-06,0.120,
2013-07,0.123,
2013-08,0.125,
2013-09,0.125,
2013-10,0.118,
2013-11,0.097,
2013-12,0.105,
2014-01,0.138,
2014-02,0.113,
2014-03,0.114,
2014-04,0.120,
2014-05,0.110,
2014-06,0.096,
2014-07,0.099,
2014-08,0.098,
2014-09,0.081,
2014-10,0.075,
2014-11,0.077,
2014-12,0.096,
