"",BBK01.QUK871,BBK01.QUK871_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Algeria / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:34:04,
2002-03,0.089,
2002-04,0.129,
2002-05,0.120,
2002-06,0.121,
2002-07,0.113,
2002-08,0.110,
2002-09,0.078,
2002-10,0.079,
2002-11,0.084,
2002-12,0.091,
2003-01,0.090,
2003-02,0.094,
2003-03,0.092,
2003-04,0.096,
2003-05,0.116,
2003-06,0.095,
2003-07,0.095,
2003-08,0.093,
2003-09,0.096,
2003-10,0.091,
2003-11,0.091,
2003-12,0.170,
2004-01,0.159,
2004-02,0.164,
2004-03,0.172,
2004-04,0.187,
2004-05,0.176,
2004-06,0.185,
2004-07,0.194,
2004-08,0.188,
2004-09,0.195,
2004-10,0.212,
2004-11,0.214,
2004-12,0.250,
2005-01,0.252,
2005-02,0.249,
2005-03,0.270,
2005-04,0.275,
2005-05,0.273,
2005-06,0.276,
2005-07,0.274,
2005-08,0.259,
2005-09,0.283,
2005-10,0.281,
2005-11,0.280,
2005-12,0.207,
2006-01,0.206,
2006-02,0.197,
2006-03,0.194,
2006-04,0.191,
2006-05,0.183,
2006-06,0.181,
2006-07,0.179,
2006-08,0.171,
2006-09,0.168,
2006-10,0.163,
2006-11,0.152,
2006-12,0.150,
2007-01,0.150,
2007-02,0.092,
2007-03,0.092,
2007-04,0.089,
2007-05,0.090,
2007-06,0.088,
2007-07,0.086,
2007-08,0.085,
2007-09,0.079,
2007-10,0.077,
2007-11,0.078,
2007-12,0.076,
2008-01,0.064,
2008-02,0.063,
2008-03,0.059,
2008-04,0.055,
2008-05,0.054,
2008-06,0.051,
2008-07,0.052,
2008-08,0.055,
2008-09,0.056,
2008-10,0.058,
2008-11,0.059,
2008-12,0.052,
2009-01,0.056,
2009-02,0.058,
2009-03,0.060,
2009-04,0.056,
2009-05,0.054,
2009-06,0.055,
2009-07,0.053,
2009-08,0.053,
2009-09,0.039,
2009-10,0.043,
2009-11,0.041,
2009-12,0.045,
2010-01,0.043,
2010-02,0.040,
2010-03,0.044,
2010-04,0.043,
2010-05,0.045,
2010-06,0.046,
2010-07,0.044,
2010-08,0.043,
2010-09,0.038,
2010-10,0.041,
2010-11,0.044,
2010-12,0.045,
2011-01,0.042,
2011-02,0.038,
2011-03,0.036,
2011-04,0.037,
2011-05,0.037,
2011-06,0.039,
2011-07,0.040,
2011-08,0.036,
2011-09,0.037,
2011-10,0.040,
2011-11,0.037,
2011-12,0.038,
2012-01,0.041,
2012-02,0.036,
2012-03,0.041,
2012-04,0.032,
2012-05,0.037,
2012-06,0.043,
2012-07,0.041,
2012-08,0.036,
2012-09,0.037,
2012-10,0.040,
2012-11,0.032,
2012-12,0.041,
2013-01,0.036,
2013-02,0.033,
2013-03,0.020,
2013-04,0.023,
2013-05,0.030,
2013-06,0.024,
2013-07,0.023,
2013-08,0.017,
2013-09,0.016,
2013-10,0.014,
2013-11,0.013,
2013-12,0.013,
2014-01,0.006,
2014-02,0.003,
2014-03,0.003,
2014-04,0.003,
2014-05,0.003,
2014-06,0.004,
2014-07,0.004,
2014-08,0.005,
2014-09,0.004,
2014-10,0.005,
