"",BBK01.RU5778,BBK01.RU5778_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Algeria / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:16:14,
1982-06,0.028,
1982-07,0.031,
1982-08,0.027,
1982-09,0.033,
1982-10,0.046,
1982-11,0.035,
1982-12,0.040,
1983-01,0.046,
1983-02,0.068,
1983-03,0.048,
1983-04,0.041,
1983-05,0.034,
1983-06,0.047,
1983-07,0.038,
1983-08,0.036,
1983-09,0.040,
1983-10,0.039,
1983-11,0.032,
1983-12,0.049,
1984-01,0.038,
1984-02,0.028,
1984-03,0.053,
1984-04,0.047,
1984-05,0.077,
1984-06,0.085,
1984-07,0.035,
1984-08,0.040,
1984-09,0.057,
1984-10,0.037,
1984-11,0.047,
1984-12,0.032,
1985-01,0.037,
1985-02,0.066,
1985-03,0.050,
1985-04,0.053,
1985-05,0.098,
1985-06,0.126,
1985-07,0.063,
1985-08,0.050,
1985-09,0.080,
1985-10,0.061,
1985-11,0.047,
1985-12,0.037,
1986-01,0.058,
1986-02,0.046,
1986-03,0.036,
1986-04,0.029,
1986-05,0.048,
1986-06,0.044,
1986-07,0.027,
1986-08,0.027,
1986-09,0.026,
1986-10,0.031,
1986-11,0.048,
1986-12,0.033,
1987-01,0.025,
1987-02,0.027,
1987-03,0.023,
1987-04,0.034,
1987-05,0.033,
1987-06,0.040,
1987-07,0.035,
1987-08,0.041,
1987-09,0.031,
1987-10,0.026,
1987-11,0.019,
1987-12,0.019,
1988-01,0.024,
1988-02,0.019,
1988-03,.,No value available
1988-04,0.024,
1988-05,0.018,
1988-06,.,No value available
1988-07,.,No value available
1988-08,.,No value available
1988-09,0.024,
1988-10,0.039,
1988-11,0.019,
1988-12,0.042,
1989-01,0.023,
1989-02,0.031,
1989-03,0.031,
1989-04,0.025,
1989-05,0.029,
1989-06,0.034,
1989-07,0.029,
1989-08,0.027,
1989-09,0.030,
1989-10,0.022,
1989-11,0.032,
1989-12,0.039,
1990-01,0.028,
1990-02,0.032,
1990-03,0.030,
1990-04,0.032,
1990-05,0.024,
1990-06,0.041,
1990-07,0.040,
1990-08,0.036,
1990-09,0.049,
1990-10,0.041,
1990-11,0.051,
1990-12,0.048,
1991-01,0.057,
1991-02,0.057,
1991-03,0.055,
1991-04,0.058,
1991-05,0.047,
1991-06,0.041,
1991-07,0.040,
1991-08,0.057,
1991-09,.,No value available
1991-10,.,No value available
1991-11,.,No value available
1991-12,0.089,
1992-01,0.198,
1992-02,0.159,
1992-03,0.216,
1992-04,0.200,
1992-05,0.111,
1992-06,0.176,
1992-07,0.116,
1992-08,0.087,
1992-09,0.109,
1992-10,0.059,
1992-11,0.076,
1992-12,0.102,
1993-01,0.046,
1993-02,0.045,
1993-03,0.054,
1993-04,0.127,
1993-05,0.055,
1993-06,0.056,
1993-07,0.065,
1993-08,0.076,
1993-09,0.071,
1993-10,0.046,
1993-11,0.061,
1993-12,0.075,
1994-01,0.090,
1994-02,0.090,
1994-03,0.148,
1994-04,0.156,
1994-05,0.081,
1994-06,0.160,
1994-07,0.192,
1994-08,0.142,
1994-09,0.174,
1994-10,0.156,
1994-11,0.147,
1994-12,0.158,
1995-01,0.151,
1995-02,0.155,
1995-03,0.132,
1995-04,0.124,
1995-05,0.130,
1995-06,0.126,
1995-07,0.108,
1995-08,0.124,
1995-09,0.126,
1995-10,0.104,
1995-11,0.124,
1995-12,0.124,
1996-01,0.157,
1996-02,0.108,
1996-03,0.140,
1996-04,0.148,
1996-05,0.153,
1996-06,0.165,
1996-07,0.163,
1996-08,0.164,
1996-09,0.193,
1996-10,0.173,
1996-11,0.175,
1996-12,0.193,
1997-01,0.176,
1997-02,0.185,
1997-03,0.185,
1997-04,0.188,
1997-05,0.703,
1997-06,0.726,
1997-07,1.007,
1997-08,1.182,
1997-09,1.238,
1997-10,1.374,
1997-11,1.341,
1997-12,1.252,
1998-01,1.402,
1998-02,1.445,
1998-03,1.334,
1998-04,1.314,
1998-05,1.170,
1998-06,1.238,
1998-07,1.255,
1998-08,1.232,
1998-09,1.114,
1998-10,0.963,
1998-11,1.023,
1998-12,0.896,
1999-01,0.763,
1999-02,0.621,
1999-03,0.692,
1999-04,0.901,
1999-05,1.022,
1999-06,0.937,
1999-07,0.866,
1999-08,0.935,
1999-09,0.948,
1999-10,0.872,
1999-11,0.920,
1999-12,0.788,
2000-01,1.163,
2000-02,1.157,
2000-03,1.211,
2000-04,1.198,
2000-05,1.281,
2000-06,1.275,
2000-07,1.264,
2000-08,1.371,
2000-09,1.396,
2000-10,1.425,
2000-11,1.455,
2000-12,1.378,
2001-01,1.385,
2001-02,1.381,
2001-03,1.405,
2001-04,1.449,
2001-05,1.322,
