"",BBK01.RU5731,BBK01.RU5731_FLAGS
1992-02,2.905,
1992-03,2.870,
1992-04,2.953,
1992-05,3.179,
1992-06,3.004,
1992-07,2.872,
1992-08,2.655,
1992-09,2.728,
1992-10,3.232,
1992-11,3.176,
1992-12,3.022,
1993-01,3.199,
1993-02,3.156,
1993-03,3.103,
1993-04,3.015,
1993-05,3.116,
1993-06,3.262,
1993-07,3.156,
1993-08,3.031,
1993-09,2.821,
1993-10,2.782,
1993-11,2.717,
1993-12,2.576,
1994-01,2.566,
1994-02,2.386,
1994-03,2.425,
1994-04,2.398,
1994-05,2.256,
1994-06,2.284,
1994-07,2.290,
1994-08,2.297,
1994-09,2.304,
1994-10,2.407,
1994-11,2.315,
1994-12,2.153,
1995-01,1.865,
1995-02,1.788,
1995-03,1.724,
1995-04,1.614,
1995-05,1.745,
1995-06,1.584,
1995-07,1.595,
1995-08,1.363,
1995-09,1.360,
1995-10,1.394,
1995-11,1.349,
1995-12,1.261,
1996-01,1.407,
1996-02,1.330,
1996-03,1.174,
1996-04,1.338,
1996-05,1.240,
1996-06,1.193,
1996-07,1.265,
1996-08,1.254,
1996-09,1.466,
1996-10,1.243,
1996-11,1.056,
1996-12,0.957,
1997-01,0.905,
1997-02,0.735,
1997-03,1.201,
1997-04,1.211,
1997-05,1.052,
1997-06,0.949,
1997-07,1.049,
1997-08,1.011,
1997-09,0.995,
1997-10,0.898,
1997-11,0.890,
1997-12,1.084,
1998-01,1.153,
1998-02,0.935,
1998-03,1.060,
1998-04,1.053,
1998-05,1.164,
1998-06,1.274,
1998-07,0.921,
1998-08,1.030,
1998-09,1.039,
1998-10,1.166,
1998-11,1.119,
1998-12,0.962,
1999-01,1.016,
1999-02,1.137,
1999-03,1.109,
1999-04,1.172,
1999-05,1.275,
1999-06,1.298,
1999-07,1.180,
1999-08,0.931,
1999-09,0.979,
1999-10,1.159,
1999-11,0.975,
1999-12,0.967,
2000-01,1.529,
2000-02,1.956,
2000-03,1.835,
2000-04,1.964,
2000-05,2.236,
2000-06,2.075,
2000-07,1.982,
2000-08,1.689,
2000-09,1.490,
2000-10,1.527,
2000-11,1.344,
2000-12,2.116,
2001-01,1.990,
2001-02,1.997,
2001-03,1.934,
2001-04,1.947,
2001-05,1.763,
2001-06,1.666,
2001-07,1.907,
2001-08,1.774,
2001-09,1.640,
2001-10,1.725,
2001-11,1.745,
2001-12,1.848,
2002-01,2.050,
2002-02,1.874,
2002-03,1.976,
2002-04,1.466,
2002-05,1.747,
2002-06,1.558,
2002-07,1.851,
2002-08,1.607,
2002-09,1.488,
2002-10,1.311,
2002-11,1.292,
2002-12,1.658,
2003-01,1.583,
2003-02,1.651,
2003-03,1.267,
2003-04,1.199,
2003-05,0.813,
2003-06,0.824,
2003-07,0.828,
2003-08,0.939,
2003-09,0.710,
2003-10,0.753,
2003-11,0.776,
2003-12,0.779,
2004-01,1.031,
2004-02,0.870,
2004-03,1.445,
2004-04,1.006,
2004-05,0.990,
2004-06,0.984,
2004-07,0.969,
2004-08,0.819,
2004-09,0.965,
2004-10,0.975,
2004-11,0.953,
2004-12,1.021,
2005-01,0.924,
2005-02,0.885,
2005-03,0.858,
2005-04,0.857,
2005-05,0.873,
2005-06,0.975,
2005-07,1.001,
2005-08,0.981,
2005-09,0.998,
2005-10,0.767,
2005-11,0.934,
2005-12,0.852,
2006-01,0.875,
2006-02,1.245,
2006-03,1.326,
2006-04,1.359,
2006-05,1.923,
2006-06,1.775,
2006-07,2.022,
2006-08,2.165,
2006-09,1.992,
2006-10,2.218,
2006-11,1.933,
2006-12,1.978,
2007-01,1.916,
2007-02,1.762,
2007-03,1.592,
2007-04,1.330,
2007-05,1.369,
2007-06,1.329,
2007-07,1.261,
2007-08,1.110,
2007-09,1.208,
2007-10,1.349,
2007-11,1.457,
2007-12,1.569,
2008-01,1.379,
2008-02,1.460,
2008-03,1.359,
2008-04,1.454,
2008-05,1.400,
2008-06,1.333,
2008-07,1.388,
2008-08,1.418,
2008-09,1.401,
2008-10,1.335,
2008-11,0.394,
2008-12,0.419,
2009-01,0.406,
2009-02,0.408,
2009-03,0.168,
2009-04,0.170,
2009-05,0.295,
2009-06,0.294,
2009-07,1.866,
2009-08,1.887,
2009-09,1.923,
2009-10,1.933,
2009-11,1.938,
2009-12,2.011,
2010-01,2.097,
2010-02,2.062,
2010-03,2.294,
2010-04,2.399,
2010-05,2.350,
2010-06,2.358,
2010-07,2.212,
2010-08,2.159,
2010-09,2.183,
2010-10,2.219,
2010-11,2.276,
2010-12,2.299,
2011-01,2.264,
2011-02,2.292,
2011-03,0.352,
2011-04,0.309,
2011-05,0.249,
2011-06,0.200,
2011-07,0.342,
2011-08,0.286,
2011-09,0.340,
2011-10,0.492,
2011-11,0.510,
2011-12,0.418,
2012-01,0.419,
2012-02,0.390,
2012-03,0.283,
2012-04,0.241,
2012-05,0.280,
2012-06,0.275,
2012-07,0.435,
2012-08,0.467,
2012-09,0.407,
2012-10,0.442,
2012-11,0.439,
2012-12,0.402,
2013-01,0.349,
2013-02,0.286,
2013-03,0.359,
2013-04,0.317,
2013-05,0.378,
2013-06,0.357,
2013-07,0.299,
2013-08,0.364,
2013-09,0.340,
2013-10,0.394,
2013-11,0.302,
2013-12,0.477,
2014-01,0.369,
2014-02,0.369,
2014-03,0.328,
2014-04,0.340,
2014-05,0.609,
2014-06,0.443,
2014-07,0.520,
2014-08,0.532,
2014-09,0.362,
2014-10,0.469,
2014-11,0.420,
2014-12,0.516,
