"",BBK01.OUB215,BBK01.OUB215_FLAGS
"",Time deposits of local government and local government associations / for up and including 1 year / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:25,
1968-12,0.689,
1969-01,0.551,
1969-02,0.658,
1969-03,0.611,
1969-04,0.570,
1969-05,0.640,
1969-06,0.572,
1969-07,0.562,
1969-08,0.680,
1969-09,0.662,
1969-10,0.666,
1969-11,0.786,
1969-12,0.892,
1970-01,0.827,
1970-02,0.953,
1970-03,0.880,
1970-04,0.841,
1970-05,0.946,
1970-06,0.862,
1970-07,0.792,
1970-08,0.898,
1970-09,0.745,
1970-10,0.643,
1970-11,0.744,
1970-12,0.668,
1971-01,0.590,
1971-02,0.734,
1971-03,0.638,
1971-04,0.621,
1971-05,0.720,
1971-06,0.635,
1971-07,0.609,
1971-08,0.695,
1971-09,0.600,
1971-10,0.562,
1971-11,0.695,
1971-12,0.641,
1972-01,0.596,
1972-02,0.763,
1972-03,0.690,
1972-04,0.645,
1972-05,0.820,
1972-06,0.708,
1972-07,0.655,
1972-08,0.815,
1972-09,0.723,
1972-10,0.691,
1972-11,0.854,
1972-12,0.846,
1973-01,0.860,
1973-02,1.082,
1973-03,0.990,
1973-04,0.872,
1973-05,1.115,
1973-06,0.938,
1973-07,0.884,
1973-08,1.274,
1973-09,1.176,
1973-10,1.056,
1973-11,1.310,
1973-12,1.295,
1974-01,1.228,
1974-02,1.385,
1974-03,1.233,
1974-04,1.201,
1974-05,1.329,
1974-06,1.135,
1974-07,0.997,
1974-08,1.123,
1974-09,1.034,
1974-10,0.884,
1974-11,1.010,
1974-12,0.945,
1975-01,1.020,
1975-02,1.179,
1975-03,1.036,
1975-04,0.821,
1975-05,0.994,
1975-06,0.832,
1975-07,0.785,
1975-08,0.951,
1975-09,0.832,
1975-10,0.847,
1975-11,0.966,
1975-12,0.865,
1976-01,0.805,
1976-02,0.991,
1976-03,0.874,
1976-04,0.841,
1976-05,1.038,
1976-06,0.866,
1976-07,0.814,
1976-08,1.098,
1976-09,1.031,
1976-10,0.988,
1976-11,1.083,
1976-12,1.052,
1977-01,0.942,
1977-02,1.173,
1977-03,1.095,
1977-04,1.033,
1977-05,1.266,
1977-06,1.139,
1977-07,1.121,
1977-08,1.435,
1977-09,1.293,
1977-10,1.179,
1977-11,1.372,
1977-12,1.234,
1978-01,1.015,
1978-02,1.232,
1978-03,1.065,
1978-04,1.007,
1978-05,1.298,
1978-06,1.150,
1978-07,1.179,
1978-08,1.393,
1978-09,1.296,
1978-10,1.170,
1978-11,1.316,
1978-12,1.108,
1979-01,0.986,
1979-02,1.203,
1979-03,1.140,
1979-04,1.079,
1979-05,1.452,
1979-06,1.188,
1979-07,1.140,
1979-08,1.554,
1979-09,1.333,
1979-10,1.130,
1979-11,1.331,
1979-12,1.090,
1980-01,1.008,
1980-02,1.278,
1980-03,1.069,
1980-04,0.899,
1980-05,1.245,
1980-06,0.979,
1980-07,0.868,
1980-08,1.207,
1980-09,1.003,
1980-10,0.796,
1980-11,0.941,
1980-12,0.868,
1981-01,0.677,
1981-02,0.826,
1981-03,0.804,
1981-04,0.785,
1981-05,1.029,
1981-06,0.803,
1981-07,0.680,
1981-08,0.939,
1981-09,0.782,
1981-10,0.652,
1981-11,0.717,
1981-12,0.563,
1982-01,0.478,
1982-02,0.664,
1982-03,0.583,
1982-04,0.499,
1982-05,0.618,
1982-06,0.598,
1982-07,0.623,
1982-08,0.836,
1982-09,0.715,
1982-10,0.575,
1982-11,0.619,
1982-12,0.628,
1983-01,0.582,
1983-02,0.736,
1983-03,0.586,
1983-04,0.600,
1983-05,0.739,
1983-06,0.632,
1983-07,0.670,
1983-08,0.891,
1983-09,0.740,
1983-10,0.681,
1983-11,0.858,
1983-12,0.700,
1984-01,0.659,
1984-02,0.830,
1984-03,0.746,
1984-04,0.686,
1984-05,0.965,
1984-06,0.914,
1984-07,0.918,
1984-08,1.220,
1984-09,1.077,
1984-10,1.052,
1984-11,1.071,
1984-12,0.995,
1985-01,0.831,
1985-02,0.966,
1985-03,0.903,
1985-04,0.857,
1985-05,1.175,
1985-06,1.061,
1985-07,0.973,
1985-08,1.192,
1985-09,1.123,
1985-10,1.022,
1985-11,1.122,
1985-12,1.065,
1986-01,0.891,
1986-02,1.108,
1986-03,0.971,
1986-04,0.925,
1986-05,1.174,
1986-06,0.932,
1986-07,0.998,
1986-08,1.292,
1986-09,1.040,
1986-10,0.872,
1986-11,1.077,
1986-12,0.946,
1987-01,0.814,
1987-02,1.037,
1987-03,0.939,
1987-04,0.822,
1987-05,1.117,
1987-06,0.888,
1987-07,0.872,
1987-08,1.139,
1987-09,1.007,
1987-10,0.943,
1987-11,1.107,
1987-12,1.009,
1988-01,0.913,
1988-02,1.099,
1988-03,0.927,
1988-04,0.903,
1988-05,1.127,
1988-06,1.025,
1988-07,0.978,
1988-08,1.327,
1988-09,1.219,
1988-10,1.102,
1988-11,1.293,
1988-12,1.160,
1989-01,1.124,
1989-02,1.368,
1989-03,1.290,
1989-04,1.219,
1989-05,1.589,
1989-06,1.481,
1989-07,1.610,
1989-08,2.003,
1989-09,1.768,
1989-10,1.550,
1989-11,1.825,
1989-12,1.648,
1990-01,1.472,
1990-02,1.688,
1990-03,1.532,
1990-04,1.357,
1990-05,1.611,
1990-06,1.441,
1990-07,1.438,
1990-08,1.867,
1990-09,1.771,
1990-10,1.565,
1990-11,1.650,
1990-12,1.539,
1991-01,1.453,
1991-02,1.794,
1991-03,2.089,
1991-04,2.139,
1991-05,2.366,
1991-06,2.248,
1991-07,2.182,
1991-08,2.515,
1991-09,2.374,
1991-10,2.164,
1991-11,2.091,
1991-12,1.864,
1992-01,1.845,
1992-02,1.977,
1992-03,1.859,
1992-04,1.806,
1992-05,1.958,
