"",BBK01.OUH347,BBK01.OUH347_FLAGS
"",Lending to the Federal Government and its special funds / Total / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:55:22,
1999-01,21.024,
1999-02,21.681,
1999-03,22.085,
1999-04,20.780,
1999-05,21.194,
1999-06,21.009,
1999-07,20.948,
1999-08,21.279,
1999-09,20.803,
1999-10,20.364,
1999-11,19.449,
1999-12,20.239,
2000-01,19.793,
2000-02,19.803,
2000-03,19.966,
2000-04,18.499,
2000-05,18.749,
2000-06,17.209,
2000-07,16.014,
2000-08,15.217,
2000-09,14.906,
2000-10,13.355,
2000-11,12.584,
2000-12,11.835,
2001-01,9.237,
2001-02,8.214,
2001-03,8.899,
2001-04,8.426,
2001-05,8.996,
2001-06,8.925,
2001-07,8.205,
2001-08,7.339,
2001-09,7.334,
2001-10,6.873,
2001-11,7.513,
2001-12,7.675,
2002-01,7.376,
2002-02,7.206,
2002-03,7.609,
2002-04,8.176,
2002-05,7.938,
2002-06,7.617,
2002-07,6.910,
2002-08,7.015,
2002-09,7.245,
2002-10,6.659,
2002-11,7.128,
2002-12,7.661,
2003-01,7.895,
2003-02,7.859,
2003-03,7.145,
2003-04,7.362,
2003-05,6.766,
2003-06,5.956,
2003-07,6.521,
2003-08,7.014,
2003-09,7.182,
2003-10,7.207,
2003-11,7.524,
2003-12,8.119,
2004-01,7.295,
2004-02,7.539,
2004-03,7.105,
2004-04,7.291,
2004-05,7.039,
2004-06,7.080,
2004-07,6.676,
2004-08,6.407,
2004-09,6.427,
2004-10,6.994,
2004-11,6.507,
2004-12,6.986,
2005-01,7.205,
2005-02,7.598,
2005-03,7.484,
2005-04,7.882,
2005-05,7.982,
2005-06,7.683,
2005-07,6.834,
2005-08,7.534,
2005-09,7.381,
2005-10,7.103,
2005-11,6.862,
2005-12,7.513,
2006-01,7.484,
2006-02,7.097,
2006-03,7.071,
2006-04,6.718,
2006-05,6.708,
2006-06,6.460,
2006-07,5.933,
2006-08,5.721,
2006-09,5.695,
2006-10,5.750,
2006-11,5.347,
2006-12,5.577,
2007-01,5.251,
2007-02,4.947,
2007-03,4.568,
2007-04,4.702,
2007-05,4.581,
2007-06,4.685,
2007-07,4.092,
2007-08,4.161,
2007-09,3.889,
2007-10,3.714,
2007-11,3.537,
2007-12,3.302,
2008-01,3.138,
2008-02,2.982,
2008-03,2.652,
2008-04,2.948,
2008-05,2.915,
2008-06,2.720,
2008-07,2.425,
2008-08,2.037,
2008-09,1.950,
2008-10,1.761,
2008-11,1.647,
2008-12,1.576,
2009-01,1.325,
2009-02,1.316,
2009-03,1.278,
2009-04,1.218,
2009-05,1.350,
2009-06,1.343,
2009-07,1.252,
2009-08,1.346,
2009-09,1.326,
2009-10,1.394,
2009-11,1.403,
2009-12,1.397,
2010-01,1.460,
2010-02,1.695,
2010-03,1.589,
2010-04,1.553,
2010-05,1.547,
2010-06,1.492,
2010-07,1.441,
2010-08,1.395,
2010-09,1.437,
2010-10,1.421,
2010-11,1.400,
2010-12,1.448,
2011-01,1.329,
2011-02,1.341,
2011-03,1.342,
2011-04,1.371,
2011-05,1.307,
2011-06,1.292,
2011-07,1.286,
2011-08,1.185,
2011-09,1.135,
2011-10,1.142,
2011-11,1.012,
2011-12,0.951,
2012-01,0.801,
2012-02,0.831,
2012-03,0.959,
2012-04,0.946,
2012-05,1.093,
2012-06,1.015,
2012-07,1.145,
2012-08,1.279,
2012-09,1.380,
2012-10,1.455,
2012-11,1.532,
2012-12,1.673,
2013-01,1.561,
2013-02,1.535,
2013-03,1.511,
2013-04,1.527,
2013-05,1.629,
2013-06,1.773,
2013-07,1.893,
2013-08,1.974,
2013-09,1.972,
2013-10,1.943,
2013-11,1.938,
2013-12,2.207,
2014-01,1.823,
2014-02,1.717,
2014-03,1.716,
2014-04,1.701,
2014-05,1.883,
2014-06,1.963,
2014-07,1.914,
2014-08,1.951,
2014-09,1.963,
2014-10,1.928,
2014-11,1.926,
2014-12,2.206,Provisional value
