"",BBK01.SU9486,BBK01.SU9486_FLAGS
"",Banks in Germany: Short-term liabilities to foreign banks / South Africa / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:18:19,
1989-11,-,Nothing exists
1989-12,-,Nothing exists
1990-01,0.070,
1990-02,0.079,
1990-03,0.099,
1990-04,0.091,
1990-05,0.071,
1990-06,0.117,
1990-07,0.076,
1990-08,0.120,
1990-09,0.146,
1990-10,0.110,
1990-11,0.124,
1990-12,0.116,
1991-01,0.113,
1991-02,0.058,
1991-03,0.054,
1991-04,0.073,
1991-05,0.085,
1991-06,0.091,
1991-07,0.100,
1991-08,0.088,
1991-09,0.067,
1991-10,0.061,
1991-11,0.074,
1991-12,0.065,
1992-01,0.054,
1992-02,0.085,
1992-03,0.088,
1992-04,0.064,
1992-05,0.052,
1992-06,0.056,
1992-07,0.065,
1992-08,0.069,
1992-09,0.060,
1992-10,0.066,
1992-11,0.060,
1992-12,0.066,
1993-01,0.138,
1993-02,0.086,
1993-03,.,No value available
1993-04,.,No value available
1993-05,.,No value available
1993-06,.,No value available
1993-07,0.079,
1993-08,.,No value available
1993-09,.,No value available
1993-10,.,No value available
1993-11,.,No value available
1993-12,0.088,
1994-01,0.095,
1994-02,0.109,
1994-03,0.205,
1994-04,0.175,
1994-05,0.056,
1994-06,0.035,
1994-07,0.038,
1994-08,0.030,
1994-09,0.074,
1994-10,0.072,
1994-11,0.057,
1994-12,.,No value available
1995-01,0.054,
1995-02,.,No value available
1995-03,0.096,
1995-04,0.043,
1995-05,0.039,
1995-06,0.038,
1995-07,0.047,
1995-08,0.052,
1995-09,0.079,
1995-10,0.072,
1995-11,0.192,
1995-12,0.320,
1996-01,0.073,
1996-02,0.052,
1996-03,0.070,
1996-04,0.069,
1996-05,0.101,
1996-06,0.047,
1996-07,0.087,
1996-08,0.079,
1996-09,0.099,
1996-10,0.063,
1996-11,0.062,
1996-12,0.113,
1997-01,0.180,
1997-02,0.215,
1997-03,0.198,
1997-04,0.213,
1997-05,0.276,
1997-06,0.133,
1997-07,0.243,
1997-08,0.262,
1997-09,0.186,
1997-10,0.287,
1997-11,0.142,
1997-12,0.094,
1998-01,0.263,
1998-02,0.278,
1998-03,0.058,
1998-04,0.491,
1998-05,0.291,
1998-06,0.094,
1998-07,0.060,
1998-08,0.182,
1998-09,0.206,
1998-10,0.199,
1998-11,0.161,
1998-12,0.178,
1999-01,0.392,
1999-02,0.260,
1999-03,0.721,
1999-04,0.294,
1999-05,0.431,
1999-06,0.487,
1999-07,0.753,
1999-08,0.607,
1999-09,0.656,
1999-10,0.914,
1999-11,0.903,
1999-12,0.708,
2000-01,0.756,
2000-02,0.813,
2000-03,1.143,
2000-04,1.262,
