"",BBK01.OUZ530,BBK01.OUZ530_FLAGS
"","Liabilities to non-banks (non-MFIs), total, Landesbanken and Savings banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:36,
1999-01,884.202,
1999-02,893.918,
1999-03,894.591,
1999-04,899.622,
1999-05,890.368,
1999-06,905.416,
1999-07,903.818,
1999-08,905.434,
1999-09,904.061,
1999-10,909.085,
1999-11,933.035,
1999-12,941.622,
2000-01,946.659,
2000-02,947.537,
2000-03,946.307,
2000-04,956.185,
2000-05,951.184,
2000-06,949.710,
2000-07,941.867,
2000-08,945.983,
2000-09,960.019,
2000-10,960.003,
2000-11,952.402,
2000-12,954.701,
2001-01,956.731,
2001-02,974.545,
2001-03,988.865,
2001-04,983.622,
2001-05,997.000,
2001-06,995.386,
2001-07,991.826,
2001-08,989.365,
2001-09,1003.717,
2001-10,1008.323,
2001-11,1020.389,
2001-12,1024.444,
2002-01,1036.868,
2002-02,1036.141,
2002-03,1036.347,
2002-04,1035.785,
2002-05,1031.705,
2002-06,1022.915,
2002-07,1023.757,
2002-08,1020.454,
2002-09,1021.261,
2002-10,1023.643,
2002-11,1036.716,
2002-12,1021.134,
2003-01,1016.737,
2003-02,1028.436,
2003-03,1030.033,
2003-04,1037.654,
2003-05,1036.500,
2003-06,1052.758,
2003-07,1052.259,
2003-08,1052.607,
2003-09,1046.980,
2003-10,1039.607,
2003-11,1050.024,
2003-12,1037.537,
2004-01,1039.862,
2004-02,1037.757,
2004-03,1046.840,
2004-04,1048.877,
2004-05,1049.785,
2004-06,1044.966,
2004-07,1042.892,
2004-08,1044.981,
2004-09,1031.327,
2004-10,1032.664,
2004-11,1046.077,
2004-12,1016.079,
2005-01,1024.545,
2005-02,1022.745,
2005-03,1027.778,
2005-04,1029.744,
2005-05,1036.779,
2005-06,1035.004,
2005-07,1026.374,
2005-08,1031.232,
2005-09,1036.918,
2005-10,1036.830,
2005-11,1046.678,
2005-12,1043.255,
2006-01,1044.469,
2006-02,1049.319,
2006-03,1045.120,
2006-04,1047.823,
2006-05,1054.140,
2006-06,1048.821,
2006-07,1047.941,
2006-08,1049.536,
2006-09,1060.441,
2006-10,1050.708,
2006-11,1057.454,
2006-12,1057.174,
2007-01,1065.602,
2007-02,1058.701,
2007-03,1072.398,
2007-04,1072.808,
2007-05,1071.966,
2007-06,1079.655,
2007-07,1075.864,
2007-08,1074.573,
2007-09,1087.057,
2007-10,1079.471,
2007-11,1086.901,
2007-12,1092.419,
2008-01,1089.354,
2008-02,1106.287,
2008-03,1104.923,
2008-04,1120.421,
2008-05,1129.085,
2008-06,1143.068,
2008-07,1134.755,
2008-08,1143.991,
2008-09,1146.234,
2008-10,1160.123,
2008-11,1169.079,
2008-12,1160.109,
2009-01,1180.150,
2009-02,1183.891,
2009-03,1183.156,
2009-04,1195.371,
2009-05,1150.019,
2009-06,1150.021,
2009-07,1148.366,
2009-08,1155.071,
2009-09,1154.158,
2009-10,1151.726,
2009-11,1146.910,
2009-12,1155.834,
2010-01,1152.435,
2010-02,1166.082,
2010-03,1154.668,
2010-04,1167.581,
2010-05,1170.743,
2010-06,1177.762,
2010-07,1163.702,
2010-08,1173.251,
2010-09,1173.765,
2010-10,1152.274,
2010-11,1171.508,
2010-12,1159.304,
2011-01,1150.928,
2011-02,1149.770,
2011-03,1143.610,
2011-04,1141.800,
2011-05,1152.855,
2011-06,1152.150,
2011-07,1148.797,
2011-08,1159.613,
2011-09,1175.018,
2011-10,1162.939,
2011-11,1171.096,
2011-12,1156.535,
2012-01,1161.169,
2012-02,1163.745,
2012-03,1171.123,
2012-04,1171.700,
2012-05,1182.570,
2012-06,1191.334,
2012-07,1185.307,
2012-08,1181.551,
2012-09,1187.075,
2012-10,1190.763,
2012-11,1190.968,
2012-12,1148.436,
2013-01,1135.396,
2013-02,1129.431,
2013-03,1139.989,
2013-04,1140.489,
2013-05,1134.682,
2013-06,1143.255,
2013-07,1129.859,
2013-08,1111.209,
2013-09,1106.014,
2013-10,1110.320,
2013-11,1119.700,
2013-12,1116.985,
2014-01,1120.363,
2014-02,1123.121,
2014-03,1125.765,
2014-04,1122.349,
2014-05,1128.764,
2014-06,1132.895,
2014-07,1128.856,
2014-08,1134.820,
2014-09,1132.422,
2014-10,1125.698,
2014-11,1137.679,
