"",BBK01.PQ0020,BBK01.PQ0020_FLAGS
"",Lending to domestic non-profit institutions / Long-term / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:28:26,
1968-10,0.008,
1969-01,0.010,
1969-04,0.011,
1969-07,0.010,
1969-10,0.006,
1970-01,0.007,
1970-04,0.007,
1970-07,0.006,
1970-10,0.007,
1971-01,0.006,
1971-04,0.005,
1971-07,0.006,
1971-10,0.009,
1972-01,0.012,
1972-04,0.014,
1972-07,0.011,
1972-10,0.013,
1973-01,0.014,
1973-04,0.021,
1973-07,0.024,
1973-10,0.024,
1974-01,0.025,
1974-04,0.028,
1974-07,0.026,
1974-10,0.028,
1975-01,0.030,
1975-04,0.029,
1975-07,0.027,
1975-10,0.018,
1976-01,0.019,
1976-04,0.022,
1976-07,0.024,
1976-10,0.025,
1977-01,0.024,
1977-04,0.024,
1977-07,0.022,
1977-10,0.019,
1978-01,0.022,
1978-04,0.024,
1978-07,0.027,
1978-10,0.029,
1979-01,0.028,
1979-04,0.032,
1979-07,0.035,
1979-10,0.033,
1980-01,0.046,
1980-04,0.047,
1980-07,0.047,
1980-10,0.049,
1981-01,0.053,
1981-04,0.053,
1981-07,0.052,
1981-10,0.052,
1982-01,0.050,
1982-04,0.050,
1982-07,0.046,
1982-10,0.049,
1983-01,0.046,
1983-04,0.051,
1983-07,0.052,
1983-10,0.052,
1984-01,0.053,
1984-04,0.054,
1984-07,0.055,
1984-10,0.057,
1985-01,0.061,
1985-04,0.064,
1985-07,0.065,
1985-10,0.067,
1986-01,0.067,
1986-04,0.070,
1986-07,0.071,
1986-10,0.076,
1987-01,0.083,
1987-04,0.090,
1987-07,0.094,
1987-10,0.096,
1988-01,0.099,
1988-04,0.100,
1988-07,0.103,
1988-10,0.107,
1989-01,0.110,
1989-04,0.112,
1989-07,0.116,
1989-10,0.119,
1990-01,0.129,
1990-04,0.129,
1990-07,0.130,
1990-10,0.131,
1991-01,0.131,
1991-04,0.130,
1991-07,0.138,
1991-10,0.131,
1992-01,0.129,
1992-04,0.131,
1992-07,0.134,
1992-10,0.131,
1993-01,0.134,
1993-04,0.148,
1993-07,0.150,
1993-10,0.162,
1994-01,0.199,
1994-04,0.231,
1994-07,0.246,
1994-10,0.261,
1995-01,0.257,
1995-04,0.270,
1995-07,0.292,
1995-10,0.292,
1996-01,0.303,
1996-04,0.316,
1996-07,0.342,
1996-10,0.362,
1997-01,0.378,
1997-04,0.398,
1997-07,0.425,
1997-10,0.437,
1998-01,0.444,
1998-04,0.447,
1998-07,0.514,
1998-10,0.646,
1999-01,1.160,
1999-04,1.087,
1999-07,1.059,
1999-10,1.028,
2000-01,1.021,
2000-04,0.922,
2000-07,0.940,
2000-10,0.944,
2001-01,0.924,
2001-04,0.901,
2001-07,0.911,
2001-10,0.898,
2002-01,0.893,
2002-04,0.905,
2002-07,0.901,
2002-10,0.963,
2003-01,0.926,
2003-04,0.920,
2003-07,0.904,
2003-10,0.898,
2004-01,0.863,
2004-04,0.849,
2004-07,0.858,
2004-10,0.876,
2005-01,0.903,
2005-04,0.902,
2005-07,0.913,
2005-10,0.862,
2006-01,0.834,
2006-04,0.824,
2006-07,0.811,
2006-10,0.886,
2007-01,0.842,
2007-04,0.837,
2007-07,0.834,
2007-10,0.798,
2008-01,0.788,
2008-04,0.723,
2008-07,0.705,
2008-10,0.698,
2009-01,0.713,
2009-04,0.647,
2009-07,0.644,
2009-10,0.637,
2010-01,0.644,
2010-04,0.600,
2010-07,0.663,
2010-10,0.661,
2011-01,0.648,
2011-04,0.629,
2011-07,0.533,
2011-10,0.525,
2012-01,0.531,
2012-04,0.537,
2012-07,0.525,
2012-10,0.511,
2013-01,0.498,
2013-04,0.457,
2013-07,0.441,
2013-10,0.438,
2014-01,0.442,
2014-04,0.444,
2014-07,0.430,
2014-10,0.439,
