"",BBK01.WT4023,BBK01.WT4023_FLAGS
"","DE0001137313 / Prices / 0,750 BSA 10",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:36:09,
2010-08-11,100.080,
2010-08-12,100.180,
2010-08-13,100.170,
2010-08-14,.,No value available
2010-08-15,.,No value available
2010-08-16,100.255,
2010-08-17,100.180,
2010-08-18,100.205,
2010-08-19,100.180,
2010-08-20,100.265,
2010-08-21,.,No value available
2010-08-22,.,No value available
2010-08-23,100.300,
2010-08-24,100.310,
2010-08-25,100.325,
2010-08-26,100.330,
2010-08-27,100.310,
2010-08-28,.,No value available
2010-08-29,.,No value available
2010-08-30,100.295,
2010-08-31,100.320,
2010-09-01,100.310,
2010-09-02,100.245,
2010-09-03,100.260,
2010-09-04,.,No value available
2010-09-05,.,No value available
2010-09-06,100.250,
2010-09-07,100.270,
2010-09-08,100.320,
2010-09-09,100.200,
2010-09-10,100.090,
2010-09-11,.,No value available
2010-09-12,.,No value available
2010-09-13,100.020,
2010-09-14,100.070,
2010-09-15,100.020,
2010-09-16,99.900,
2010-09-17,99.870,
2010-09-18,.,No value available
2010-09-19,.,No value available
2010-09-20,99.915,
2010-09-21,99.890,
2010-09-22,99.975,
2010-09-23,100.075,
2010-09-24,100.095,
2010-09-25,.,No value available
2010-09-26,.,No value available
2010-09-27,100.085,
2010-09-28,100.035,
2010-09-29,100.030,
2010-09-30,99.945,
2010-10-01,99.775,
2010-10-02,.,No value available
2010-10-03,.,No value available
2010-10-04,99.855,
2010-10-05,99.870,
2010-10-06,99.940,
2010-10-07,99.895,
2010-10-08,99.910,
2010-10-09,.,No value available
2010-10-10,.,No value available
2010-10-11,99.925,
2010-10-12,100.010,
2010-10-13,99.890,
2010-10-14,99.910,
2010-10-15,99.920,
2010-10-16,.,No value available
2010-10-17,.,No value available
2010-10-18,99.790,
2010-10-19,99.705,
2010-10-20,99.705,
2010-10-21,99.607,
2010-10-22,99.545,
2010-10-23,.,No value available
2010-10-24,.,No value available
2010-10-25,99.593,
2010-10-26,99.553,
2010-10-27,99.480,
2010-10-28,99.500,
2010-10-29,99.558,
2010-10-30,.,No value available
2010-10-31,.,No value available
2010-11-01,99.590,
2010-11-02,99.580,
2010-11-03,99.590,
2010-11-04,99.585,
2010-11-05,99.740,
2010-11-06,.,No value available
2010-11-07,.,No value available
2010-11-08,99.700,
2010-11-09,99.733,
2010-11-10,99.625,
2010-11-11,99.740,
2010-11-12,99.750,
2010-11-13,.,No value available
2010-11-14,.,No value available
2010-11-15,99.580,
2010-11-16,99.580,
2010-11-17,99.605,
2010-11-18,99.550,
2010-11-19,99.525,
2010-11-20,.,No value available
2010-11-21,.,No value available
2010-11-22,99.500,
2010-11-23,99.685,
2010-11-24,99.860,
2010-11-25,99.760,
2010-11-26,99.825,
2010-11-27,.,No value available
2010-11-28,.,No value available
2010-11-29,99.830,
2010-11-30,99.900,
2010-12-01,99.870,
2010-12-02,99.860,
2010-12-03,99.910,
2010-12-04,.,No value available
2010-12-05,.,No value available
2010-12-06,99.970,
2010-12-07,99.920,
2010-12-08,99.750,
2010-12-09,99.670,
2010-12-10,99.610,
2010-12-11,.,No value available
2010-12-12,.,No value available
2010-12-13,99.540,
2010-12-14,99.620,
2010-12-15,99.610,
2010-12-16,99.595,
2010-12-17,99.620,
2010-12-18,.,No value available
2010-12-19,.,No value available
2010-12-20,99.660,
2010-12-21,99.670,
2010-12-22,99.715,
2010-12-23,99.880,
2010-12-24,.,No value available
2010-12-25,.,No value available
