"",BBK01.OUZ310,BBK01.OUZ310_FLAGS
"","Shares and other variable yield securities, Mortgage banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:23,
1999-01,2.818,
1999-02,2.815,
1999-03,2.815,
1999-04,2.871,
1999-05,3.396,
1999-06,3.443,
1999-07,3.481,
1999-08,3.481,
1999-09,3.265,
1999-10,2.971,
1999-11,2.971,
1999-12,2.979,
2000-01,2.969,
2000-02,1.803,
2000-03,1.912,
2000-04,1.597,
2000-05,1.996,
2000-06,1.996,
2000-07,1.996,
2000-08,1.996,
2000-09,2.006,
2000-10,2.011,
2000-11,2.087,
2000-12,2.149,
2001-01,2.732,
2001-02,2.998,
2001-03,2.998,
2001-04,3.484,
2001-05,3.484,
2001-06,3.484,
2001-07,3.487,
2001-08,3.495,
2001-09,3.495,
2001-10,3.266,
2001-11,3.247,
2001-12,2.528,
2002-01,2.514,
2002-02,2.520,
2002-03,2.355,
2002-04,2.352,
2002-05,2.336,
2002-06,2.270,
2002-07,2.513,
2002-08,2.513,
2002-09,1.783,
2002-10,1.827,
2002-11,1.828,
2002-12,1.876,
2003-01,1.865,
2003-02,1.869,
2003-03,1.918,
2003-04,1.868,
2003-05,1.868,
2003-06,1.835,
2003-07,1.787,
2003-08,1.787,
2003-09,1.787,
2003-10,1.886,
2003-11,1.887,
2003-12,1.934,
2004-01,1.966,
2004-02,1.995,
2004-03,2.039,
2004-04,2.090,
2004-05,2.093,
2004-06,2.093,
2004-07,2.095,
2004-08,2.195,
2004-09,2.194,
2004-10,2.169,
2004-11,2.072,
2004-12,2.085,
2005-01,2.074,
2005-02,2.084,
2005-03,2.025,
2005-04,2.025,
2005-05,2.025,
2005-06,2.114,
2005-07,2.114,
2005-08,2.114,
2005-09,2.360,
2005-10,2.386,
2005-11,2.431,
2005-12,2.760,
2006-01,2.767,
2006-02,2.779,
2006-03,2.833,
2006-04,2.879,
2006-05,2.944,
2006-06,2.937,
2006-07,2.937,
2006-08,2.971,
2006-09,2.972,
2006-10,2.946,
2006-11,3.205,
2006-12,3.084,
2007-01,3.127,
2007-02,3.119,
2007-03,2.824,
2007-04,3.298,
2007-05,3.299,
2007-06,2.972,
2007-07,2.821,
2007-08,2.617,
2007-09,2.569,
2007-10,2.477,
2007-11,2.140,
2007-12,1.347,
2008-01,0.838,
2008-02,0.837,
2008-03,1.330,
2008-04,1.350,
2008-05,1.073,
2008-06,0.780,
2008-07,0.785,
2008-08,0.781,
2008-09,0.747,
2008-10,0.656,
2008-11,0.649,
2008-12,0.838,
2009-01,0.722,
2009-02,0.721,
2009-03,0.874,
2009-04,0.562,
2009-05,0.561,
2009-06,0.470,
2009-07,0.473,
2009-08,0.453,
2009-09,0.386,
2009-10,0.364,
2009-11,0.493,
2009-12,0.349,
2010-01,0.350,
2010-02,0.349,
2010-03,0.389,
2010-04,0.390,
2010-05,0.286,
2010-06,0.225,
2010-07,0.223,
2010-08,0.214,
2010-09,0.213,
2010-10,0.206,
2010-11,0.208,
2010-12,0.207,
2011-01,0.208,
2011-02,0.208,
2011-03,0.115,
2011-04,0.164,
2011-05,0.160,
2011-06,0.159,
2011-07,0.152,
2011-08,0.152,
2011-09,0.152,
2011-10,0.152,
2011-11,0.153,
2011-12,0.159,
2012-01,0.158,
2012-02,0.160,
2012-03,0.160,
2012-04,0.160,
2012-05,0.159,
2012-06,0.106,
2012-07,0.103,
2012-08,0.103,
2012-09,0.103,
2012-10,0.103,
2012-11,0.103,
2012-12,0.081,
2013-01,0.078,
2013-02,0.079,
2013-03,0.068,
2013-04,0.068,
2013-05,0.068,
2013-06,0.057,
2013-07,0.057,
2013-08,0.057,
2013-09,0.057,
2013-10,0.057,
2013-11,0.057,
2013-12,0.057,
2014-01,0.055,
2014-02,0.058,
2014-03,0.055,
2014-04,0.055,
2014-05,0.055,
2014-06,0.055,
2014-07,0.055,
2014-08,0.055,
2014-09,0.056,
2014-10,0.054,
2014-11,0.055,
