"",BBFI1.Q.N.DE.W1.S12T.S1.KA.L.FA.P.F3.L._T.M.N,BBFI1.Q.N.DE.W1.S12T.S1.KA.L.FA.P.F3.L._T.M.N_FLAGS
"",IIP - Portfolio investment - Debt securities - Long-term original maturity (over 1 year) - Liabilities - Other changes excluding transactions and revaluations - resident issuer: Monetary financial institutions other than central bank - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:05:24,
2013-01,-112,
2013-04,122,
2013-07,70,
2013-10,43,
2014-01,1,
2014-04,25,
2014-07,171,
