"",BBK01.QUX364,BBK01.QUX364_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Luxembourg / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-09 15:26:19,
2002-03,69.555,
2002-04,62.869,
2002-05,58.647,
2002-06,73.419,
2002-07,59.204,
2002-08,59.638,
2002-09,52.906,
2002-10,56.626,
2002-11,57.285,
2002-12,61.923,
2003-01,60.836,
2003-02,56.138,
2003-03,49.687,
2003-04,55.743,
2003-05,56.563,
2003-06,51.268,
2003-07,54.702,
2003-08,52.739,
2003-09,56.063,
2003-10,52.053,
2003-11,53.971,
2003-12,64.403,
2004-01,67.757,
2004-02,77.973,
2004-03,83.052,
2004-04,80.241,
2004-05,80.278,
2004-06,81.693,
2004-07,81.704,
2004-08,79.971,
2004-09,78.922,
2004-10,80.842,
2004-11,87.297,
2004-12,84.865,
2005-01,91.101,
2005-02,96.504,
2005-03,93.683,
2005-04,92.936,
2005-05,89.981,
2005-06,88.496,
2005-07,92.157,
2005-08,97.044,
2005-09,97.880,
2005-10,106.529,
2005-11,112.708,
2005-12,88.608,
2006-01,98.571,
2006-02,110.209,
2006-03,101.747,
2006-04,103.035,
2006-05,92.281,
2006-06,93.718,
2006-07,89.500,
2006-08,88.105,
2006-09,96.683,
2006-10,92.534,
2006-11,97.669,
2006-12,98.648,
2007-01,103.389,
2007-02,100.455,
2007-03,102.546,
2007-04,103.515,
2007-05,106.677,
2007-06,107.445,
2007-07,104.881,
2007-08,101.031,
2007-09,104.866,
2007-10,110.280,
2007-11,115.233,
2007-12,110.063,
2008-01,105.950,
2008-02,104.922,
2008-03,109.013,
2008-04,109.159,
2008-05,111.396,
2008-06,102.775,
2008-07,107.380,
2008-08,105.539,
2008-09,115.244,
2008-10,109.557,
2008-11,107.468,
2008-12,106.746,
2009-01,100.116,
2009-02,102.617,
2009-03,111.074,
2009-04,105.780,
2009-05,113.206,
2009-06,106.955,
2009-07,106.523,
2009-08,105.723,
2009-09,117.391,
2009-10,114.022,
2009-11,120.038,
2009-12,100.702,
2010-01,105.628,
2010-02,106.351,
2010-03,110.637,
2010-04,112.001,
2010-05,111.588,
2010-06,120.439,
2010-07,131.463,
2010-08,124.503,
2010-09,116.185,
2010-10,119.477,
2010-11,124.096,
2010-12,115.378,
2011-01,118.247,
2011-02,121.459,
2011-03,120.838,
2011-04,121.333,
2011-05,122.005,
2011-06,112.722,
2011-07,111.723,
2011-08,117.788,
2011-09,111.157,
2011-10,110.297,
2011-11,109.750,
2011-12,109.956,
2012-01,104.134,
2012-02,105.097,
2012-03,104.977,
2012-04,103.238,
2012-05,114.394,
2012-06,110.257,
2012-07,113.239,
2012-08,114.741,
2012-09,113.645,
2012-10,110.342,
2012-11,112.895,
2012-12,108.965,
2013-01,107.534,
2013-02,115.034,
2013-03,110.520,
2013-04,114.824,
2013-05,111.687,
2013-06,108.620,
2013-07,109.032,
2013-08,106.285,
2013-09,104.808,
2013-10,106.446,
2013-11,108.112,
2013-12,96.945,
2014-01,101.165,
2014-02,99.321,
2014-03,97.022,
2014-04,98.728,
2014-05,95.744,
2014-06,95.104,
2014-07,94.820,
2014-08,95.450,
2014-09,103.584,
2014-10,104.683,
2014-11,103.321,
