"",BBK01.OUM392,BBK01.OUM392_FLAGS
"",Sight deposits of banks (MFIs) (excluding the Bundesbank) / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:09:37,
1999-01,10.631,
1999-02,7.906,
1999-03,9.748,
1999-04,10.272,
1999-05,11.520,
1999-06,10.210,
1999-07,8.551,
1999-08,8.023,
1999-09,7.204,
1999-10,7.972,
1999-11,6.758,
1999-12,6.345,
2000-01,11.549,
2000-02,7.429,
2000-03,8.137,
2000-04,7.591,
2000-05,8.802,
2000-06,4.947,
2000-07,4.407,
2000-08,4.572,
2000-09,8.581,
2000-10,6.171,
2000-11,7.039,
2000-12,3.894,
2001-01,5.714,
2001-02,3.871,
2001-03,6.040,
2001-04,9.395,
2001-05,5.154,
2001-06,7.426,
2001-07,3.380,
2001-08,3.715,
2001-09,3.970,
2001-10,8.832,
2001-11,6.360,
2001-12,5.146,
2002-01,5.485,
2002-02,4.049,
2002-03,4.741,
2002-04,4.505,
2002-05,3.768,
2002-06,4.763,
2002-07,4.924,
2002-08,3.561,
2002-09,6.203,
2002-10,6.675,
2002-11,6.730,
2002-12,4.304,
2003-01,4.121,
2003-02,6.126,
2003-03,6.736,
2003-04,4.267,
2003-05,5.045,
2003-06,4.104,
2003-07,4.599,
2003-08,3.037,
2003-09,5.057,
2003-10,4.102,
2003-11,5.080,
2003-12,3.104,
2004-01,4.755,
2004-02,3.099,
2004-03,4.653,
2004-04,3.962,
2004-05,3.957,
2004-06,4.453,
2004-07,6.473,
2004-08,4.296,
2004-09,5.763,
2004-10,5.090,
2004-11,5.348,
2004-12,2.897,
2005-01,4.430,
2005-02,5.510,
2005-03,5.909,
2005-04,6.211,
2005-05,7.315,
2005-06,6.167,
2005-07,5.278,
2005-08,6.511,
2005-09,6.740,
2005-10,5.074,
2005-11,4.777,
2005-12,3.638,
2006-01,8.007,
2006-02,3.070,
2006-03,3.811,
2006-04,4.617,
2006-05,6.494,
2006-06,4.963,
2006-07,5.151,
2006-08,3.968,
2006-09,5.941,
2006-10,2.182,
2006-11,2.988,
2006-12,2.555,
2007-01,4.918,
2007-02,2.585,
2007-03,4.658,
2007-04,5.297,
2007-05,3.653,
2007-06,5.650,
2007-07,3.230,
2007-08,3.589,
2007-09,5.112,
2007-10,4.607,
2007-11,9.155,
2007-12,5.472,
2008-01,5.631,
2008-02,3.996,
2008-03,4.338,
2008-04,4.596,
2008-05,5.171,
2008-06,9.102,
2008-07,4.622,
2008-08,3.398,
2008-09,5.307,
2008-10,6.695,
2008-11,5.036,
2008-12,6.112,
2009-01,4.687,
2009-02,6.105,
2009-03,5.711,
2009-04,10.724,
2009-05,6.335,
2009-06,4.563,
2009-07,4.440,
2009-08,5.322,
2009-09,5.910,
2009-10,5.115,
2009-11,5.464,
2009-12,4.731,
2010-01,5.433,
2010-02,5.566,
2010-03,6.591,
2010-04,6.075,
2010-05,6.776,
2010-06,7.918,
2010-07,6.046,
2010-08,8.627,
2010-09,8.987,
2010-10,7.537,
2010-11,9.573,
2010-12,7.051,
2011-01,4.741,
2011-02,5.618,
2011-03,4.491,
2011-04,3.810,
2011-05,4.641,
2011-06,5.742,
2011-07,5.131,
2011-08,6.574,
2011-09,8.424,
2011-10,8.906,
2011-11,10.177,
2011-12,9.072,
2012-01,7.463,
2012-02,9.164,
2012-03,8.296,
2012-04,7.799,
2012-05,9.306,
2012-06,8.714,
2012-07,8.100,
2012-08,8.377,
2012-09,8.884,
2012-10,8.968,
2012-11,8.392,
2012-12,8.577,
2013-01,7.823,
2013-02,7.064,
2013-03,6.548,
2013-04,7.801,
2013-05,6.494,
2013-06,5.322,
2013-07,5.625,
2013-08,5.352,
2013-09,5.975,
2013-10,5.783,
2013-11,6.676,
2013-12,5.715,
2014-01,6.167,
2014-02,6.416,
2014-03,6.519,
2014-04,6.411,
2014-05,6.792,
2014-06,7.371,
2014-07,6.957,
2014-08,8.071,
2014-09,6.959,
2014-10,7.385,
2014-11,8.175,
2014-12,7.580,Provisional value
