"",BBK01.OUA373,BBK01.OUA373_FLAGS
"",Money market paper issued by foreign enterprises and households / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:30,
1999-01,0.224,
1999-02,0.204,
1999-03,0.241,
1999-04,0.187,
1999-05,0.411,
1999-06,1.223,
1999-07,0.940,
1999-08,0.965,
1999-09,0.812,
1999-10,0.795,
1999-11,0.882,
1999-12,0.940,
2000-01,0.481,
2000-02,0.275,
2000-03,0.318,
2000-04,0.241,
2000-05,0.184,
2000-06,0.347,
2000-07,0.731,
2000-08,0.717,
2000-09,0.767,
2000-10,1.447,
2000-11,2.013,
2000-12,2.395,
2001-01,2.117,
2001-02,1.716,
2001-03,1.824,
2001-04,2.356,
2001-05,2.489,
2001-06,2.221,
2001-07,2.740,
2001-08,2.683,
2001-09,2.629,
2001-10,2.042,
2001-11,1.379,
2001-12,0.745,
2002-01,1.178,
2002-02,1.128,
2002-03,1.252,
2002-04,1.178,
2002-05,0.911,
2002-06,0.959,
2002-07,1.708,
2002-08,2.053,
2002-09,1.822,
2002-10,1.950,
2002-11,1.786,
2002-12,1.209,
2003-01,2.028,
2003-02,2.084,
2003-03,2.102,
2003-04,1.538,
2003-05,1.672,
2003-06,1.686,
2003-07,1.486,
2003-08,1.333,
2003-09,1.392,
2003-10,1.639,
2003-11,1.146,
2003-12,1.635,
2004-01,1.565,
2004-02,1.894,
2004-03,1.679,
2004-04,1.578,
2004-05,1.426,
2004-06,1.305,
2004-07,1.404,
2004-08,1.390,
2004-09,1.266,
2004-10,1.437,
2004-11,1.417,
2004-12,1.393,
2005-01,1.204,
2005-02,1.575,
2005-03,1.448,
2005-04,1.578,
2005-05,1.207,
2005-06,1.229,
2005-07,0.905,
2005-08,1.094,
2005-09,1.466,
2005-10,1.541,
2005-11,1.125,
2005-12,0.674,
2006-01,1.365,
2006-02,1.839,
2006-03,1.645,
2006-04,1.611,
2006-05,2.037,
2006-06,2.305,
2006-07,2.374,
2006-08,2.008,
2006-09,2.360,
2006-10,2.336,
2006-11,2.221,
2006-12,2.702,
2007-01,2.485,
2007-02,2.159,
2007-03,1.787,
2007-04,1.568,
2007-05,2.625,
2007-06,4.000,
2007-07,3.176,
2007-08,9.112,
2007-09,11.745,
2007-10,19.198,
2007-11,24.916,
2007-12,25.404,
2008-01,20.292,
2008-02,21.450,
2008-03,15.318,
2008-04,13.828,
2008-05,13.874,
2008-06,15.007,
2008-07,14.181,
2008-08,13.176,
2008-09,16.728,
2008-10,14.442,
2008-11,11.103,
2008-12,11.690,
2009-01,10.141,
2009-02,7.848,
2009-03,7.945,
2009-04,8.473,
2009-05,8.615,
2009-06,8.888,
2009-07,8.552,
2009-08,8.716,
2009-09,7.882,
2009-10,7.810,
2009-11,7.947,
2009-12,7.879,
2010-01,7.365,
2010-02,6.626,
2010-03,6.980,
2010-04,6.719,
2010-05,6.587,
2010-06,6.223,
2010-07,4.584,
2010-08,4.218,
2010-09,4.307,
2010-10,4.197,
2010-11,4.371,
2010-12,4.470,
2011-01,4.538,
2011-02,4.400,
2011-03,4.402,
2011-04,4.852,
2011-05,5.090,
2011-06,5.142,
2011-07,5.089,
2011-08,5.340,
2011-09,5.260,
2011-10,5.292,
2011-11,5.116,
2011-12,5.295,
2012-01,5.604,
2012-02,5.980,
2012-03,6.231,
2012-04,5.936,
2012-05,6.086,
2012-06,4.908,
2012-07,4.739,
2012-08,5.681,
2012-09,5.601,
2012-10,5.861,
2012-11,5.787,
2012-12,6.615,
2013-01,6.386,
2013-02,6.877,
2013-03,7.184,
2013-04,7.624,
2013-05,7.599,
2013-06,7.015,
2013-07,7.231,
2013-08,7.213,
2013-09,7.135,
2013-10,7.604,
2013-11,7.121,
2013-12,6.517,
2014-01,5.899,
2014-02,6.040,
2014-03,6.660,
2014-04,6.580,
2014-05,6.221,
2014-06,6.367,
2014-07,5.582,
2014-08,5.780,
2014-09,4.547,
2014-10,4.351,
2014-11,4.655,
2014-12,5.348,Provisional value
