"",BBK01.OUH231,BBK01.OUH231_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / for up to and including 1 year / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:33:08,
1968-12,0.185,
1969-01,0.197,
1969-02,0.205,
1969-03,0.203,
1969-04,0.211,
1969-05,0.217,
1969-06,0.208,
1969-07,0.217,
1969-08,0.232,
1969-09,0.229,
1969-10,0.244,
1969-11,0.246,
1969-12,0.306,
1970-01,0.345,
1970-02,0.397,
1970-03,0.421,
1970-04,0.479,
1970-05,0.521,
1970-06,0.557,
1970-07,0.626,
1970-08,0.655,
1970-09,0.628,
1970-10,0.637,
1970-11,0.631,
1970-12,0.632,
1971-01,0.656,
1971-02,0.673,
1971-03,0.676,
1971-04,0.659,
1971-05,0.641,
1971-06,0.620,
1971-07,0.663,
1971-08,0.700,
1971-09,0.718,
1971-10,0.737,
1971-11,0.729,
1971-12,0.755,
1972-01,0.780,
1972-02,0.742,
1972-03,0.709,
1972-04,0.696,
1972-05,0.691,
1972-06,0.676,
1972-07,0.693,
1972-08,0.719,
1972-09,0.723,
1972-10,0.742,
1972-11,0.798,
1972-12,0.883,
1973-01,0.952,
1973-02,0.999,
1973-03,1.047,
1973-04,1.170,
1973-05,1.351,
1973-06,1.476,
1973-07,1.743,
1973-08,1.954,
1973-09,2.020,
1973-10,2.154,
1973-11,2.245,
1973-12,2.374,
1974-01,2.493,
1974-02,2.559,
1974-03,2.578,
1974-04,2.586,
1974-05,2.551,
1974-06,2.513,
1974-07,2.570,
1974-08,2.630,
1974-09,2.569,
1974-10,2.582,
1974-11,2.547,
1974-12,2.499,
1975-01,2.534,
1975-02,2.469,
1975-03,2.192,
1975-04,1.850,
1975-05,1.651,
1975-06,1.470,
1975-07,1.432,
1975-08,1.353,
1975-09,1.229,
1975-10,1.134,
1975-11,1.105,
1975-12,1.080,
1976-01,1.080,
1976-02,1.051,
1976-03,0.995,
1976-04,0.987,
1976-05,0.993,
1976-06,0.971,
1976-07,1.006,
1976-08,1.031,
1976-09,1.021,
1976-10,1.061,
1976-11,1.075,
1976-12,1.137,
1977-01,1.195,
1977-02,1.218,
1977-03,1.203,
1977-04,1.242,
1977-05,1.249,
1977-06,1.221,
1977-07,1.258,
1977-08,1.294,
1977-09,1.279,
1977-10,1.273,
1977-11,1.279,
1977-12,1.317,
1978-01,1.354,
1978-02,1.369,
1978-03,1.332,
1978-04,1.351,
1978-05,1.368,
1978-06,1.342,
1978-07,1.413,
1978-08,1.498,
1978-09,1.500,
1978-10,1.559,
1978-11,1.587,
1978-12,1.693,
1979-01,1.790,
1979-02,1.845,
1979-03,1.819,
1979-04,1.905,
1979-05,2.018,
1979-06,2.044,
1979-07,2.200,
1979-08,2.366,
1979-09,2.432,
