"",BBK01.OUP002,BBK01.OUP002_FLAGS
1995-02,11.884,
1995-03,11.468,
1995-04,11.810,
1995-05,11.888,
1995-06,12.013,
1995-07,12.279,
1995-08,12.636,
1995-09,12.576,
1995-10,13.109,
1995-11,12.984,
1995-12,12.988,
1996-01,14.271,
1996-02,13.670,
1996-03,13.739,
1996-04,14.308,
1996-05,14.001,
1996-06,12.842,
1996-07,13.010,
1996-08,12.440,
1996-09,13.103,
1996-10,12.684,
1996-11,12.517,
1996-12,12.569,
1997-01,14.126,
1997-02,14.637,
1997-03,15.066,
1997-04,15.171,
1997-05,15.041,
1997-06,14.868,
1997-07,15.287,
1997-08,14.502,
1997-09,15.119,
1997-10,15.497,
1997-11,15.132,
1997-12,14.778,
1998-01,15.422,
1998-02,14.695,
1998-03,14.333,
1998-04,14.188,
1998-05,14.275,
1998-06,14.173,
1998-07,14.626,
1998-08,15.669,
1998-09,14.232,
1998-10,14.245,
1998-11,15.850,
1998-12,16.330,
1999-01,16.772,
1999-02,15.618,
1999-03,16.366,
1999-04,16.247,
1999-05,17.034,
1999-06,16.391,
1999-07,17.631,
1999-08,17.187,
1999-09,17.029,
1999-10,17.607,
1999-11,17.944,
1999-12,17.164,
2000-01,17.039,
2000-02,15.641,
2000-03,15.667,
2000-04,16.477,
2000-05,17.494,
2000-06,16.614,
2000-07,16.204,
2000-08,16.333,
2000-09,16.314,
2000-10,16.412,
2000-11,15.630,
2000-12,14.188,
2001-01,23.413,
2001-02,24.044,
2001-03,23.727,
2001-04,24.490,
2001-05,25.634,
2001-06,25.055,
2001-07,25.193,
2001-08,24.915,
2001-09,24.682,
2001-10,25.055,
2001-11,25.439,
2001-12,24.413,
2002-01,25.120,
2002-02,25.456,
2002-03,24.542,
2002-04,25.630,
2002-05,42.112,
2002-06,37.705,
2002-07,39.464,
2002-08,39.976,
2002-09,41.115,
2002-10,41.374,
2002-11,41.555,
2002-12,40.685,
2003-01,43.508,
2003-02,43.571,
2003-03,45.307,
2003-04,46.466,
2003-05,48.296,
2003-06,48.404,
2003-07,48.972,
2003-08,49.426,
2003-09,50.327,
2003-10,50.529,
2003-11,51.224,
2003-12,50.670,
2004-01,49.661,
2004-02,49.818,
2004-03,52.677,
2004-04,53.193,
2004-05,52.621,
2004-06,52.641,
2004-07,50.456,
2004-08,51.575,
2004-09,51.701,
2004-10,51.275,
2004-11,50.601,
2004-12,50.605,
2005-01,49.724,
2005-02,50.334,
2005-03,49.858,
2005-04,50.138,
2005-05,51.436,
2005-06,52.019,
2005-07,50.642,
2005-08,51.260,
2005-09,50.956,
2005-10,49.410,
2005-11,50.656,
2005-12,58.662,
2006-01,58.178,
2006-02,58.305,
2006-03,60.862,
2006-04,61.919,
2006-05,62.185,
2006-06,60.451,
2006-07,59.899,
2006-08,60.815,
2006-09,61.947,
2006-10,62.222,
2006-11,63.596,
2006-12,64.294,
2007-01,65.019,
2007-02,66.139,
2007-03,66.841,
2007-04,66.603,
2007-05,67.836,
2007-06,68.506,
2007-07,66.646,
2007-08,67.252,
2007-09,66.560,
2007-10,63.267,
2007-11,64.325,
2007-12,65.219,
2008-01,64.402,
2008-02,64.704,
2008-03,60.857,
2008-04,61.271,
2008-05,64.865,
2008-06,64.122,
2008-07,63.151,
2008-08,63.769,
2008-09,66.124,
2008-10,65.391,
2008-11,65.302,
2008-12,64.122,
2009-01,62.593,
2009-02,61.702,
2009-03,63.392,
2009-04,62.282,
2009-05,63.363,
2009-06,62.883,
2009-07,61.594,
2009-08,60.961,
2009-09,59.828,
2009-10,60.210,
2009-11,60.329,
2009-12,57.688,
2010-01,56.381,
2010-02,54.841,
2010-03,50.986,
2010-04,52.031,
2010-05,54.047,
2010-06,55.349,
2010-07,54.712,
2010-08,53.285,
2010-09,52.602,
2010-10,52.311,
2010-11,52.059,
2010-12,51.598,
2011-01,51.025,
2011-02,53.333,
2011-03,52.313,
2011-04,51.718,
2011-05,53.527,
2011-06,51.632,
2011-07,51.582,
2011-08,52.179,
2011-09,52.442,
2011-10,51.927,
2011-11,51.449,
2011-12,51.576,
2012-01,51.013,
2012-02,51.786,
2012-03,50.403,
2012-04,48.644,
2012-05,47.980,
2012-06,45.372,
2012-07,45.569,
2012-08,45.149,
2012-09,45.836,
2012-10,44.870,
2012-11,44.581,
2012-12,46.378,
2013-01,46.404,
2013-02,45.952,
2013-03,46.781,
2013-04,41.632,
2013-05,42.060,
2013-06,41.553,
2013-07,40.747,
2013-08,41.657,
2013-09,40.790,
2013-10,40.243,
2013-11,40.005,
2013-12,39.661,
2014-01,39.763,
2014-02,39.459,
2014-03,39.872,
2014-04,40.197,
2014-05,40.404,
2014-06,40.609,
2014-07,41.179,
2014-08,40.424,
2014-09,40.497,
2014-10,39.529,
2014-11,39.546,
2014-12,40.094,Provisional value
"","General: MFIs = monetary financial institutions. Excluding own issues; up to 1955, including corporate bonds; from 1968, bank debt securities are excluding registered debt securities; from 1985, including shares and participation certificates issued by banks; up to November 1993, including listed money market instruments issued by banks. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
