"",BBK01.TU2065,BBK01.TU2065_FLAGS
"",Other assets,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:41,
1984-12,2.181,
1985-01,1.759,
1985-02,1.930,
1985-03,1.391,
1985-04,1.379,
1985-05,1.377,
1985-06,1.355,
1985-07,1.687,
1985-08,1.683,
1985-09,1.651,
1985-10,1.582,
1985-11,1.579,
1985-12,1.897,
1986-01,1.773,
1986-02,1.704,
1986-03,1.753,
1986-04,1.649,
1986-05,1.664,
1986-06,1.858,
1986-07,1.812,
1986-08,1.819,
1986-09,1.983,
1986-10,1.986,
1986-11,1.895,
1986-12,3.338,
1987-01,3.135,
1987-02,3.021,
1987-03,3.318,
1987-04,3.385,
1987-05,3.345,
1987-06,3.319,
1987-07,3.263,
1987-08,3.248,
1987-09,3.425,
1987-10,3.240,
1987-11,3.386,
1987-12,3.646,
1988-01,3.617,
1988-02,3.661,
1988-03,3.516,
1988-04,3.298,
1988-05,3.552,
1988-06,3.228,
1988-07,3.372,
1988-08,3.169,
1988-09,3.387,
1988-10,3.383,
1988-11,3.789,
1988-12,4.037,
1989-01,4.232,
1989-02,4.163,
1989-03,3.805,
1989-04,3.933,
1989-05,4.069,
1989-06,4.280,
1989-07,4.399,
1989-08,4.281,
1989-09,4.258,
1989-10,4.257,
1989-11,6.627,
1989-12,6.322,
1990-01,6.105,
1990-02,5.729,
1990-03,5.741,
1990-04,5.690,
1990-05,6.184,
1990-06,6.106,
1990-07,6.295,
1990-08,6.429,
1990-09,6.889,
1990-10,6.497,
1990-11,6.582,
1990-12,7.222,
1991-01,6.885,
1991-02,6.748,
1991-03,6.866,
1991-04,6.971,
1991-05,7.077,
1991-06,7.795,
1991-07,6.942,
1991-08,7.095,
1991-09,7.657,
1991-10,8.092,
1991-11,8.322,
1991-12,9.220,
1992-01,7.865,
1992-02,7.743,
1992-03,7.703,
1992-04,7.356,
1992-05,7.279,
1992-06,7.742,
1992-07,8.239,
1992-08,8.255,
1992-09,9.236,
1992-10,8.680,
1992-11,8.584,
1992-12,8.606,
1993-01,7.377,
1993-02,7.204,
1993-03,7.258,
1993-04,7.641,
1993-05,7.463,
1993-06,6.751,
1993-07,6.491,
1993-08,6.532,
1993-09,6.803,
1993-10,6.759,
1993-11,7.007,
1993-12,8.553,
1994-01,8.209,
1994-02,8.315,
1994-03,8.626,
1994-04,8.638,
1994-05,8.832,
1994-06,9.068,
1994-07,8.086,
1994-08,8.246,
1994-09,9.286,
1994-10,9.023,
1994-11,8.595,
1994-12,9.465,
1995-01,9.103,
1995-02,10.451,
1995-03,10.678,
1995-04,10.622,
1995-05,11.299,
1995-06,11.129,
1995-07,10.503,
1995-08,10.907,
1995-09,11.497,
1995-10,11.108,
1995-11,11.408,
1995-12,11.435,
1996-01,12.241,
1996-02,12.639,
1996-03,12.980,
1996-04,13.852,
1996-05,14.072,
1996-06,13.769,
1996-07,12.992,
1996-08,13.512,
1996-09,14.036,
1996-10,13.648,
1996-11,14.831,
1996-12,15.132,
1997-01,15.921,
1997-02,17.235,
1997-03,17.539,
1997-04,19.418,
1997-05,20.752,
1997-06,21.435,
1997-07,22.660,
1997-08,21.090,
1997-09,20.891,
1997-10,20.721,
1997-11,21.754,
1997-12,22.191,
1998-01,22.842,
1998-02,23.405,
1998-03,27.322,
1998-04,27.720,
1998-05,28.776,
1998-06,26.805,
1998-07,26.780,
1998-08,26.712,
1998-09,24.565,
1998-10,23.386,
1998-11,24.732,
1998-12,25.959,
1999-01,45.152,
1999-02,46.268,
1999-03,46.751,
1999-04,43.731,
1999-05,45.455,
1999-06,68.005,
1999-07,68.139,
1999-08,65.639,
1999-09,59.444,
1999-10,54.490,
1999-11,55.160,
1999-12,53.939,
2000-01,53.927,
2000-02,52.473,
2000-03,50.821,
2000-04,53.521,
2000-05,51.044,
2000-06,54.261,
2000-07,56.250,
2000-08,59.616,
2000-09,62.224,
2000-10,67.598,
2000-11,70.711,
2000-12,68.960,
2001-01,62.484,
2001-02,63.844,
2001-03,88.141,
2001-04,87.867,
2001-05,89.743,
2001-06,87.749,
2001-07,85.671,
2001-08,83.943,
2001-09,83.164,
2001-10,85.358,
2001-11,83.030,
2001-12,86.962,
2002-01,90.064,
2002-02,87.869,
2002-03,95.766,
2002-04,88.258,
2002-05,90.930,
2002-06,86.020,
2002-07,77.746,
2002-08,76.284,
2002-09,73.454,
2002-10,73.638,
2002-11,72.961,
2002-12,70.378,
2003-01,71.149,
2003-02,70.794,
2003-03,67.097,
2003-04,66.269,
2003-05,66.877,
2003-06,65.281,
2003-07,67.069,
2003-08,68.424,
2003-09,75.142,
2003-10,71.368,
2003-11,71.300,
2003-12,61.587,
2004-01,58.980,
2004-02,63.708,
2004-03,80.270,
2004-04,90.064,
2004-05,73.951,
2004-06,66.726,
2004-07,65.044,
2004-08,60.819,
2004-09,61.422,
2004-10,61.419,
2004-11,62.281,
2004-12,61.151,
2005-01,63.160,
2005-02,67.449,
2005-03,67.079,
2005-04,68.703,
2005-05,71.762,
2005-06,69.166,
2005-07,67.408,
2005-08,67.916,
2005-09,68.493,
2005-10,66.002,
2005-11,67.295,
2005-12,68.120,
2006-01,69.560,
2006-02,82.445,
2006-03,82.844,
2006-04,87.805,
2006-05,92.538,
2006-06,77.553,
2006-07,72.180,
2006-08,68.379,
2006-09,69.829,
2006-10,67.017,
2006-11,68.678,
2006-12,72.068,
2007-01,55.797,
2007-02,57.072,
2007-03,56.566,
2007-04,55.764,
2007-05,59.573,
2007-06,59.905,
2007-07,58.731,
2007-08,57.008,
2007-09,55.894,
2007-10,56.744,
2007-11,58.171,
2007-12,59.046,
2008-01,59.731,
2008-02,62.341,
2008-03,63.831,
2008-04,63.601,
2008-05,63.017,
2008-06,63.259,
2008-07,63.061,
2008-08,64.331,
2008-09,66.408,
2008-10,72.434,
2008-11,75.422,
2008-12,82.158,
2009-01,64.015,
2009-02,62.077,
2009-03,69.234,
2009-04,55.184,
2009-05,52.063,
2009-06,51.669,
2009-07,56.712,
2009-08,54.988,
2009-09,65.818,
2009-10,55.954,
2009-11,56.720,
2009-12,51.672,
2010-01,51.296,
2010-02,49.946,
2010-03,49.554,
2010-04,72.486,
2010-05,74.740,
2010-06,54.286,
2010-07,55.122,
2010-08,53.036,
2010-09,54.513,
2010-10,62.362,
2010-11,56.834,
2010-12,55.928,
2011-01,52.270,
2011-02,52.744,
2011-03,50.543,
2011-04,49.487,
2011-05,55.120,
2011-06,52.765,
2011-07,53.537,
2011-08,49.741,
2011-09,53.333,
2011-10,53.049,
2011-11,54.104,
2011-12,57.689,
2012-01,52.430,
2012-02,50.129,
2012-03,45.307,
2012-04,50.963,
2012-05,50.725,
2012-06,50.690,
2012-07,52.546,
2012-08,53.245,
2012-09,57.186,
2012-10,54.575,
2012-11,54.747,
2012-12,54.551,
2013-01,52.855,
2013-02,52.960,
2013-03,55.340,
2013-04,54.292,
2013-05,49.238,
2013-06,53.070,
2013-07,52.830,
2013-08,53.731,
2013-09,51.861,
2013-10,50.018,
2013-11,52.192,
2013-12,51.963,
2014-01,57.370,
2014-02,56.784,
2014-03,54.597,
2014-04,54.924,
2014-05,61.257,
2014-06,59.732,
2014-07,63.669,
2014-08,67.063,
2014-09,63.874,
2014-10,59.626,
2014-11,65.075,
