"",BBK01.OUC300,BBK01.OUC300_FLAGS
"",Time deposits of local government and local government associations / Total / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:20,
1999-01,1.430,
1999-02,1.370,
1999-03,1.536,
1999-04,1.526,
1999-05,1.812,
1999-06,1.543,
1999-07,1.745,
1999-08,1.877,
1999-09,1.594,
1999-10,1.633,
1999-11,1.528,
1999-12,1.634,
2000-01,1.430,
2000-02,1.431,
2000-03,1.540,
2000-04,1.554,
2000-05,1.832,
2000-06,1.627,
2000-07,1.676,
2000-08,1.883,
2000-09,1.717,
2000-10,1.728,
2000-11,1.809,
2000-12,1.866,
2001-01,1.868,
2001-02,1.578,
2001-03,1.926,
2001-04,1.834,
2001-05,2.349,
2001-06,1.787,
2001-07,1.931,
2001-08,2.243,
2001-09,1.834,
2001-10,1.973,
2001-11,1.741,
2001-12,1.650,
2002-01,1.808,
2002-02,1.452,
2002-03,1.697,
2002-04,1.651,
2002-05,1.867,
2002-06,1.757,
2002-07,1.976,
2002-08,2.097,
2002-09,1.786,
2002-10,1.799,
2002-11,1.673,
2002-12,1.574,
2003-01,1.502,
2003-02,1.309,
2003-03,1.558,
2003-04,1.525,
2003-05,1.577,
2003-06,1.537,
2003-07,1.517,
2003-08,1.744,
2003-09,1.436,
2003-10,1.498,
2003-11,1.457,
2003-12,1.473,
2004-01,1.220,
2004-02,1.171,
2004-03,1.192,
2004-04,1.170,
2004-05,1.156,
2004-06,1.070,
2004-07,1.107,
2004-08,1.498,
2004-09,1.415,
2004-10,1.289,
2004-11,1.231,
2004-12,1.170,
2005-01,1.053,
2005-02,1.073,
2005-03,1.075,
2005-04,1.010,
2005-05,1.089,
2005-06,1.039,
2005-07,1.131,
2005-08,1.217,
2005-09,1.035,
2005-10,1.117,
2005-11,1.153,
2005-12,1.434,
2006-01,1.331,
2006-02,1.345,
2006-03,1.565,
2006-04,1.328,
2006-05,1.460,
2006-06,1.262,
2006-07,1.293,
2006-08,1.306,
2006-09,1.313,
2006-10,1.392,
2006-11,1.363,
2006-12,1.435,
2007-01,1.314,
2007-02,1.286,
2007-03,1.470,
2007-04,1.420,
2007-05,1.828,
2007-06,1.729,
2007-07,1.753,
2007-08,2.155,
2007-09,2.352,
2007-10,2.202,
2007-11,2.263,
2007-12,2.206,
2008-01,2.057,
2008-02,1.983,
2008-03,2.227,
2008-04,2.335,
2008-05,2.633,
2008-06,2.669,
2008-07,2.779,
2008-08,3.054,
2008-09,3.050,
2008-10,2.919,
2008-11,3.201,
2008-12,3.174,
2009-01,3.134,
2009-02,3.182,
2009-03,2.977,
2009-04,2.914,
2009-05,3.074,
2009-06,3.020,
2009-07,3.016,
2009-08,2.960,
2009-09,2.595,
2009-10,2.434,
2009-11,1.804,
2009-12,1.682,
2010-01,1.667,
2010-02,1.591,
2010-03,1.532,
2010-04,1.400,
2010-05,1.369,
2010-06,1.355,
2010-07,1.358,
2010-08,1.619,
2010-09,1.729,
2010-10,1.546,
2010-11,1.499,
2010-12,1.394,
2011-01,1.340,
2011-02,1.385,
2011-03,1.426,
2011-04,1.498,
2011-05,1.661,
2011-06,1.629,
2011-07,1.653,
2011-08,1.803,
2011-09,1.863,
2011-10,1.822,
2011-11,1.787,
2011-12,1.841,
2012-01,1.985,
2012-02,2.202,
2012-03,2.506,
2012-04,2.480,
2012-05,2.739,
2012-06,2.699,
2012-07,2.601,
2012-08,2.557,
2012-09,2.380,
2012-10,2.232,
2012-11,2.284,
2012-12,2.329,
2013-01,2.228,
2013-02,2.316,
2013-03,2.297,
2013-04,2.296,
2013-05,2.307,
2013-06,2.294,
2013-07,2.167,
2013-08,2.308,
2013-09,2.221,
2013-10,2.201,
2013-11,2.285,
2013-12,2.265,
2014-01,2.306,
2014-02,2.335,
2014-03,2.551,
2014-04,2.632,
2014-05,2.866,
2014-06,2.756,
2014-07,2.755,
2014-08,2.841,
2014-09,2.787,
2014-10,2.709,
2014-11,2.709,
2014-12,2.788,Provisional value
