"",BBEX3.A.MAD.USD.CA.AB.A04,BBEX3.A.MAD.USD.CA.AB.A04_FLAGS
"",Exchange rates for the US dollar in Morocco  / USD 1 = MAD ... (selling),
unit,MAD (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:15:08,
1967,5.0521,
1968,5.0819,
1969,5.0824,
1970,5.0437,
1971,5.0270,
1972,4.6015,
1973,4.1014,
1974,4.3762,
1975,4.0669,
1976,4.4355,
1977,4.5158,
1978,4.1506,
1979,3.9095,
1980,3.9576,
1981,5.2041,
1982,6.0612,
1983,7.1599,
1984,8.8517,
1985,10.0608,
1986,9.1090,
1987,8.3675,
1988,8.2307,
1989,8.5041,
1990,8.2505,comment
1991,8.7523,
1992,8.5668,
1993,9.3440,
1994,9.2286,
1995,8.5652,
1996,8.7507,
1997,9.5626,
1998,9.6269,
1999,9.8555,
2000,10.6593,
2001,11.3550,
2002,11.0320,
2003,9.5619,
2004,8.8844,
2005,8.9082,
2006,8.8179,
2007,8.2025,
2008,7.7652,
2009,8.1180,
2010,8.4468,
2011,8.1030,
2012,8.6456,
2013,8.4206,
2014,8.4436,
"","Source: Since 1987: Bank Al-Maghrib, Rabat 1967 - December 1986: Banque du Maroc",
"",Methodology: Calculated on the basis of mid-month and month-end rates.,
"","Comment on 1990: On 2 May 1990, the dirham was devalued. We recorded the following exchange rate (buying/selling rate): 2 May 1990: USD 1 = MAD 8.8016 / 8.8468 Calculated devaluation of 25 April 1990: 8.9%.",
