"",BBK01.TU2057,BBK01.TU2057_FLAGS
2013-07,61.932,
2013-08,65.468,
2013-09,62.164,
2013-10,62.591,
2013-11,64.921,
2013-12,67.255,
2014-01,67.067,
2014-02,66.841,
2014-03,65.743,
2014-04,64.122,
2014-05,64.418,
2014-06,60.657,
2014-07,59.436,
2014-08,59.109,
2014-09,56.362,
2014-10,54.278,
2014-11,53.386,
