"",BBK01.OU6474,BBK01.OU6474_FLAGS
"",Deposits and borrowing from other domestic households / Sight deposits / Special purpose banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:34:37,
1968-12,0.067,
1969-01,0.065,
1969-02,0.044,
1969-03,0.051,
1969-04,0.050,
1969-05,0.055,
1969-06,0.052,
1969-07,0.057,
1969-08,0.054,
1969-09,0.057,
1969-10,0.056,
1969-11,0.062,
1969-12,0.083,
1970-01,0.054,
1970-02,0.054,
1970-03,0.052,
1970-04,0.053,
1970-05,0.054,
1970-06,0.061,
1970-07,0.063,
1970-08,0.072,
1970-09,0.070,
1970-10,0.067,
1970-11,0.059,
1970-12,0.067,
1971-01,0.052,
1971-02,0.049,
1971-03,0.055,
1971-04,0.070,
1971-05,0.057,
1971-06,0.055,
1971-07,0.063,
1971-08,0.063,
1971-09,0.059,
1971-10,0.068,
1971-11,0.069,
1971-12,0.083,
1972-01,0.067,
1972-02,0.072,
1972-03,0.065,
1972-04,0.060,
1972-05,0.066,
1972-06,0.063,
1972-07,0.070,
1972-08,0.074,
1972-09,0.082,
1972-10,0.092,
1972-11,0.085,
1972-12,0.101,
1973-01,0.092,
1973-02,0.089,
1973-03,0.093,
1973-04,0.086,
1973-05,0.086,
1973-06,0.087,
1973-07,0.086,
1973-08,0.084,
1973-09,0.072,
1973-10,0.080,
1973-11,0.087,
1973-12,0.082,
1974-01,0.078,
1974-02,0.066,
1974-03,0.064,
1974-04,0.074,
1974-05,0.083,
1974-06,0.083,
1974-07,0.081,
1974-08,0.075,
1974-09,0.076,
1974-10,0.075,
1974-11,0.086,
1974-12,0.096,
1975-01,0.074,
1975-02,0.075,
1975-03,0.077,
1975-04,0.082,
1975-05,0.090,
1975-06,0.089,
1975-07,0.103,
1975-08,0.101,
1975-09,0.098,
1975-10,0.107,
1975-11,0.112,
1975-12,0.121,
1976-01,0.106,
1976-02,0.099,
1976-03,0.103,
1976-04,0.107,
1976-05,0.107,
1976-06,0.108,
1976-07,0.114,
1976-08,0.108,
1976-09,0.105,
1976-10,0.107,
1976-11,0.116,
1976-12,0.110,
1977-01,0.102,
1977-02,0.095,
1977-03,0.103,
1977-04,0.106,
1977-05,0.115,
1977-06,0.111,
1977-07,0.111,
1977-08,0.133,
1977-09,0.123,
1977-10,0.127,
1977-11,0.135,
1977-12,0.129,
1978-01,0.124,
1978-02,0.126,
1978-03,0.142,
1978-04,0.132,
1978-05,0.139,
1978-06,0.131,
1978-07,0.141,
1978-08,0.151,
1978-09,0.179,
