"",BBK01.EU8231,BBK01.EU8231_FLAGS
"",External position of the Bundesbank up to 1998 / External liabilities / Liabilities arising from external transactions,
unit,DM (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 08:53:20,
1948-12,132.936,
1949-01,0.000,
1949-02,0.000,
1949-03,342.566,
1949-04,0.000,
1949-05,0.000,
1949-06,111.973,
1949-07,0.000,
1949-08,0.000,
1949-09,71.070,
1949-10,0.000,
1949-11,0.000,
1949-12,283.256,
1950-01,341.543,
1950-02,400.342,
1950-03,451.471,
1950-04,397.274,
1950-05,364.040,
1950-06,354.325,
1950-07,449.426,
1950-08,535.834,
1950-09,794.036,
1950-10,917.769,
1950-11,919.303,
1950-12,927.995,
1951-01,992.929,
1951-02,1089.052,
1951-03,1066.044,
1951-04,1026.163,
1951-05,931.063,
1951-06,818.578,
1951-07,787.901,
1951-08,735.238,
1951-09,663.146,
1951-10,540.947,
1951-11,354.325,
1951-12,334.385,
1952-01,302.174,
1952-02,215.765,
1952-03,170.260,
1952-04,188.667,
1952-05,154.410,
1952-06,126.289,
1952-07,112.484,
1952-08,118.620,
1952-09,124.244,
1952-10,156.455,
1952-11,186.622,
1952-12,185.088,
1953-01,80.273,
1953-02,61.866,
1953-03,99.191,
1953-04,70.047,
1953-05,52.663,
1953-06,50.618,
1953-07,48.061,
1953-08,45.505,
1953-09,34.257,
1953-10,30.678,
1953-11,21.474,
1953-12,21.474,
1954-01,21.474,
1954-02,20.452,
1954-03,20.963,
1954-04,22.497,
1954-05,21.474,
1954-06,29.655,
1954-07,37.324,
1954-08,18.918,
1954-09,19.429,
1954-10,58.799,
1954-11,49.084,
1954-12,78.739,
1955-01,41.926,
1955-02,60.332,
1955-03,72.092,
1955-04,82.318,
1955-05,56.753,
1955-06,31.189,
1955-07,41.415,
1955-08,42.949,
1955-09,51.129,
1955-10,32.723,
1955-11,45.505,
1955-12,63.400,
1956-01,40.392,
1956-02,41.415,
1956-03,46.528,
1956-04,56.242,
1956-05,52.152,
1956-06,65.957,
1956-07,60.844,
1956-08,49.595,
1956-09,71.070,
1956-10,72.092,
1956-11,61.355,
1956-12,91.010,
1957-01,79.762,
1957-02,58.799,
1957-03,83.852,
1957-04,131.913,
1957-05,54.708,
1957-06,178.441,
1957-07,165.659,
1957-08,259.736,
1957-09,318.024,
1957-10,244.398,
1957-11,310.865,
1957-12,359.438,
1958-01,208.607,
1958-02,254.112,
1958-03,215.254,
1958-04,162.591,
1958-05,189.689,
1958-06,136.515,
1958-07,208.607,
1958-08,230.593,
1958-09,215.765,
1958-10,193.268,
1958-11,173.328,
1958-12,192.757,
1959-01,288.880,
1959-02,309.843,
1959-03,368.130,
1959-04,360.972,
1959-05,347.678,
1959-06,420.793,
1959-07,425.395,
1959-08,321.091,
1959-09,247.465,
1959-10,253.089,
1959-11,205.028,
1959-12,211.164,
1960-01,232.127,
1960-02,223.435,
1960-03,186.622,
1960-04,252.067,
1960-05,209.630,
1960-06,261.270,
1960-07,274.564,
1960-08,262.804,
1960-09,273.541,
1960-10,229.059,
1960-11,278.654,
1960-12,301.151,
1961-01,239.796,
1961-02,237.239,
1961-03,213.720,
1961-04,611.505,
1961-05,558.331,
1961-06,592.587,
1961-07,527.142,
1961-08,680.018,
1961-09,477.547,
1961-10,477.035,
1961-11,395.229,
1961-12,366.085,
1962-01,392.672,
1962-02,376.822,
1962-03,348.190,
1962-04,308.309,
1962-05,250.022,
1962-06,238.262,
1962-07,255.646,
1962-08,243.886,
1962-09,350.235,
1962-10,396.251,
1962-11,308.820,
1962-12,296.038,
1963-01,308.309,
1963-02,292.970,
1963-03,379.890,
1963-04,271.496,
1963-05,339.498,
1963-06,330.806,
1963-07,304.219,
1963-08,263.827,
1963-09,273.030,
1963-10,261.781,
1963-11,261.781,
1963-12,221.389,
1964-01,248.999,
1964-02,263.827,
1964-03,361.995,
1964-04,416.192,
1964-05,399.319,
1964-06,398.296,
1964-07,358.927,
1964-08,288.880,
1964-09,312.399,
1964-10,281.722,
1964-11,234.683,
1964-12,384.491,
1965-01,322.114,
1965-02,322.625,
1965-03,375.288,
1965-04,328.249,
1965-05,300.128,
1965-06,308.309,
1965-07,327.738,
1965-08,266.383,
1965-09,345.633,
1965-10,273.541,
1965-11,317.001,
1965-12,346.145,
1966-01,428.463,
1966-02,439.200,
1966-03,460.163,
1966-04,444.824,
1966-05,452.493,
1966-06,412.613,
1966-07,480.614,
1966-08,374.777,
1966-09,282.744,
1966-10,258.714,
1966-11,276.098,
1966-12,290.925,
1967-01,215.765,
1967-02,184.576,
1967-03,179.463,
1967-04,177.930,
1967-05,204.517,
1967-06,167.704,
1967-07,211.675,
1967-08,386.537,
1967-09,375.288,
1967-10,349.724,
1967-11,488.284,
1967-12,569.579,
1968-01,454.027,
1968-02,530.210,
1968-03,577.249,
1968-04,524.074,
1968-05,575.715,
1968-06,555.774,
1968-07,588.497,
1968-08,892.204,
1968-09,740.862,
1968-10,662.634,
1968-11,742.907,
1968-12,712.230,
1969-01,706.094,
1969-02,636.558,
1969-03,703.026,
1969-04,738.817,
1969-05,937.709,
1969-06,825.225,
1969-07,791.991,
1969-08,876.354,
1969-09,1169.836,
1969-10,899.874,
1969-11,1015.426,
1969-12,727.057,
1970-01,579.294,
1970-02,597.189,
1970-03,519.984,
1970-04,491.863,
1970-05,535.323,
1970-06,518.450,
1970-07,744.952,
1970-08,895.783,
1970-09,984.748,
1970-10,1075.758,
1970-11,1247.552,
1970-12,1437.577,
1971-01,1407.424,
1971-02,1550.652,
1971-03,1302.776,
1971-04,1395.688,
1971-05,1569.594,
1971-06,1433.886,
1971-07,1192.892,
1971-08,1072.816,
1971-09,1195.733,
1971-10,1254.286,
1971-11,1283.808,
1971-12,1469.689,
1972-01,1438.507,
1972-02,1748.625,
1972-03,1795.188,
1972-04,1679.378,
1972-05,1544.437,
1972-06,1412.603,
1972-07,2064.053,
1972-08,1952.370,
1972-09,1713.243,
1972-10,1533.751,
1972-11,1546.366,
1972-12,1510.380,
1973-01,1543.799,
1973-02,2875.189,
1973-03,3458.794,
1973-04,3231.374,
1973-05,2563.553,
1973-06,1863.870,
1973-07,1783.676,
1973-08,1583.888,
1973-09,1639.355,
1973-10,1558.407,
1973-11,1651.945,
1973-12,983.310,
1974-01,827.070,
1974-02,790.211,
1974-03,755.655,
1974-04,690.891,
1974-05,913.573,
1974-06,747.593,
1974-07,901.143,
1974-08,1630.733,
1974-09,1936.429,
1974-10,1085.802,
1974-11,825.494,
1974-12,1125.635,
1975-01,985.688,
1975-02,769.760,
1975-03,778.432,
1975-04,1118.096,
1975-05,1034.454,
1975-06,761.754,
1975-07,949.412,
1975-08,788.630,
1975-09,871.918,
1975-10,881.204,
1975-11,829.928,
1975-12,955.626,
1976-01,902.670,
1976-02,950.743,
1976-03,1045.756,
1976-04,1371.040,
1976-05,1520.626,
1976-06,1039.869,
1976-07,1106.964,
1976-08,1041.643,
1976-09,1308.596,
1976-10,1305.663,
1976-11,1150.244,
1976-12,1399.725,
1977-01,1244.395,
1977-02,1179.614,
1977-03,938.178,
1977-04,1179.379,
1977-05,1735.930,
1977-06,1098.544,
1977-07,1007.114,
1977-08,1137.477,
1977-09,1436.652,
1977-10,1350.697,
1977-11,1410.326,
1977-12,1010.893,
1978-01,1335.885,
1978-02,1309.625,
1978-03,1187.384,
1978-04,1092.890,
1978-05,1391.597,
1978-06,1482.520,
1978-07,1459.069,
1978-08,1826.248,
1978-09,1653.925,
1978-10,1381.941,
1978-11,3416.928,
1978-12,3511.326,
1979-01,3277.732,
1979-02,2868.796,
1979-03,3827.346,
1979-04,3667.087,
1979-05,4339.535,
1979-06,3100.509,
1979-07,2605.960,
1979-08,2558.424,
1979-09,1785.323,
1979-10,1727.321,
1979-11,2810.939,
1979-12,2560.944,
1980-01,2214.348,
1980-02,1939.570,
1980-03,2799.593,
1980-04,2466.134,
1980-05,2499.858,
1980-06,2299.374,
1980-07,2278.552,
1980-08,2505.815,
1980-09,2657.158,
1980-10,2530.757,
1980-11,3347.269,
1980-12,5222.791,
1981-01,5794.999,
1981-02,6872.205,
1981-03,7101.074,
1981-04,6901.663,
1981-05,7312.223,
1981-06,7237.796,
1981-07,5898.172,
1981-08,6026.830,
1981-09,5916.280,
1981-10,5907.617,
1981-11,5849.104,
1981-12,5838.611,
1982-01,5902.894,
1982-02,5981.987,
1982-03,5735.245,
1982-04,6755.343,
1982-05,6947.446,
1982-06,7415.151,
1982-07,6235.978,
1982-08,6265.101,
1982-09,6399.209,
1982-10,6586.538,
1982-11,7993.798,
1982-12,7867.145,
1983-01,8093.328,
1983-02,7516.932,
1983-03,7672.579,
1983-04,7033.981,
1983-05,7422.814,
1983-06,7074.034,
1983-07,7177.644,
1983-08,7394.952,
1983-09,7406.295,
1983-10,7381.335,
1983-11,7603.636,
1983-12,7209.882,
1984-01,7272.475,
1984-02,7369.724,
1984-03,7478.088,
1984-04,7432.916,
1984-05,7368.168,
1984-06,7502.159,
1984-07,7366.261,
1984-08,7348.761,
1984-09,7413.731,
1984-10,7730.168,
1984-11,7634.720,
1984-12,7747.257,
1985-01,7759.225,
1985-02,8269.793,
1985-03,8689.386,
1985-04,8686.073,
1985-05,8763.874,
1985-06,8775.184,
1985-07,8701.440,
1985-08,8834.014,
1985-09,8818.817,
1985-10,8790.313,
1985-11,8896.656,
1985-12,9376.118,
1986-01,8933.624,
1986-02,9007.508,
1986-03,9563.233,
1986-04,10183.103,
1986-05,11153.634,
1986-06,11508.771,
1986-07,11526.312,
1986-08,11558.015,
1986-09,11573.960,
1986-10,11901.590,
1986-11,11678.626,
1986-12,12044.212,
1987-01,11560.665,
1987-02,11690.724,
1987-03,11643.573,
1987-04,11321.639,
1987-05,11183.459,
1987-06,10943.317,
1987-07,10936.179,
1987-08,11613.363,
1987-09,12682.747,
1987-10,11644.641,
1987-11,10877.444,
1987-12,10345.556,
1988-01,9479.881,
1988-02,9750.528,
1988-03,9686.969,
1988-04,9573.357,
1988-05,9644.612,
1988-06,9796.990,
1988-07,11903.835,
1988-08,14181.766,
1988-09,14551.869,
1988-10,14594.571,
1988-11,14001.134,
1988-12,13932.196,
1989-01,14338.919,
1989-02,15099.508,
1989-03,17214.749,
1989-04,18220.157,
1989-05,21553.389,
1989-06,22764.265,
1989-07,23032.560,
1989-08,23506.124,
1989-09,24862.869,
1989-10,25922.087,
1989-11,25990.414,
1989-12,26404.318,
1990-01,26406.081,
1990-02,26466.444,
1990-03,26860.029,
1990-04,26927.913,
