"",BBK01.OU4799,BBK01.OU4799_FLAGS
"",Domestic securities / Shares (including participation certificates) / Total / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:50:43,
1965-01,1.572,
1965-02,1.570,
1965-03,1.578,
1965-04,1.637,
1965-05,1.915,
1965-06,2.003,
1965-07,1.883,
1965-08,1.669,
1965-09,1.646,
1965-10,1.670,
1965-11,1.702,
1965-12,1.803,
1966-01,1.894,
1966-02,1.788,
1966-03,1.791,
1966-04,1.776,
1966-05,1.906,
1966-06,1.942,
1966-07,1.864,
1966-08,1.863,
1966-09,1.897,
1966-10,1.883,
1966-11,1.895,
1966-12,1.964,
1967-01,1.882,
1967-02,1.827,
1967-03,1.796,
1967-04,1.764,
1967-05,1.773,
1967-06,1.773,
1967-07,1.756,
1967-08,1.742,
1967-09,1.732,
1967-10,1.723,
1967-11,1.733,
1967-12,1.760,
1968-01,2.001,
1968-02,1.958,
1968-03,1.929,
1968-04,1.926,
1968-05,2.079,
1968-06,2.029,
1968-07,2.002,
1968-08,2.070,
1968-09,2.164,
1968-10,2.214,
1968-11,2.261,
1968-12,2.131,
1969-01,2.138,
1969-02,2.160,
1969-03,2.261,
1969-04,2.127,
1969-05,2.031,
1969-06,2.175,
1969-07,2.218,
1969-08,2.134,
1969-09,2.172,
1969-10,2.338,
1969-11,2.332,
1969-12,2.341,
1970-01,2.433,
1970-02,2.470,
1970-03,2.484,
1970-04,2.429,
1970-05,2.501,
1970-06,2.499,
1970-07,2.521,
1970-08,2.491,
1970-09,2.502,
1970-10,2.564,
1970-11,2.755,
1970-12,2.653,
1971-01,2.523,
1971-02,2.542,
1971-03,2.642,
1971-04,2.601,
1971-05,2.692,
1971-06,2.696,
1971-07,2.662,
1971-08,2.719,
1971-09,2.719,
1971-10,2.728,
1971-11,2.734,
1971-12,2.649,
1972-01,2.622,
1972-02,2.607,
1972-03,2.612,
1972-04,2.645,
1972-05,2.755,
1972-06,2.784,
1972-07,2.792,
1972-08,2.843,
1972-09,2.774,
1972-10,2.784,
1972-11,2.783,
1972-12,2.810,
1973-01,2.734,
1973-02,2.650,
1973-03,2.888,
1973-04,2.887,
1973-05,2.907,
1973-06,2.890,
1973-07,2.948,
1973-08,2.929,
1973-09,2.917,
1973-10,2.937,
1973-11,2.975,
1973-12,3.030,
1974-01,3.052,
1974-02,2.994,
1974-03,2.766,
1974-04,2.736,
1974-05,2.754,
1974-06,2.811,
1974-07,2.722,
1974-08,2.752,
1974-09,2.687,
1974-10,2.703,
1974-11,2.685,
1974-12,2.675,
1975-01,2.582,
1975-02,2.635,
1975-03,2.642,
1975-04,2.748,
1975-05,2.803,
1975-06,2.656,
1975-07,2.603,
1975-08,2.652,
1975-09,2.731,
1975-10,2.664,
1975-11,2.727,
1975-12,2.700,
1976-01,2.845,
1976-02,2.858,
1976-03,3.151,
1976-04,3.008,
1976-05,3.073,
1976-06,3.099,
1976-07,3.058,
1976-08,3.120,
1976-09,3.058,
1976-10,3.147,
1976-11,3.097,
1976-12,3.034,
1977-01,3.058,
1977-02,2.992,
1977-03,2.893,
1977-04,2.918,
1977-05,2.953,
1977-06,3.025,
1977-07,3.060,
1977-08,3.041,
1977-09,3.037,
1977-10,3.038,
1977-11,3.183,
1977-12,3.174,
1978-01,2.974,
1978-02,2.934,
1978-03,2.979,
1978-04,2.993,
1978-05,2.985,
1978-06,2.981,
1978-07,3.049,
1978-08,2.994,
1978-09,3.078,
1978-10,3.135,
1978-11,3.101,
1978-12,3.108,
1979-01,3.111,
1979-02,3.171,
1979-03,3.194,
1979-04,3.111,
1979-05,3.120,
1979-06,3.167,
1979-07,3.120,
1979-08,3.073,
1979-09,3.185,
1979-10,3.230,
1979-11,3.062,
1979-12,3.191,
1980-01,3.288,
1980-02,3.086,
1980-03,3.103,
1980-04,3.193,
1980-05,3.298,
1980-06,3.241,
1980-07,3.227,
1980-08,3.232,
1980-09,3.242,
1980-10,3.214,
1980-11,3.226,
1980-12,2.957,
1981-01,2.704,
1981-02,2.843,
1981-03,2.790,
1981-04,2.916,
1981-05,2.758,
1981-06,2.876,
1981-07,2.868,
1981-08,2.864,
1981-09,2.816,
1981-10,2.800,
1981-11,2.814,
1981-12,2.661,
1982-01,2.769,
1982-02,2.741,
1982-03,2.678,
1982-04,2.641,
1982-05,2.614,
1982-06,2.700,
1982-07,2.721,
1982-08,2.770,
1982-09,2.783,
1982-10,2.932,
1982-11,2.782,
1982-12,2.690,
1983-01,2.648,
1983-02,2.613,
1983-03,2.668,
1983-04,2.706,
1983-05,2.646,
1983-06,2.845,
1983-07,2.811,
1983-08,2.970,
1983-09,2.918,
1983-10,3.037,
1983-11,3.150,
1983-12,3.148,
1984-01,3.181,
1984-02,3.253,
