"",BBK01.QUW026,BBK01.QUW026_FLAGS
"",Banks in Germany: Short-term liabilities to foreign banks / Uzbekistan / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:27:37,
2001-12,0.140,
2002-01,0.157,
2002-02,0.168,
2002-03,0.115,
2002-04,0.103,
2002-05,0.086,
2002-06,0.045,
2002-07,0.122,
2002-08,0.047,
2002-09,0.062,
2002-10,0.050,
2002-11,0.048,
2002-12,0.055,
2003-01,0.033,
2003-02,0.041,
2003-03,0.035,
2003-04,0.037,
2003-05,0.040,
2003-06,0.047,
2003-07,0.037,
2003-08,0.045,
2003-09,0.042,
2003-10,0.040,
2003-11,0.036,
2003-12,0.036,
2004-01,0.034,
2004-02,0.035,
2004-03,0.035,
2004-04,0.037,
2004-05,0.032,
2004-06,0.032,
2004-07,0.036,
2004-08,0.045,
2004-09,0.090,
2004-10,0.082,
2004-11,0.045,
2004-12,0.082,
2005-01,0.082,
2005-02,0.151,
2005-03,0.204,
2005-04,0.224,
2005-05,0.234,
2005-06,0.515,
2005-07,0.504,
2005-08,0.539,
2005-09,0.373,
2005-10,0.416,
2005-11,0.297,
2005-12,0.056,
2006-01,0.043,
2006-02,0.043,
2006-03,0.040,
2006-04,0.061,
2006-05,0.075,
2006-06,0.090,
2006-07,0.100,
2006-08,0.104,
2006-09,0.087,
2006-10,0.092,
2006-11,0.075,
2006-12,0.106,
2007-01,0.101,
2007-02,0.092,
2007-03,0.100,
2007-04,0.116,
2007-05,0.137,
2007-06,0.130,
2007-07,0.124,
2007-08,0.109,
2007-09,0.127,
2007-10,0.128,
2007-11,0.121,
2007-12,0.122,
2008-01,0.123,
2008-02,0.128,
2008-03,0.125,
2008-04,0.146,
2008-05,0.163,
2008-06,0.150,
2008-07,0.149,
2008-08,0.169,
2008-09,0.182,
2008-10,0.183,
2008-11,0.263,
2008-12,0.238,
2009-01,0.234,
2009-02,0.269,
2009-03,0.240,
2009-04,0.222,
2009-05,0.266,
2009-06,0.231,
2009-07,0.251,
2009-08,0.254,
2009-09,0.232,
2009-10,0.243,
2009-11,0.175,
2009-12,0.203,
2010-01,0.211,
2010-02,0.214,
2010-03,0.247,
2010-04,0.214,
2010-05,0.261,
2010-06,0.198,
2010-07,0.256,
2010-08,0.182,
2010-09,0.204,
2010-10,0.250,
2010-11,0.313,
2010-12,0.307,
2011-01,0.301,
2011-02,0.273,
2011-03,0.306,
2011-04,0.271,
2011-05,0.270,
2011-06,0.311,
2011-07,0.318,
2011-08,0.337,
2011-09,0.306,
2011-10,0.342,
2011-11,0.360,
2011-12,0.320,
2012-01,0.331,
2012-02,0.423,
2012-03,0.378,
2012-04,0.383,
2012-05,0.286,
2012-06,0.266,
2012-07,0.340,
2012-08,0.379,
2012-09,0.344,
2012-10,0.394,
2012-11,0.323,
2012-12,0.355,
2013-01,0.408,
2013-02,0.407,
2013-03,0.390,
2013-04,0.372,
2013-05,0.454,
2013-06,0.381,
2013-07,0.428,
2013-08,0.415,
2013-09,0.390,
2013-10,0.388,
2013-11,0.431,
2013-12,0.362,
2014-01,0.338,
2014-02,0.303,
2014-03,0.285,
2014-04,0.251,
2014-05,0.264,
2014-06,0.230,
2014-07,0.282,
2014-08,0.289,
2014-09,0.310,
2014-10,0.332,
2014-11,0.317,
2014-12,0.081,
