"",BBK01.QUW842,BBK01.QUW842_FLAGS
"",All foreign subsidiaries: Short-term loans and advances to foreign non-banks / Outside the country of domicile of the subsidiary / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:12:44,
2001-12,35.710,
2002-01,31.735,
2002-02,31.188,
2002-03,31.914,
2002-04,28.721,
2002-05,34.282,
2002-06,32.514,
2002-07,30.791,
2002-08,27.600,
2002-09,26.541,
2002-10,25.544,
2002-11,25.967,
2002-12,23.497,
2003-01,22.818,
2003-02,23.601,
2003-03,22.378,
2003-04,23.271,
2003-05,24.082,
2003-06,25.384,
2003-07,23.635,
2003-08,22.852,
2003-09,21.709,
2003-10,22.865,
2003-11,21.950,
2003-12,20.665,
2004-01,19.959,
2004-02,18.345,
2004-03,18.937,
2004-04,15.288,
2004-05,18.074,
2004-06,12.805,
2004-07,11.869,
2004-08,11.082,
2004-09,11.742,
2004-10,11.604,
2004-11,12.426,
2004-12,11.974,
2005-01,11.250,
2005-02,9.838,
2005-03,11.087,
2005-04,10.170,
2005-05,10.444,
2005-06,15.834,
2005-07,11.901,
2005-08,15.601,
2005-09,16.559,
2005-10,13.675,
2005-11,17.775,
2005-12,13.679,
2006-01,13.257,
2006-02,13.617,
2006-03,13.932,
2006-04,12.733,
2006-05,12.624,
2006-06,13.018,
2006-07,12.425,
2006-08,12.688,
2006-09,18.911,
2006-10,14.352,
2006-11,12.578,
2006-12,13.769,
2007-01,12.261,
2007-02,11.501,
2007-03,11.099,
2007-04,11.624,
2007-05,12.280,
2007-06,12.593,
2007-07,13.017,
2007-08,13.112,
2007-09,13.102,
2007-10,12.868,
2007-11,11.779,
2007-12,11.174,
2008-01,11.292,
2008-02,11.474,
2008-03,11.684,
2008-04,12.173,
2008-05,11.946,
2008-06,12.374,
2008-07,12.943,
2008-08,12.724,
2008-09,13.109,
2008-10,13.409,
2008-11,12.272,
2008-12,11.475,
2009-01,11.385,
2009-02,11.127,
2009-03,10.597,
2009-04,11.238,
2009-05,10.491,
2009-06,11.216,
2009-07,11.058,
2009-08,11.014,
2009-09,10.170,
2009-10,10.735,
2009-11,9.604,
2009-12,8.744,
2010-01,9.341,
2010-02,9.431,
2010-03,9.432,
2010-04,9.801,
2010-05,10.611,
2010-06,10.633,
2010-07,10.720,
2010-08,11.265,
2010-09,9.883,
2010-10,9.625,
2010-11,9.919,
2010-12,10.624,
2011-01,9.921,
2011-02,9.743,
2011-03,9.803,
2011-04,9.924,
2011-05,10.279,
2011-06,10.447,
2011-07,10.799,
2011-08,10.325,
2011-09,10.993,
2011-10,10.613,
2011-11,10.952,
2011-12,10.335,
2012-01,10.145,
2012-02,10.142,
2012-03,10.147,
2012-04,10.325,
2012-05,10.772,
2012-06,9.960,
2012-07,10.186,
2012-08,8.555,
2012-09,9.112,
2012-10,8.238,
2012-11,8.475,
2012-12,8.415,
2013-01,8.412,
2013-02,7.321,
2013-03,8.405,
2013-04,8.816,
2013-05,8.425,
2013-06,8.359,
2013-07,8.794,
2013-08,8.116,
2013-09,8.322,
2013-10,8.699,
2013-11,9.049,
2013-12,9.159,
2014-01,8.691,
2014-02,9.092,
2014-03,8.976,
2014-04,8.967,
2014-05,9.972,
2014-06,9.948,
2014-07,9.632,
2014-08,9.863,
2014-09,9.794,
2014-10,10.371,
2014-11,10.207,
