"",BBK01.QX6306,BBK01.QX6306_FLAGS
"",Banks in Germany: Liabilities to non-residents / Finland / US dollar,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:09:25,
1995-01,0.084,
1995-02,0.190,
1995-03,0.159,
1995-04,0.113,
1995-05,0.080,
1995-06,0.128,
1995-07,0.205,
1995-08,0.199,
1995-09,0.184,
1995-10,0.196,
1995-11,0.384,
1995-12,0.309,
1996-01,0.266,
1996-02,0.193,
1996-03,0.198,
1996-04,0.428,
1996-05,0.162,
1996-06,0.214,
1996-07,0.220,
1996-08,0.201,
1996-09,0.412,
1996-10,0.337,
1996-11,0.143,
1996-12,0.232,
1997-01,0.351,
1997-02,0.349,
1997-03,0.421,
1997-04,0.318,
1997-05,0.618,
1997-06,0.615,
1997-07,0.516,
1997-08,0.618,
1997-09,0.463,
1997-10,0.346,
1997-11,0.170,
1997-12,0.051,
1998-01,0.165,
1998-02,0.165,
1998-03,0.111,
1998-04,0.214,
1998-05,0.334,
1998-06,0.507,
1998-07,0.231,
1998-08,0.140,
1998-09,0.186,
1998-10,0.231,
1998-11,0.415,
1998-12,0.913,
1999-01,0.238,
1999-02,0.299,
1999-03,0.074,
1999-04,0.248,
1999-05,0.107,
1999-06,0.143,
1999-07,0.200,
1999-08,0.239,
1999-09,0.258,
1999-10,0.199,
1999-11,0.379,
1999-12,0.075,
2000-01,0.056,
2000-02,0.306,
2000-03,0.087,
2000-04,0.290,
2000-05,0.238,
2000-06,0.264,
2000-07,0.153,
2000-08,0.554,
2000-09,0.085,
2000-10,0.140,
2000-11,0.027,
2000-12,0.101,
2001-01,0.033,
2001-02,0.029,
2001-03,0.139,
2001-04,0.162,
2001-05,0.063,
2001-06,0.024,
2001-07,0.032,
2001-08,0.031,
2001-09,0.036,
2001-10,0.354,
2001-11,0.049,
2001-12,0.017,
2002-01,0.045,
2002-02,0.051,
2002-03,0.359,
2002-04,0.069,
2002-05,0.016,
2002-06,0.020,
2002-07,0.041,
2002-08,0.038,
2002-09,0.021,
2002-10,0.033,
2002-11,0.015,
2002-12,0.036,
2003-01,0.021,
2003-02,0.040,
2003-03,0.032,
2003-04,0.030,
2003-05,0.029,
2003-06,0.049,
2003-07,0.022,
2003-08,0.018,
2003-09,0.263,
2003-10,0.021,
2003-11,0.292,
2003-12,0.044,
2004-01,0.077,
2004-02,0.086,
2004-03,0.066,
2004-04,0.060,
2004-05,0.058,
2004-06,0.028,
2004-07,0.016,
2004-08,0.079,
2004-09,0.057,
2004-10,0.067,
2004-11,0.055,
2004-12,0.047,
2005-01,0.092,
2005-02,0.027,
2005-03,0.084,
2005-04,0.049,
2005-05,0.007,
2005-06,0.016,
2005-07,0.016,
2005-08,0.016,
2005-09,0.015,
2005-10,0.022,
2005-11,0.024,
2005-12,0.016,
2006-01,0.011,
2006-02,0.003,
2006-03,0.003,
2006-04,0.002,
2006-05,0.001,
2006-06,0.133,
2006-07,0.058,
2006-08,0.035,
2006-09,0.094,
2006-10,0.081,
2006-11,0.079,
2006-12,0.121,
2007-01,0.085,
2007-02,0.077,
2007-03,0.078,
2007-04,0.077,
2007-05,0.077,
2007-06,0.076,
2007-07,0.072,
2007-08,0.075,
2007-09,0.071,
2007-10,0.072,
2007-11,0.073,
2007-12,0.076,
2008-01,0.077,
2008-02,0.077,
2008-03,0.087,
2008-04,0.124,
2008-05,0.074,
2008-06,0.124,
2008-07,0.080,
2008-08,0.077,
2008-09,0.079,
2008-10,0.111,
2008-11,0.102,
2008-12,0.230,
2009-01,0.090,
2009-02,0.091,
2009-03,0.110,
2009-04,0.122,
2009-05,0.094,
2009-06,0.069,
2009-07,0.118,
2009-08,0.067,
2009-09,0.066,
2009-10,0.066,
2009-11,0.066,
2009-12,0.065,
2010-01,0.068,
2010-02,0.121,
2010-03,0.070,
2010-04,0.113,
2010-05,0.140,
2010-06,0.098,
2010-07,0.173,
2010-08,0.190,
2010-09,0.153,
2010-10,0.211,
2010-11,0.271,
2010-12,0.099,
2011-01,0.228,
2011-02,0.302,
2011-03,0.139,
2011-04,0.273,
2011-05,0.126,
2011-06,0.090,
2011-07,0.179,
2011-08,0.286,
2011-09,0.307,
2011-10,0.251,
2011-11,0.263,
2011-12,0.374,
2012-01,0.293,
2012-02,0.315,
2012-03,0.201,
2012-04,0.302,
2012-05,0.359,
2012-06,0.330,
2012-07,0.282,
2012-08,0.345,
2012-09,0.272,
2012-10,0.232,
2012-11,0.245,
2012-12,0.121,
2013-01,0.317,
2013-02,0.230,
2013-03,0.286,
2013-04,0.213,
2013-05,0.269,
2013-06,0.001,
2013-07,0.098,
2013-08,0.099,
2013-09,0.111,
2013-10,0.093,
2013-11,0.122,
2013-12,0.020,
2014-01,0.127,
2014-02,0.352,
2014-03,0.339,
2014-04,0.297,
2014-05,0.259,
2014-06,0.103,
2014-07,0.247,
2014-08,0.240,
2014-09,0.026,
2014-10,0.110,
2014-11,0.272,
2014-12,0.134,
