"",BBK01.QUX038,BBK01.QUX038_FLAGS
"",All foreign subsidiaries: Short-term loans and advances to non-residents / United Kingdom / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:18:00,
2001-12,44.812,
2002-01,41.908,
2002-02,44.576,
2002-03,38.956,
2002-04,48.289,
2002-05,47.288,
2002-06,38.607,
2002-07,34.783,
2002-08,35.473,
2002-09,39.546,
2002-10,43.693,
2002-11,47.064,
2002-12,47.740,
2003-01,29.937,
2003-02,29.239,
2003-03,26.302,
2003-04,26.660,
2003-05,28.204,
2003-06,28.269,
2003-07,37.159,
2003-08,30.027,
2003-09,32.405,
2003-10,32.156,
2003-11,34.803,
2003-12,32.872,
2004-01,33.583,
2004-02,34.763,
2004-03,31.844,
2004-04,37.514,
2004-05,28.531,
2004-06,29.195,
2004-07,30.281,
2004-08,29.056,
2004-09,31.185,
2004-10,30.757,
2004-11,32.256,
2004-12,29.710,
2005-01,30.754,
2005-02,28.278,
2005-03,28.714,
2005-04,27.290,
2005-05,28.291,
2005-06,29.378,
2005-07,27.543,
2005-08,34.768,
2005-09,36.683,
2005-10,36.470,
2005-11,38.688,
2005-12,31.179,
2006-01,29.314,
2006-02,33.922,
2006-03,36.567,
2006-04,38.327,
2006-05,34.886,
2006-06,34.516,
2006-07,38.175,
2006-08,33.715,
2006-09,38.519,
2006-10,39.915,
2006-11,43.777,
2006-12,41.975,
2007-01,33.949,
2007-02,30.000,
2007-03,29.335,
2007-04,31.147,
2007-05,31.807,
2007-06,31.515,
2007-07,29.345,
2007-08,31.887,
2007-09,32.015,
2007-10,29.822,
2007-11,29.917,
2007-12,32.294,
2008-01,31.431,
2008-02,29.991,
2008-03,27.806,
2008-04,31.373,
2008-05,28.957,
2008-06,27.321,
2008-07,28.744,
2008-08,30.748,
2008-09,29.687,
2008-10,31.257,
2008-11,28.322,
2008-12,24.447,
2009-01,25.145,
2009-02,23.300,
2009-03,21.570,
2009-04,21.794,
2009-05,22.105,
2009-06,19.739,
2009-07,18.586,
2009-08,18.793,
2009-09,18.638,
2009-10,18.516,
2009-11,17.781,
2009-12,16.798,
2010-01,15.843,
2010-02,15.222,
2010-03,15.075,
2010-04,15.136,
2010-05,14.308,
2010-06,12.522,
2010-07,17.368,
2010-08,19.777,
2010-09,18.767,
2010-10,18.289,
2010-11,16.918,
2010-12,14.470,
2011-01,19.192,
2011-02,18.885,
2011-03,16.608,
2011-04,18.307,
2011-05,21.020,
2011-06,13.728,
2011-07,14.242,
2011-08,14.724,
2011-09,15.691,
2011-10,13.962,
2011-11,17.771,
2011-12,16.637,
2012-01,16.613,
2012-02,17.449,
2012-03,16.567,
2012-04,15.858,
2012-05,15.837,
2012-06,15.535,
2012-07,16.538,
2012-08,14.374,
2012-09,15.840,
2012-10,18.166,
2012-11,19.613,
2012-12,19.264,
2013-01,17.381,
2013-02,18.254,
2013-03,19.557,
2013-04,15.819,
2013-05,18.001,
2013-06,17.887,
2013-07,14.827,
2013-08,18.030,
2013-09,15.638,
2013-10,15.933,
2013-11,16.182,
2013-12,17.121,
2014-01,16.869,
2014-02,16.316,
2014-03,16.236,
2014-04,16.179,
2014-05,16.136,
2014-06,17.231,
2014-07,16.640,
2014-08,15.626,
2014-09,16.124,
2014-10,13.654,
2014-11,12.728,
