"",BBK01.QU2130,BBK01.QU2130_FLAGS
"",Banks in Germany: Short-term liabilities to non-residents / Portugal / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:11:16,
1975-12,0.065,
1976-01,0.068,
1976-02,0.070,
1976-03,0.068,
1976-04,0.071,
1976-05,0.078,
1976-06,0.074,
1976-07,0.079,
1976-08,0.082,
1976-09,0.080,
1976-10,0.080,
1976-11,0.083,
1976-12,0.094,
1977-01,0.082,
1977-02,0.082,
1977-03,0.086,
1977-04,0.089,
1977-05,0.089,
1977-06,0.095,
1977-07,0.101,
1977-08,0.102,
1977-09,0.100,
1977-10,0.103,
1977-11,0.120,
1977-12,0.108,
1978-01,0.105,
1978-02,0.108,
1978-03,0.114,
1978-04,0.110,
1978-05,0.126,
1978-06,0.126,
1978-07,0.121,
1978-08,0.124,
1978-09,0.128,
1978-10,0.117,
1978-11,0.141,
1978-12,0.149,
1979-01,0.156,
1979-02,0.135,
1979-03,0.125,
1979-04,0.131,
1979-05,0.130,
1979-06,0.145,
1979-07,0.146,
1979-08,0.143,
1979-09,0.143,
1979-10,0.133,
1979-11,0.139,
1979-12,0.153,
1980-01,0.155,
1980-02,0.156,
1980-03,0.149,
1980-04,0.152,
1980-05,0.153,
1980-06,0.159,
1980-07,0.156,
1980-08,0.165,
1980-09,0.164,
1980-10,0.162,
1980-11,0.152,
1980-12,0.154,
1981-01,0.150,
1981-02,0.151,
1981-03,0.145,
1981-04,0.151,
1981-05,0.151,
1981-06,0.173,
1981-07,0.164,
1981-08,0.172,
1981-09,0.161,
1981-10,0.157,
1981-11,0.158,
1981-12,0.164,
1982-01,0.151,
1982-02,0.154,
1982-03,0.151,
1982-04,0.156,
1982-05,0.166,
1982-06,0.161,
1982-07,0.155,
1982-08,0.159,
1982-09,0.143,
1982-10,0.143,
1982-11,0.152,
1982-12,0.159,
1983-01,0.149,
1983-02,0.150,
1983-03,0.155,
1983-04,0.148,
1983-05,0.160,
1983-06,0.161,
1983-07,0.154,
1983-08,0.155,
1983-09,0.142,
1983-10,0.153,
1983-11,0.148,
1983-12,0.159,
1984-01,0.147,
1984-02,0.147,
1984-03,0.141,
1984-04,0.170,
1984-05,0.144,
1984-06,0.145,
1984-07,0.153,
1984-08,0.149,
1984-09,0.161,
1984-10,0.194,
1984-11,0.205,
1984-12,0.207,
1985-01,0.201,
1985-02,0.210,
1985-03,0.221,
1985-04,0.210,
1985-05,0.211,
1985-06,0.218,
1985-07,0.217,
1985-08,0.199,
1985-09,0.197,
1985-10,0.208,
1985-11,0.215,
1985-12,0.218,
1986-01,0.218,
1986-02,0.218,
1986-03,0.258,
1986-04,0.242,
1986-05,0.248,
1986-06,0.244,
1986-07,0.272,
1986-08,0.276,
1986-09,0.328,
1986-10,0.287,
1986-11,0.281,
1986-12,0.256,
1987-01,0.246,
1987-02,0.240,
1987-03,0.247,
1987-04,0.259,
1987-05,0.268,
1987-06,0.267,
1987-07,0.265,
1987-08,0.286,
1987-09,0.356,
1987-10,0.285,
1987-11,0.254,
1987-12,0.249,
1988-01,0.286,
1988-02,0.297,
1988-03,0.305,
1988-04,0.317,
1988-05,0.343,
1988-06,0.347,
1988-07,0.349,
1988-08,0.341,
1988-09,0.327,
1988-10,0.329,
1988-11,0.336,
1988-12,.,No value available
1989-01,.,No value available
1989-02,.,No value available
1989-03,.,No value available
1989-04,.,No value available
1989-05,.,No value available
1989-06,0.384,
1989-07,0.360,
1989-08,0.340,
1989-09,0.357,
1989-10,0.361,
1989-11,0.331,
1989-12,0.402,
1990-01,0.376,
1990-02,0.366,
1990-03,0.364,
1990-04,0.372,
1990-05,0.323,
1990-06,0.290,
1990-07,0.309,
1990-08,.,No value available
1990-09,.,No value available
