"",BBK01.TU2029,BBK01.TU2029_FLAGS
"",Foreign branches: Other liabilities,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:29,
1973-06,0.140,
1973-07,0.285,
1973-08,0.145,
1973-09,0.125,
1973-10,0.164,
1973-11,0.303,
1973-12,0.300,
1974-01,0.385,
1974-02,0.342,
1974-03,0.373,
1974-04,0.578,
1974-05,0.407,
1974-06,0.284,
1974-07,0.276,
1974-08,0.570,
1974-09,0.542,
1974-10,0.504,
1974-11,0.587,
1974-12,0.542,
1975-01,0.546,
1975-02,0.518,
1975-03,0.539,
1975-04,0.518,
1975-05,0.656,
1975-06,0.672,
1975-07,0.526,
1975-08,0.586,
1975-09,0.676,
1975-10,0.642,
1975-11,0.524,
1975-12,0.811,
1976-01,0.669,
1976-02,0.754,
1976-03,0.506,
1976-04,0.512,
1976-05,0.435,
1976-06,0.534,
1976-07,0.546,
1976-08,0.477,
1976-09,0.570,
1976-10,0.806,
1976-11,0.766,
1976-12,0.609,
1977-01,0.549,
1977-02,0.579,
1977-03,0.754,
1977-04,0.496,
1977-05,1.026,
1977-06,0.732,
1977-07,0.876,
1977-08,1.346,
1977-09,1.384,
1977-10,1.348,
1977-11,1.285,
1977-12,0.862,
1978-01,0.887,
1978-02,0.933,
1978-03,1.582,
1978-04,1.015,
1978-05,1.425,
1978-06,1.112,
1978-07,1.210,
1978-08,0.896,
1978-09,1.076,
1978-10,1.272,
1978-11,1.267,
1978-12,1.392,
1979-01,0.911,
1979-02,1.080,
1979-03,1.327,
1979-04,1.691,
1979-05,1.765,
1979-06,1.457,
1979-07,1.894,
1979-08,1.740,
1979-09,1.550,
1979-10,1.601,
1979-11,2.234,
1979-12,2.198,
1980-01,1.636,
1980-02,1.354,
1980-03,2.403,
1980-04,1.821,
1980-05,2.261,
1980-06,2.054,
1980-07,1.944,
1980-08,2.085,
1980-09,2.200,
1980-10,2.144,
1980-11,2.063,
1980-12,2.644,
1981-01,2.380,
1981-02,2.462,
1981-03,2.456,
1981-04,2.465,
1981-05,2.392,
1981-06,3.079,
1981-07,3.525,
1981-08,3.728,
1981-09,3.339,
1981-10,3.959,
1981-11,4.332,
1981-12,4.805,
1982-01,3.430,
1982-02,3.605,
1982-03,2.891,
1982-04,3.228,
1982-05,2.887,
1982-06,3.398,
1982-07,3.367,
1982-08,3.031,
1982-09,3.450,
1982-10,3.515,
1982-11,3.526,
1982-12,3.885,
1983-01,3.488,
1983-02,3.364,
1983-03,3.510,
1983-04,4.003,
1983-05,4.384,
1983-06,3.740,
1983-07,3.588,
1983-08,3.521,
1983-09,3.530,
1983-10,5.234,
1983-11,6.065,
1983-12,6.560,
1984-01,6.492,
1984-02,6.873,
1984-03,5.655,
1984-04,5.230,
1984-05,5.670,
1984-06,6.223,
1984-07,5.420,
1984-08,6.474,
1984-09,8.013,
1984-10,9.338,
1984-11,10.365,
1984-12,11.095,
1985-01,10.518,
1985-02,11.964,
1985-03,10.977,
1985-04,11.171,
1985-05,12.303,
1985-06,12.249,
1985-07,12.699,
1985-08,12.372,
1985-09,13.391,
1985-10,13.837,
1985-11,14.057,
1985-12,15.916,
1986-01,14.681,
1986-02,16.367,
1986-03,15.294,
1986-04,15.322,
1986-05,17.090,
1986-06,17.564,
1986-07,17.637,
1986-08,18.185,
1986-09,17.182,
1986-10,17.511,
1986-11,19.461,
1986-12,18.933,
1987-01,16.577,
1987-02,18.171,
1987-03,18.336,
1987-04,16.561,
1987-05,17.753,
1987-06,18.871,
1987-07,17.455,
1987-08,18.355,
1987-09,18.991,
1987-10,16.310,
1987-11,19.329,
1987-12,20.446,
1988-01,17.785,
1988-02,18.441,
1988-03,16.735,
1988-04,17.429,
1988-05,17.163,
1988-06,19.552,
1988-07,19.215,
1988-08,19.276,
1988-09,20.505,
1988-10,18.969,
1988-11,18.575,
1988-12,19.049,
1989-01,16.902,
1989-02,17.779,
1989-03,17.496,
1989-04,16.725,
1989-05,16.295,
1989-06,17.503,
1989-07,17.715,
1989-08,18.259,
1989-09,16.970,
1989-10,17.295,
1989-11,20.078,
1989-12,21.130,
1990-01,18.378,
1990-02,22.289,
1990-03,20.750,
1990-04,20.722,
1990-05,20.544,
1990-06,21.103,
1990-07,18.314,
1990-08,20.283,
1990-09,18.892,
1990-10,18.096,
1990-11,20.186,
1990-12,23.703,
1991-01,20.866,
1991-02,22.268,
1991-03,21.535,
1991-04,21.254,
1991-05,20.841,
1991-06,23.357,
1991-07,22.514,
1991-08,22.523,
1991-09,23.036,
1991-10,21.508,
1991-11,23.202,
1991-12,22.519,
1992-01,20.461,
1992-02,19.912,
1992-03,13.831,
1992-04,14.023,
1992-05,14.349,
1992-06,11.764,
1992-07,14.346,
1992-08,14.197,
1992-09,12.393,
1992-10,17.843,
1992-11,18.563,
1992-12,15.018,
1993-01,15.157,
1993-02,16.320,
1993-03,17.180,
1993-04,18.346,
1993-05,19.593,
1993-06,21.165,
1993-07,19.953,
1993-08,17.335,
1993-09,20.092,
1993-10,21.930,
1993-11,23.621,
1993-12,12.880,
1994-01,13.389,
1994-02,11.667,
1994-03,11.016,
1994-04,10.820,
1994-05,10.403,
1994-06,10.331,
1994-07,10.428,
1994-08,10.427,
1994-09,10.803,
1994-10,10.765,
1994-11,11.180,
1994-12,11.740,
1995-01,11.414,
1995-02,11.661,
1995-03,11.538,
1995-04,11.711,
1995-05,11.844,
1995-06,12.175,
1995-07,12.245,
1995-08,12.604,
1995-09,13.428,
1995-10,14.047,
1995-11,14.896,
1995-12,16.087,
1996-01,15.924,
1996-02,16.198,
1996-03,16.783,
1996-04,17.544,
1996-05,18.094,
1996-06,18.367,
1996-07,18.661,
1996-08,19.648,
1996-09,22.039,
