"",BBK01.QUY467,BBK01.QUY467_FLAGS
"",Consolidated German banks: Foreign shares issued by foreign enterprises and households / Other European countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:53,
2002-03,2.998,
2002-04,4.005,
2002-05,2.988,
2002-06,2.159,
2002-07,1.861,
2002-08,1.081,
2002-09,0.939,
2002-10,0.808,
2002-11,0.673,
2002-12,1.007,
2003-01,1.157,
2003-02,1.252,
2003-03,1.223,
2003-04,0.956,
2003-05,1.609,
2003-06,2.516,
2003-07,2.825,
2003-08,2.952,
2003-09,2.771,
2003-10,2.367,
2003-11,1.539,
2003-12,0.989,
2004-01,1.104,
2004-02,2.130,
2004-03,2.716,
2004-04,-2.981,
2004-05,-0.078,
2004-06,0.091,
2004-07,1.394,
2004-08,1.269,
2004-09,1.658,
2004-10,2.175,
2004-11,1.579,
2004-12,1.718,
2005-01,1.487,
2005-02,1.721,
2005-03,1.872,
2005-04,2.420,
2005-05,2.727,
2005-06,2.734,
2005-07,3.256,
2005-08,3.129,
2005-09,3.072,
2005-10,2.528,
2005-11,2.396,
2005-12,2.475,
2006-01,3.525,
2006-02,-1.382,
2006-03,-0.811,
2006-04,-2.534,
2006-05,0.059,
2006-06,3.183,
2006-07,2.632,
2006-08,2.550,
2006-09,3.079,
2006-10,4.608,
2006-11,4.935,
2006-12,7.133,
2007-01,6.222,
2007-02,7.562,
2007-03,3.877,
2007-04,4.798,
2007-05,8.046,
2007-06,9.234,
2007-07,8.703,
2007-08,9.113,
2007-09,9.574,
2007-10,10.016,
2007-11,10.122,
2007-12,10.561,
2008-01,8.833,
2008-02,7.529,
2008-03,5.599,
2008-04,2.990,
2008-05,7.188,
2008-06,7.750,
2008-07,6.800,
2008-08,6.295,
2008-09,4.093,
2008-10,3.666,
2008-11,3.475,
2008-12,3.432,
2009-01,3.205,
2009-02,1.894,
2009-03,3.661,
2009-04,4.371,
2009-05,4.356,
2009-06,4.122,
2009-07,3.575,
2009-08,3.033,
2009-09,3.551,
2009-10,3.766,
2009-11,3.895,
2009-12,4.523,
2010-01,5.106,
2010-02,5.440,
2010-03,5.179,
2010-04,5.252,
2010-05,5.368,
2010-06,5.269,
2010-07,5.430,
2010-08,5.400,
2010-09,5.660,
2010-10,6.806,
2010-11,7.019,
2010-12,6.022,
2011-01,6.811,
2011-02,1.824,
2011-03,5.119,
2011-04,5.174,
2011-05,5.557,
2011-06,7.155,
2011-07,4.175,
2011-08,2.790,
2011-09,1.765,
2011-10,2.265,
2011-11,1.902,
2011-12,1.893,
2012-01,1.808,
2012-02,-0.960,
2012-03,1.930,
2012-04,2.408,
2012-05,2.106,
2012-06,5.658,
2012-07,8.389,
2012-08,5.939,
2012-09,3.668,
2012-10,4.819,
2012-11,3.989,
2012-12,3.411,
2013-01,2.849,
2013-02,-0.272,
2013-03,1.133,
2013-04,0.518,
2013-05,1.981,
2013-06,2.361,
2013-07,1.954,
2013-08,1.547,
2013-09,1.620,
2013-10,3.467,
2013-11,3.521,
2013-12,2.415,
2014-01,2.053,
2014-02,-3.369,
2014-03,2.441,
2014-04,1.380,
2014-05,2.290,
2014-06,2.440,
2014-07,3.061,
2014-08,2.906,
2014-09,1.397,
2014-10,1.847,
