"",BBDB1.A.DE.N.BN2BCDEF.C.IFRS.B.A.K.E.E027.V75.A,BBDB1.A.DE.N.BN2BCDEF.C.IFRS.B.A.K.E.E027.V75.A_FLAGS
"",Operating income (EBIT) as a percentage of revenues / Third quartile / Non-financial listed groups / Germany / Groups with a focus on the production sector / Profitability,
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2014-12-15 13:14:07,
2005,11.45,
2006,11.43,
2007,12.51,
2008,11.43,
2009,8.76,
2010,11.94,
2011,11.23,
2012,9.82,
2013,9.78,
"","General: Non-financial groups listed in Germany, which publish IFRS consolidated financial statements on a quarterly basis and make a noteworthy contribution to value added in Germany. Quantile data are based on unweighted return on sales of the groups. Including groups in agriculture and forestry.",
