"",BBK01.OUC348,BBK01.OUC348_FLAGS
"",Loans to the Federal Government and its special funds / Total / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:55:25,
1999-01,3.420,
1999-02,3.787,
1999-03,5.454,
1999-04,3.588,
1999-05,3.805,
1999-06,7.910,
1999-07,6.329,
1999-08,3.648,
1999-09,5.572,
1999-10,6.485,
1999-11,6.204,
1999-12,3.292,
2000-01,3.208,
2000-02,5.142,
2000-03,4.721,
2000-04,3.180,
2000-05,5.894,
2000-06,4.614,
2000-07,5.216,
2000-08,3.110,
2000-09,3.426,
2000-10,3.831,
2000-11,2.550,
2000-12,2.415,
2001-01,3.779,
2001-02,5.906,
2001-03,2.495,
2001-04,1.908,
2001-05,3.311,
2001-06,2.794,
2001-07,1.756,
2001-08,1.760,
2001-09,1.746,
2001-10,2.468,
2001-11,1.721,
2001-12,1.802,
2002-01,2.228,
2002-02,2.344,
2002-03,4.144,
2002-04,1.732,
2002-05,1.630,
2002-06,1.419,
2002-07,4.176,
2002-08,1.147,
2002-09,1.186,
2002-10,1.147,
2002-11,1.394,
2002-12,1.281,
2003-01,1.157,
2003-02,1.664,
2003-03,1.358,
2003-04,2.416,
2003-05,1.415,
2003-06,1.428,
2003-07,2.347,
2003-08,3.323,
2003-09,1.396,
2003-10,1.343,
2003-11,1.348,
2003-12,1.697,
2004-01,1.402,
2004-02,1.381,
2004-03,2.336,
2004-04,1.294,
2004-05,1.483,
2004-06,1.493,
2004-07,2.378,
2004-08,1.381,
2004-09,1.475,
2004-10,1.380,
2004-11,1.411,
2004-12,2.433,
2005-01,2.387,
2005-02,2.364,
2005-03,2.263,
2005-04,1.821,
2005-05,1.896,
2005-06,1.817,
2005-07,1.935,
2005-08,1.864,
2005-09,1.963,
2005-10,2.008,
2005-11,1.522,
2005-12,1.679,
2006-01,1.078,
2006-02,1.084,
2006-03,1.035,
2006-04,1.040,
2006-05,0.988,
2006-06,0.930,
2006-07,0.923,
2006-08,0.941,
2006-09,0.976,
2006-10,0.945,
2006-11,0.937,
2006-12,1.001,
2007-01,0.919,
2007-02,1.027,
2007-03,0.867,
2007-04,0.860,
2007-05,0.905,
2007-06,0.746,
2007-07,0.677,
2007-08,0.630,
2007-09,0.488,
2007-10,0.405,
2007-11,0.378,
2007-12,0.573,
2008-01,0.721,
2008-02,0.739,
2008-03,0.283,
2008-04,0.257,
2008-05,0.513,
2008-06,0.224,
2008-07,0.240,
2008-08,0.242,
2008-09,0.213,
2008-10,0.244,
2008-11,0.265,
2008-12,0.331,
2009-01,1.816,
2009-02,3.233,
2009-03,3.110,
2009-04,5.564,
2009-05,2.579,
2009-06,2.531,
2009-07,8.953,
2009-08,3.970,
2009-09,1.954,
2009-10,10.451,
2009-11,2.503,
2009-12,0.341,
2010-01,0.315,
2010-02,0.296,
2010-03,1.140,
2010-04,1.145,
2010-05,1.282,
2010-06,1.210,
2010-07,1.209,
2010-08,1.277,
2010-09,1.453,
2010-10,1.259,
2010-11,6.403,
2010-12,8.075,
2011-01,10.685,
2011-02,8.585,
2011-03,7.860,
2011-04,7.141,
2011-05,6.413,
2011-06,5.472,
2011-07,5.789,
2011-08,7.055,
2011-09,7.306,
2011-10,7.052,
2011-11,6.856,
2011-12,11.029,
2012-01,11.118,
2012-02,9.876,
2012-03,8.255,
2012-04,8.680,
2012-05,8.463,
2012-06,7.063,
2012-07,6.558,
2012-08,5.918,
2012-09,5.680,
2012-10,5.712,
2012-11,5.827,
2012-12,5.506,
2013-01,6.111,
2013-02,5.713,
2013-03,5.040,
2013-04,11.672,
2013-05,5.040,
2013-06,4.922,
2013-07,6.019,
2013-08,4.970,
2013-09,4.779,
2013-10,4.956,
2013-11,5.033,
2013-12,6.535,
2014-01,8.657,
2014-02,8.857,
2014-03,6.282,
2014-04,5.354,
2014-05,6.666,
2014-06,6.490,
2014-07,7.439,
2014-08,6.087,
2014-09,5.998,
2014-10,6.701,
2014-11,4.839,
2014-12,4.755,Provisional value
