"",BBDB1.Q.DE.N.BN2GHIJLMNOPQRS.C.IFRS.B.A.K.E.E039.VGJ.A,BBDB1.Q.DE.N.BN2GHIJLMNOPQRS.C.IFRS.B.A.K.E.E039.VGJ.A_FLAGS
"","Operating income before depreciation and amortisation (EBITDA) / Year-on-year change in %, adjusted for changes in the basis of consolidation / Non-financial listed groups / Germany / Groups with a focus on the services sector / Profitability / not seasonally adjusted",
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2014-12-15 13:14:29,
2006-01,6.39,
2006-04,-0.83,
2006-07,1.85,
2006-10,-22.97,
2007-01,0.85,
2007-04,1.49,
2007-07,7.77,
2007-10,28.30,
2008-01,-0.67,
2008-04,-0.27,
2008-07,1.68,
2008-10,-14.45,
2009-01,-13.72,
2009-04,-10.15,
2009-07,-2.95,
2009-10,6.26,
2010-01,0.47,
2010-04,10.38,
2010-07,14.44,
2010-10,7.69,
2011-01,8.54,
2011-04,-6.36,
2011-07,-0.17,
2011-10,28.07,
2012-01,-13.36,
2012-04,7.75,
2012-07,3.28,
2012-10,-10.10,
2013-01,1.44,
2013-04,0.96,
2013-07,-2.80,
2013-10,-11.10,
2014-01,20.24,
2014-04,-1.75,Provisional value
"","General: Non-financial groups listed in Germany, which publish IFRS consolidated financial statements on a quarterly basis and make a noteworthy contribution to value added in Germany. Adjusted for substantial changes in the basis of consolidation of large groups (see explanatory notes in the Statistical Supplement Seasonally adjusted business statistics).Excluding groups in real estate activities.",
