"",BBK01.OUG007,BBK01.OUG007_FLAGS
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,1.248,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.819,
1965-01,0.595,
1965-02,0.903,
1965-03,0.934,
1965-04,0.890,
1965-05,0.887,
1965-06,0.868,
1965-07,0.714,
1965-08,0.965,
1965-09,0.958,
1965-10,0.886,
1965-11,0.893,
1965-12,0.583,
1966-01,0.642,
1966-02,0.688,
1966-03,0.778,
1966-04,0.714,
1966-05,0.699,
1966-06,0.663,
1966-07,0.616,
1966-08,0.539,
1966-09,0.520,
1966-10,0.501,
1966-11,0.625,
1966-12,0.532,
1967-01,0.857,
1967-02,0.892,
1967-03,0.931,
1967-04,0.885,
1967-05,0.934,
1967-06,0.822,
1967-07,0.740,
1967-08,0.680,
1967-09,0.730,
1967-10,0.913,
1967-11,1.135,
1967-12,0.646,
1968-01,0.617,
1968-02,0.619,
1968-03,0.671,
1968-04,0.549,
1968-05,0.565,
1968-06,0.711,
1968-07,0.608,
1968-08,0.571,
1968-09,0.671,
1968-10,0.572,
1968-11,0.549,
1968-12,0.575,
1969-01,0.683,
1969-02,0.743,
1969-03,0.834,
1969-04,0.793,
1969-05,0.840,
1969-06,0.981,
1969-07,0.823,
1969-08,0.894,
1969-09,1.011,
1969-10,0.973,
1969-11,1.018,
1969-12,0.784,
1970-01,0.928,
1970-02,1.018,
1970-03,1.080,
1970-04,1.060,
1970-05,1.034,
1970-06,1.148,
1970-07,1.084,
1970-08,1.321,
1970-09,1.538,
1970-10,1.413,
1970-11,1.606,
1970-12,1.656,
1971-01,1.970,
1971-02,2.029,
1971-03,2.101,
1971-04,2.069,
1971-05,2.363,
1971-06,1.912,
1971-07,1.794,
1971-08,1.739,
1971-09,1.928,
1971-10,1.899,
1971-11,1.710,
1971-12,1.693,
1972-01,1.849,
1972-02,1.813,
1972-03,2.389,
1972-04,2.211,
1972-05,2.130,
1972-06,2.386,
1972-07,2.744,
1972-08,2.568,
1972-09,2.693,
1972-10,2.252,
1972-11,2.228,
1972-12,1.427,
1973-01,1.872,
1973-02,1.996,
1973-03,2.098,
1973-04,2.119,
1973-05,2.275,
1973-06,2.377,
1973-07,2.253,
1973-08,2.502,
1973-09,2.267,
1973-10,2.217,
1973-11,2.251,
1973-12,1.904,
1974-01,1.969,
1974-02,2.071,
1974-03,2.256,
1974-04,3.790,
1974-05,2.528,
1974-06,2.785,
1974-07,2.760,
1974-08,3.005,
1974-09,3.111,
1974-10,3.251,
1974-11,2.877,
1974-12,2.541,
1975-01,2.767,
1975-02,3.779,
1975-03,3.087,
1975-04,3.204,
1975-05,3.251,
1975-06,3.162,
1975-07,3.247,
1975-08,3.281,
1975-09,3.416,
1975-10,3.024,
1975-11,2.981,
1975-12,2.635,
1976-01,2.731,
1976-02,3.243,
1976-03,3.023,
1976-04,2.950,
1976-05,3.427,
1976-06,3.604,
1976-07,3.316,
1976-08,3.416,
1976-09,3.527,
1976-10,3.460,
1976-11,3.760,
1976-12,3.129,
1977-01,3.404,
1977-02,3.543,
1977-03,3.791,
1977-04,3.551,
1977-05,3.782,
1977-06,3.631,
1977-07,3.610,
1977-08,3.648,
1977-09,3.548,
1977-10,3.572,
1977-11,3.792,
1977-12,3.233,
1978-01,3.621,
1978-02,3.827,
1978-03,3.950,
1978-04,3.988,
1978-05,4.437,
1978-06,4.319,
1978-07,4.537,
1978-08,4.567,
1978-09,4.788,
1978-10,4.480,
1978-11,4.704,
1978-12,3.816,
1979-01,3.886,
1979-02,3.850,
1979-03,4.046,
1979-04,4.198,
1979-05,4.140,
1979-06,4.041,
1979-07,4.024,
1979-08,3.936,
1979-09,4.150,
1979-10,3.966,
1979-11,4.527,
1979-12,3.558,
1980-01,4.045,
1980-02,4.480,
1980-03,4.162,
1980-04,3.975,
1980-05,4.408,
1980-06,4.524,
1980-07,4.284,
1980-08,4.078,
1980-09,3.845,
1980-10,3.610,
1980-11,4.074,
1980-12,3.169,
1981-01,3.372,
1981-02,3.882,
1981-03,3.727,
1981-04,4.145,
1981-05,7.363,
1981-06,4.115,
1981-07,4.692,
1981-08,4.488,
1981-09,4.159,
1981-10,4.148,
1981-11,4.391,
1981-12,3.386,
1982-01,3.689,
1982-02,3.656,
1982-03,3.960,
1982-04,3.606,
1982-05,4.009,
1982-06,3.932,
1982-07,3.873,
1982-08,3.696,
1982-09,4.104,
1982-10,4.025,
1982-11,4.093,
1982-12,3.990,
1983-01,4.093,
1983-02,4.034,
1983-03,4.301,
1983-04,4.265,
1983-05,4.569,
1983-06,5.106,
1983-07,4.665,
1983-08,4.812,
1983-09,4.414,
1983-10,4.213,
1983-11,4.366,
1983-12,4.080,
1984-01,4.168,
1984-02,4.069,
1984-03,4.290,
1984-04,4.001,
1984-05,4.408,
1984-06,4.367,
1984-07,4.199,
1984-08,4.404,
1984-09,4.422,
1984-10,4.244,
1984-11,4.818,
1984-12,4.434,
1985-01,4.810,
1985-02,5.493,
1985-03,6.715,
1985-04,4.485,
1985-05,5.065,
1985-06,5.442,
1985-07,5.927,
1985-08,4.563,
1985-09,4.842,
1985-10,5.883,
1985-11,5.027,
1985-12,5.553,
1986-01,6.707,
1986-02,4.820,
1986-03,6.566,
1986-04,4.859,
1986-05,5.845,
1986-06,5.269,
1986-07,5.160,
1986-08,5.263,
1986-09,6.202,
1986-10,5.156,
1986-11,5.381,
1986-12,4.484,
1987-01,5.877,
1987-02,5.842,
1987-03,4.839,
1987-04,4.370,
1987-05,4.799,
1987-06,5.250,
1987-07,5.177,
1987-08,5.468,
1987-09,5.603,
1987-10,5.626,
1987-11,5.546,
1987-12,5.055,
1988-01,6.238,
1988-02,5.437,
1988-03,5.034,
1988-04,5.469,
1988-05,5.861,
1988-06,5.917,
1988-07,6.171,
1988-08,7.178,
1988-09,6.357,
1988-10,6.074,
1988-11,6.404,
1988-12,5.686,
1989-01,6.082,
1989-02,6.103,
1989-03,9.213,
1989-04,6.176,
1989-05,6.128,
1989-06,6.098,
1989-07,6.302,
1989-08,6.874,
1989-09,6.100,
1989-10,6.064,
1989-11,7.401,
1989-12,5.986,
1990-01,7.327,
1990-02,6.134,
1990-03,7.464,
1990-04,5.816,
1990-05,6.046,
1990-06,6.298,
1990-07,6.240,
1990-08,6.311,
1990-09,6.395,
1990-10,6.359,
1990-11,6.626,
1990-12,6.036,
1991-01,6.268,
1991-02,6.155,
1991-03,6.007,
1991-04,6.019,
1991-05,6.069,
1991-06,6.234,
1991-07,6.778,
1991-08,6.514,
1991-09,6.697,
1991-10,6.180,
1991-11,6.510,
1991-12,7.712,
1992-01,6.467,
1992-02,6.777,
1992-03,9.311,
1992-04,9.029,
1992-05,9.504,
1992-06,10.535,
1992-07,10.370,
1992-08,11.105,
1992-09,11.402,
1992-10,10.396,
1992-11,11.030,
1992-12,9.089,
1993-01,10.896,
1993-02,9.664,
1993-03,11.915,
1993-04,11.812,
1993-05,13.133,
1993-06,11.743,
1993-07,11.311,
1993-08,12.647,
1993-09,11.390,
1993-10,12.796,
1993-11,14.878,
1993-12,14.851,
1994-01,13.264,
1994-02,14.133,
1994-03,14.423,
1994-04,14.859,
1994-05,15.566,
1994-06,14.992,
1994-07,14.858,
1994-08,15.041,
1994-09,14.851,
1994-10,16.101,
1994-11,14.415,
1994-12,14.817,
1995-01,13.376,
1995-02,15.036,
1995-03,13.816,
1995-04,14.091,
1995-05,15.087,
1995-06,16.322,
1995-07,15.373,
1995-08,15.775,
1995-09,18.588,
1995-10,17.512,
1995-11,17.929,
1995-12,18.706,
1996-01,20.702,
1996-02,20.507,
1996-03,20.159,
1996-04,19.260,
1996-05,19.810,
1996-06,19.955,
1996-07,19.945,
1996-08,19.753,
1996-09,20.664,
1996-10,19.609,
1996-11,20.501,
1996-12,19.571,
1997-01,18.913,
1997-02,19.390,
1997-03,19.131,
1997-04,19.147,
1997-05,19.132,
1997-06,20.537,
1997-07,20.529,
1997-08,21.241,
1997-09,21.336,
1997-10,23.647,
1997-11,23.379,
1997-12,24.045,
1998-01,22.611,
1998-02,20.689,
1998-03,20.114,
1998-04,20.720,
1998-05,21.056,
1998-06,21.387,
1998-07,21.728,
1998-08,22.173,
1998-09,25.074,
1998-10,27.008,
1998-11,27.360,
1998-12,29.373,
1999-01,57.089,
1999-02,57.775,
1999-03,58.658,
1999-04,57.809,
1999-05,61.693,
1999-06,59.437,
1999-07,59.172,
1999-08,60.920,
1999-09,62.542,
1999-10,65.285,
1999-11,67.240,
1999-12,64.966,
2000-01,62.083,
2000-02,63.228,
2000-03,64.159,
2000-04,64.287,
2000-05,65.119,
2000-06,63.574,
2000-07,62.690,
2000-08,63.681,
2000-09,67.336,
2000-10,67.332,
2000-11,67.070,
2000-12,67.011,
2001-01,60.362,
2001-02,61.120,
2001-03,61.551,
2001-04,63.904,
2001-05,63.803,
2001-06,64.672,
2001-07,62.468,
2001-08,63.227,
2001-09,64.260,
2001-10,64.555,
2001-11,61.541,
2001-12,60.093,
2002-01,62.352,
2002-02,60.159,
2002-03,63.421,
2002-04,63.315,
2002-05,62.143,
2002-06,46.587,
2002-07,47.501,
2002-08,47.577,
2002-09,47.677,
2002-10,47.954,
2002-11,48.697,
2002-12,49.031,
2003-01,47.423,
2003-02,47.944,
2003-03,47.440,
2003-04,48.117,
2003-05,47.333,
2003-06,50.480,
2003-07,49.255,
2003-08,45.748,
2003-09,46.513,
2003-10,51.259,
2003-11,48.250,
2003-12,54.875,
2004-01,52.064,
2004-02,52.172,
2004-03,52.358,
2004-04,51.162,
2004-05,51.582,
2004-06,51.040,
2004-07,51.673,
2004-08,52.470,
2004-09,51.553,
2004-10,52.932,
2004-11,53.053,
2004-12,45.313,
2005-01,41.157,
2005-02,39.350,
2005-03,39.530,
2005-04,40.686,
2005-05,41.121,
2005-06,43.488,
2005-07,41.352,
2005-08,42.677,
2005-09,41.801,
2005-10,41.504,
2005-11,47.479,
2005-12,41.013,
2006-01,41.914,
2006-02,42.012,
2006-03,41.647,
2006-04,42.387,
2006-05,44.302,
2006-06,43.402,
2006-07,44.165,
2006-08,42.960,
2006-09,48.975,
2006-10,48.604,
2006-11,50.783,
2006-12,50.075,
2007-01,51.994,
2007-02,52.103,
2007-03,53.701,
2007-04,55.299,
2007-05,56.916,
2007-06,53.784,
2007-07,55.832,
2007-08,55.404,
2007-09,55.715,
2007-10,56.246,
2007-11,56.348,
2007-12,55.618,
2008-01,53.434,
2008-02,54.497,
2008-03,52.973,
2008-04,58.101,
2008-05,57.568,
2008-06,56.883,
2008-07,57.091,
2008-08,56.847,
2008-09,60.060,
2008-10,62.850,
2008-11,64.940,
2008-12,69.803,
2009-01,71.755,
2009-02,68.701,
2009-03,67.405,
2009-04,70.186,
2009-05,72.087,
2009-06,68.912,
2009-07,68.286,
2009-08,71.497,
2009-09,70.565,
2009-10,69.808,
2009-11,72.756,
2009-12,73.989,
2010-01,76.203,
2010-02,72.435,
2010-03,76.411,
2010-04,70.912,
2010-05,72.338,
2010-06,70.117,
2010-07,71.204,
2010-08,70.504,
2010-09,73.280,
2010-10,72.872,
2010-11,68.855,
2010-12,190.649,
2011-01,193.955,
2011-02,186.647,
2011-03,171.179,
2011-04,167.825,
2011-05,170.117,
2011-06,164.872,
2011-07,169.829,
2011-08,190.523,
2011-09,212.506,
2011-10,220.167,
2011-11,212.287,
2011-12,220.504,
2012-01,234.947,
2012-02,237.979,
2012-03,231.037,
2012-04,231.212,
2012-05,258.039,
2012-06,252.082,
2012-07,245.769,
2012-08,253.750,
2012-09,245.739,
2012-10,239.674,
2012-11,234.070,
2012-12,200.182,
2013-01,188.206,
2013-02,182.260,
2013-03,176.467,
2013-04,175.658,
2013-05,167.400,
2013-06,153.288,
2013-07,146.271,
2013-08,139.988,
2013-09,139.622,
2013-10,136.665,
2013-11,136.524,
2013-12,130.710,
2014-01,130.035,
2014-02,132.119,
2014-03,130.243,
2014-04,128.600,
2014-05,132.127,
2014-06,132.178,
2014-07,133.718,
2014-08,143.572,
2014-09,145.868,
2014-10,143.586,
2014-11,149.670,
2014-12,153.821,Provisional value
"","General: Balance sheet item ""Other assets"" as well as own debt securities, securities held in trust, other fiduciary assets, fixed assets, deposits outstanding in the subscribed capital and own equities or shares. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
