"",BBK01.OUE112,BBK01.OUE112_FLAGS
1979-12,1.569,
1980-01,1.336,
1980-02,1.056,
1980-03,1.386,
1980-04,1.958,
1980-05,1.642,
1980-06,1.781,
1980-07,1.194,
1980-08,1.432,
1980-09,1.363,
1980-10,1.454,
1980-11,2.075,
1980-12,1.795,
1981-01,1.926,
1981-02,1.553,
1981-03,2.567,
1981-04,1.595,
1981-05,1.248,
1981-06,1.518,
1981-07,1.644,
1981-08,1.861,
1981-09,2.066,
1981-10,1.773,
1981-11,2.067,
1981-12,1.890,
1982-01,2.157,
1982-02,2.404,
1982-03,1.933,
1982-04,2.062,
1982-05,2.073,
1982-06,2.180,
1982-07,1.944,
1982-08,1.577,
1982-09,1.766,
1982-10,2.121,
1982-11,2.253,
1982-12,1.848,
1983-01,2.629,
1983-02,2.444,
1983-03,2.375,
1983-04,1.983,
1983-05,1.854,
1983-06,2.053,
1983-07,1.774,
1983-08,2.254,
1983-09,2.084,
1983-10,2.503,
1983-11,2.497,
1983-12,2.105,
1984-01,2.402,
1984-02,3.187,
1984-03,2.319,
1984-04,2.618,
1984-05,1.900,
1984-06,2.269,
1984-07,2.180,
1984-08,2.197,
1984-09,2.019,
1984-10,2.123,
1984-11,2.537,
1984-12,2.378,
1985-01,2.277,
1985-02,2.327,
1985-03,1.821,
1985-04,2.061,
1985-05,2.360,
1985-06,2.786,
1985-07,2.840,
1985-08,2.451,
1985-09,2.866,
1985-10,2.472,
1985-11,2.385,
1985-12,2.402,
1986-01,3.036,
1986-02,2.690,
1986-03,2.588,
1986-04,3.306,
1986-05,2.893,
1986-06,1.960,
1986-07,2.793,
1986-08,2.886,
1986-09,2.325,
1986-10,2.789,
1986-11,3.582,
1986-12,3.158,
1987-01,3.597,
1987-02,2.301,
1987-03,1.650,
1987-04,2.548,
1987-05,2.586,
1987-06,2.004,
1987-07,2.231,
1987-08,2.387,
1987-09,2.522,
1987-10,2.419,
1987-11,2.395,
1987-12,2.058,
1988-01,3.133,
1988-02,2.856,
1988-03,2.792,
1988-04,3.077,
1988-05,2.331,
1988-06,2.729,
1988-07,2.825,
1988-08,2.480,
1988-09,3.068,
1988-10,3.536,
1988-11,2.714,
1988-12,2.709,
1989-01,2.201,
1989-02,2.813,
1989-03,2.538,
1989-04,2.654,
1989-05,2.777,
1989-06,2.916,
1989-07,2.579,
1989-08,2.117,
1989-09,2.279,
1989-10,2.995,
1989-11,2.289,
1989-12,2.241,
1990-01,2.419,
1990-02,2.572,
1990-03,2.268,
1990-04,2.044,
1990-05,2.285,
1990-06,2.092,
1990-07,2.784,
1990-08,2.773,
1990-09,2.656,
1990-10,3.313,
1990-11,2.958,
1990-12,2.106,
1991-01,2.968,
1991-02,3.186,
1991-03,2.133,
1991-04,2.354,
1991-05,2.682,
1991-06,2.289,
1991-07,2.231,
1991-08,2.378,
1991-09,2.469,
1991-10,2.101,
1991-11,2.293,
1991-12,2.107,
1992-01,2.031,
1992-02,2.063,
1992-03,1.867,
1992-04,2.166,
1992-05,1.865,
1992-06,2.003,
1992-07,2.140,
1992-08,2.151,
1992-09,2.294,
1992-10,2.784,
1992-11,2.691,
1992-12,2.323,
1993-01,3.026,
1993-02,2.331,
1993-03,1.952,
1993-04,2.611,
1993-05,2.386,
1993-06,3.187,
1993-07,2.998,
1993-08,2.770,
1993-09,2.170,
1993-10,2.449,
1993-11,2.617,
1993-12,3.434,
1994-01,3.370,
1994-02,3.174,
1994-03,2.476,
1994-04,2.971,
1994-05,3.006,
1994-06,2.989,
1994-07,2.989,
1994-08,2.942,
1994-09,3.190,
1994-10,3.692,
1994-11,3.379,
1994-12,3.074,
1995-01,4.571,
1995-02,4.898,
1995-03,3.485,
1995-04,4.000,
1995-05,4.231,
1995-06,4.085,
1995-07,3.964,
1995-08,4.544,
1995-09,4.198,
1995-10,4.296,
1995-11,4.099,
1995-12,3.832,
1996-01,4.762,
1996-02,6.177,
1996-03,4.172,
1996-04,5.171,
1996-05,4.854,
1996-06,4.308,
1996-07,4.116,
1996-08,5.409,
1996-09,4.204,
1996-10,4.723,
1996-11,4.832,
1996-12,5.664,
1997-01,5.993,
1997-02,6.122,
1997-03,6.833,
1997-04,6.337,
1997-05,6.914,
1997-06,7.680,
1997-07,7.661,
1997-08,6.908,
1997-09,6.385,
1997-10,6.604,
1997-11,7.827,
1997-12,6.576,
1998-01,8.216,
1998-02,7.488,
1998-03,6.929,
1998-04,7.008,
1998-05,7.635,
1998-06,9.530,
1998-07,7.491,
1998-08,8.890,
1998-09,8.249,
1998-10,11.469,
1998-11,9.671,
1998-12,7.532,
1999-01,10.895,
1999-02,7.984,
1999-03,7.620,
1999-04,5.419,
1999-05,7.609,
1999-06,6.248,
1999-07,5.573,
1999-08,6.145,
1999-09,4.554,
1999-10,3.919,
1999-11,4.531,
1999-12,3.402,
2000-01,4.550,
2000-02,6.416,
2000-03,6.633,
2000-04,6.666,
2000-05,8.046,
2000-06,3.592,
2000-07,4.132,
2000-08,4.760,
2000-09,5.019,
2000-10,4.657,
2000-11,5.682,
2000-12,7.358,
2001-01,5.920,
2001-02,5.199,
2001-03,8.628,
2001-04,6.679,
2001-05,7.365,
2001-06,6.053,
2001-07,8.019,
2001-08,6.574,
2001-09,7.329,
2001-10,6.406,
2001-11,6.122,
2001-12,4.378,
2002-01,7.719,
2002-02,4.599,
2002-03,3.812,
2002-04,4.324,
2002-05,5.278,
2002-06,5.079,
2002-07,5.733,
2002-08,3.164,
2002-09,2.616,
2002-10,3.181,
2002-11,2.633,
2002-12,2.482,
2003-01,5.389,
2003-02,3.035,
2003-03,2.866,
2003-04,2.035,
2003-05,2.804,
2003-06,3.509,
2003-07,3.082,
2003-08,3.740,
2003-09,1.988,
2003-10,2.191,
2003-11,1.646,
2003-12,1.830,
2004-01,2.461,
2004-02,2.216,
2004-03,2.773,
2004-04,2.209,
2004-05,1.490,
2004-06,2.553,
2004-07,2.943,
2004-08,2.109,
2004-09,2.529,
2004-10,1.716,
2004-11,2.049,
2004-12,1.006,
2005-01,2.067,
2005-02,1.849,
2005-03,2.062,
2005-04,2.618,
2005-05,3.370,
2005-06,2.140,
2005-07,2.105,
2005-08,1.858,
2005-09,1.976,
2005-10,1.307,
2005-11,1.483,
2005-12,0.866,
2006-01,2.644,
2006-02,2.282,
2006-03,3.148,
2006-04,1.164,
2006-05,4.353,
2006-06,2.568,
2006-07,3.320,
2006-08,3.061,
2006-09,2.928,
2006-10,2.484,
2006-11,3.506,
2006-12,3.843,
2007-01,3.099,
2007-02,4.785,
2007-03,6.683,
2007-04,5.150,
2007-05,5.872,
2007-06,3.563,
2007-07,4.833,
2007-08,4.403,
2007-09,3.426,
2007-10,3.183,
2007-11,3.163,
2007-12,3.535,
2008-01,3.887,
2008-02,3.234,
2008-03,7.509,
2008-04,2.765,
2008-05,3.383,
2008-06,3.929,
2008-07,3.296,
2008-08,4.620,
2008-09,4.865,
2008-10,2.512,
2008-11,3.372,
2008-12,2.994,
2009-01,2.832,
2009-02,3.148,
2009-03,3.205,
2009-04,2.963,
2009-05,2.710,
2009-06,4.205,
2009-07,2.463,
2009-08,2.257,
2009-09,2.302,
2009-10,2.372,
2009-11,2.318,
2009-12,2.002,
2010-01,2.481,
2010-02,1.621,
2010-03,1.642,
2010-04,2.277,
2010-05,1.669,
2010-06,1.266,
2010-07,1.013,
2010-08,2.218,
2010-09,2.225,
2010-10,1.986,
2010-11,3.118,
2010-12,2.618,
2011-01,3.114,
2011-02,2.229,
2011-03,3.701,
2011-04,2.695,
2011-05,2.585,
2011-06,2.718,
2011-07,2.139,
2011-08,2.363,
2011-09,1.194,
2011-10,1.173,
2011-11,1.362,
2011-12,1.842,
2012-01,1.559,
2012-02,1.688,
2012-03,2.597,
2012-04,1.742,
2012-05,1.723,
2012-06,1.086,
2012-07,1.169,
2012-08,0.991,
2012-09,1.441,
2012-10,1.070,
2012-11,1.056,
2012-12,1.267,
2013-01,1.670,
2013-02,1.505,
2013-03,1.927,
2013-04,1.626,
2013-05,1.643,
2013-06,1.916,
2013-07,1.125,
2013-08,0.989,
2013-09,2.329,
2013-10,1.454,
2013-11,1.309,
2013-12,0.998,
2014-01,1.196,
2014-02,0.788,
2014-03,2.499,
2014-04,2.318,
2014-05,3.454,
2014-06,3.720,
2014-07,3.331,
2014-08,1.836,
2014-09,3.809,
2014-10,3.307,
2014-11,3.965,
2014-12,3.466,Provisional value
