"",BBK01.OUU178,BBK01.OUU178_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than one year / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:19:03,
1999-01,93.095,
1999-02,93.496,
1999-03,93.823,
1999-04,93.764,
1999-05,93.689,
1999-06,93.649,
1999-07,93.428,
1999-08,93.538,
1999-09,93.544,
1999-10,93.505,
1999-11,93.756,
1999-12,96.893,
2000-01,96.537,
2000-02,96.621,
2000-03,96.655,
2000-04,96.294,
2000-05,95.990,
2000-06,95.612,
2000-07,95.100,
2000-08,94.905,
2000-09,94.813,
2000-10,94.472,
2000-11,94.399,
2000-12,97.210,
2001-01,96.861,
2001-02,96.831,
2001-03,96.783,
2001-04,96.380,
2001-05,96.088,
2001-06,95.917,
2001-07,95.301,
2001-08,95.248,
2001-09,95.319,
2001-10,95.069,
2001-11,95.271,
2001-12,98.331,
2002-01,98.404,
2002-02,98.659,
2002-03,99.131,
2002-04,99.184,
2002-05,99.301,
2002-06,99.358,
2002-07,99.071,
2002-08,99.138,
2002-09,99.341,
2002-10,99.373,
2002-11,99.739,
2002-12,102.880,
2003-01,103.142,
2003-02,103.517,
2003-03,104.141,
2003-04,104.407,
2003-05,104.499,
2003-06,104.731,
2003-07,104.841,
2003-08,105.096,
2003-09,105.462,
2003-10,105.498,
2003-11,105.840,
2003-12,109.123,
2004-01,109.486,
2004-02,109.854,
2004-03,110.662,
2004-04,110.904,
2004-05,111.021,
2004-06,111.246,
2004-07,111.156,
2004-08,111.424,
2004-09,111.719,
2004-10,111.885,
2004-11,112.423,
2004-12,115.943,
2005-01,116.384,
2005-02,116.919,
2005-03,117.933,
2005-04,118.350,
2005-05,118.603,
2005-06,118.808,
2005-07,118.686,
2005-08,118.988,
2005-09,119.315,
2005-10,119.469,
2005-11,119.832,
2005-12,123.043,
2006-01,123.438,
2006-02,123.728,
2006-03,124.439,
2006-04,124.630,
2006-05,124.626,
2006-06,124.536,
2006-07,124.240,
2006-08,124.196,
2006-09,124.217,
2006-10,124.023,
2006-11,123.944,
2006-12,126.657,
2007-01,126.656,
2007-02,126.514,
2007-03,126.838,
2007-04,126.610,
2007-05,126.302,
2007-06,125.991,
2007-07,125.429,
2007-08,125.098,
2007-09,124.958,
2007-10,124.449,
2007-11,124.135,
2007-12,126.580,
2008-01,126.769,
2008-02,126.487,
2008-03,126.533,
2008-04,125.995,
2008-05,125.455,
2008-06,124.930,
2008-07,123.882,
2008-08,123.249,
2008-09,122.713,
2008-10,121.775,
2008-11,121.118,
2008-12,123.259,
2009-01,122.935,
2009-02,122.828,
2009-03,122.900,
2009-04,122.687,
2009-05,122.638,
2009-06,122.607,
2009-07,122.449,
2009-08,122.711,
2009-09,123.070,
2009-10,123.538,
2009-11,124.113,
2009-12,127.214,
2010-01,127.871,
2010-02,128.538,
2010-03,129.348,
2010-04,129.719,
2010-05,130.186,
2010-06,130.595,
2010-07,130.854,
2010-08,131.203,
2010-09,131.700,
2010-10,131.914,
2010-11,132.385,
2010-12,135.082,
2011-01,135.667,
2011-02,136.052,
2011-03,136.500,
2011-04,136.539,
2011-05,136.677,
2011-06,136.967,
2011-07,137.021,
2011-08,137.187,
2011-09,137.582,
2011-10,137.691,
2011-11,137.959,
2011-12,140.712,
2012-01,141.052,
2012-02,141.413,
2012-03,141.805,
2012-04,141.867,
2012-05,142.150,
2012-06,142.364,
2012-07,142.536,
2012-08,142.729,
2012-09,143.053,
2012-10,143.281,
2012-11,143.019,
2012-12,145.570,
2013-01,146.315,
2013-02,147.017,
2013-03,147.627,
2013-04,147.950,
2013-05,148.464,
2013-06,148.899,
2013-07,148.633,
2013-08,148.788,
2013-09,149.211,
2013-10,149.368,
2013-11,149.775,
2013-12,152.213,
2014-01,152.825,
2014-02,153.566,
2014-03,153.986,
2014-04,154.075,
2014-05,154.608,
2014-06,154.892,
2014-07,155.006,
2014-08,155.504,
2014-09,156.093,
2014-10,156.417,
2014-11,156.836,
2014-12,159.570,Provisional value
"","General: Up to 1998, including liabilities arising from fiduciary loans as well as liabilities vis-à-vis domestic building and loan associations and money market funds. Since the inclusion of building and loan associations in 1999, including deposits under savings and loan contracts. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
