"",BBK01.QUW482,BBK01.QUW482_FLAGS
"",Foreign branches: Short-term loans and advances to non- residents / Countries in Asia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:51:05,
2001-12,116.758,
2002-01,110.700,
2002-02,117.718,
2002-03,124.958,
2002-04,124.884,
2002-05,119.416,
2002-06,102.050,
2002-07,112.690,
2002-08,113.814,
2002-09,106.862,
2002-10,106.818,
2002-11,109.258,
2002-12,92.187,
2003-01,99.237,
2003-02,91.100,
2003-03,89.600,
2003-04,94.057,
2003-05,93.097,
2003-06,100.133,
2003-07,92.170,
2003-08,92.030,
2003-09,93.435,
2003-10,92.796,
2003-11,89.710,
2003-12,87.304,
2004-01,86.421,
2004-02,81.206,
2004-03,93.420,
2004-04,93.172,
2004-05,88.392,
2004-06,86.902,
2004-07,83.636,
2004-08,79.678,
2004-09,79.427,
2004-10,80.721,
2004-11,76.066,
2004-12,83.148,
2005-01,80.068,
2005-02,77.929,
2005-03,78.937,
2005-04,76.058,
2005-05,73.116,
2005-06,70.315,
2005-07,74.926,
2005-08,68.769,
2005-09,69.706,
2005-10,71.102,
2005-11,72.498,
2005-12,69.897,
2006-01,66.218,
2006-02,60.869,
2006-03,67.910,
2006-04,70.672,
2006-05,70.811,
2006-06,69.891,
2006-07,80.634,
2006-08,81.637,
2006-09,85.443,
2006-10,82.485,
2006-11,78.988,
2006-12,69.428,
2007-01,73.844,
2007-02,70.913,
2007-03,77.621,
2007-04,71.571,
2007-05,75.467,
2007-06,90.025,
2007-07,87.527,
2007-08,98.039,
2007-09,85.657,
2007-10,90.500,
2007-11,90.852,
2007-12,95.930,
2008-01,99.341,
2008-02,98.622,
2008-03,105.438,
2008-04,102.179,
2008-05,97.383,
2008-06,95.261,
2008-07,95.688,
2008-08,102.879,
2008-09,109.068,
2008-10,106.619,
2008-11,100.514,
2008-12,91.978,
2009-01,90.322,
2009-02,86.223,
2009-03,81.813,
2009-04,80.566,
2009-05,77.257,
2009-06,74.844,
2009-07,63.847,
2009-08,65.715,
2009-09,78.956,
2009-10,69.445,
2009-11,69.217,
2009-12,75.908,
2010-01,67.387,
2010-02,66.574,
2010-03,89.321,
2010-04,84.164,
2010-05,97.675,
2010-06,95.855,
2010-07,89.852,
2010-08,98.645,
2010-09,99.571,
2010-10,89.208,
2010-11,87.801,
2010-12,86.053,
2011-01,90.187,
2011-02,84.180,
2011-03,90.023,
2011-04,86.246,
2011-05,83.682,
2011-06,81.425,
2011-07,86.764,
2011-08,91.142,
2011-09,100.809,
2011-10,93.710,
2011-11,96.938,
2011-12,91.347,
2012-01,93.251,
2012-02,83.485,
2012-03,89.562,
2012-04,84.495,
2012-05,95.179,
2012-06,90.207,
2012-07,91.276,
2012-08,90.970,
2012-09,92.677,
2012-10,81.556,
2012-11,85.030,
2012-12,84.909,
2013-01,84.476,
2013-02,91.922,
2013-03,101.817,
2013-04,90.208,
2013-05,95.989,
2013-06,92.870,
2013-07,88.807,
2013-08,87.869,
2013-09,88.793,
2013-10,84.222,
2013-11,87.059,
2013-12,81.758,
2014-01,87.221,
2014-02,87.253,
2014-03,93.884,
2014-04,89.431,
2014-05,91.044,
2014-06,92.164,
2014-07,94.311,
2014-08,95.431,
2014-09,95.208,
2014-10,92.973,
2014-11,88.220,
