"",BBK01.QUX878,BBK01.QUX878_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Pakistan / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:18,
2002-03,0.832,
2002-04,0.832,
2002-05,0.848,
2002-06,0.822,
2002-07,0.811,
2002-08,0.903,
2002-09,0.853,
2002-10,0.867,
2002-11,0.857,
2002-12,0.157,
2003-01,0.147,
2003-02,0.133,
2003-03,0.113,
2003-04,0.123,
2003-05,0.138,
2003-06,0.135,
2003-07,0.121,
2003-08,0.118,
2003-09,0.124,
2003-10,0.111,
2003-11,0.123,
2003-12,0.154,
2004-01,0.145,
2004-02,0.134,
2004-03,0.122,
2004-04,0.117,
2004-05,0.119,
2004-06,0.117,
2004-07,0.095,
2004-08,0.105,
2004-09,0.101,
2004-10,0.111,
2004-11,0.130,
2004-12,0.130,
2005-01,0.127,
2005-02,0.126,
2005-03,0.126,
2005-04,0.132,
2005-05,0.124,
2005-06,0.122,
2005-07,0.122,
2005-08,0.118,
2005-09,0.120,
2005-10,0.119,
2005-11,0.117,
2005-12,0.095,
2006-01,0.101,
2006-02,0.098,
2006-03,0.098,
2006-04,0.108,
2006-05,0.124,
2006-06,0.141,
2006-07,0.123,
2006-08,0.124,
2006-09,0.126,
2006-10,0.109,
2006-11,0.142,
2006-12,0.150,
2007-01,0.149,
2007-02,0.161,
2007-03,0.157,
2007-04,0.160,
2007-05,0.158,
2007-06,0.152,
2007-07,0.139,
2007-08,0.129,
2007-09,0.127,
2007-10,0.120,
2007-11,0.120,
2007-12,0.069,
2008-01,0.106,
2008-02,0.108,
2008-03,0.107,
2008-04,0.105,
2008-05,0.106,
2008-06,0.112,
2008-07,0.112,
2008-08,0.113,
2008-09,0.105,
2008-10,0.104,
2008-11,0.105,
2008-12,0.103,
2009-01,0.094,
2009-02,0.098,
2009-03,0.086,
2009-04,0.103,
2009-05,0.091,
2009-06,0.087,
2009-07,0.089,
2009-08,0.019,
2009-09,0.021,
2009-10,0.018,
2009-11,0.013,
2009-12,0.009,
2010-01,0.007,
2010-02,0.002,
2010-03,0.001,
2010-04,0.003,
2010-05,0.033,
2010-06,0.031,
2010-07,0.030,
2010-08,0.018,
2010-09,0.019,
2010-10,0.022,
2010-11,0.011,
2010-12,0.014,
2011-01,0.013,
2011-02,0.019,
2011-03,0.023,
2011-04,0.033,
2011-05,0.030,
2011-06,0.026,
2011-07,0.025,
2011-08,0.031,
2011-09,0.032,
2011-10,0.029,
2011-11,0.015,
2011-12,0.021,
2012-01,0.026,
2012-02,0.025,
2012-03,0.024,
2012-04,0.025,
2012-05,0.122,
2012-06,0.128,
2012-07,0.099,
2012-08,0.098,
2012-09,0.081,
2012-10,0.100,
2012-11,0.108,
2012-12,0.139,
2013-01,0.131,
2013-02,0.128,
2013-03,0.122,
2013-04,0.173,
2013-05,0.169,
2013-06,0.169,
2013-07,0.188,
2013-08,0.188,
2013-09,0.194,
2013-10,0.008,
2013-11,0.050,
2013-12,0.017,
2014-01,0.009,
2014-02,0.012,
2014-03,0.013,
2014-04,0.007,
2014-05,0.001,
2014-06,0.004,
2014-07,0.002,
2014-08,0.015,
2014-09,0.026,
2014-10,0.037,
