"",BBK01.QUV786,BBK01.QUV786_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Liechtenstein / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:14:54,
2001-12,0.368,
2002-01,0.376,
2002-02,0.483,
2002-03,0.482,
2002-04,0.482,
2002-05,0.481,
2002-06,0.328,
2002-07,0.332,
2002-08,0.332,
2002-09,0.329,
2002-10,0.322,
2002-11,0.313,
2002-12,0.302,
2003-01,0.245,
2003-02,0.213,
2003-03,0.223,
2003-04,0.223,
2003-05,0.254,
2003-06,0.266,
2003-07,0.325,
2003-08,0.327,
2003-09,0.328,
2003-10,0.333,
2003-11,0.332,
2003-12,0.342,
2004-01,0.341,
2004-02,0.345,
2004-03,0.363,
2004-04,0.357,
2004-05,0.358,
2004-06,0.363,
2004-07,0.339,
2004-08,0.312,
2004-09,0.270,
2004-10,0.271,
2004-11,0.269,
2004-12,0.265,
2005-01,0.261,
2005-02,0.261,
2005-03,0.328,
2005-04,0.329,
2005-05,0.317,
2005-06,0.318,
2005-07,0.318,
2005-08,0.373,
2005-09,0.373,
2005-10,0.361,
2005-11,0.350,
2005-12,0.351,
2006-01,0.347,
2006-02,0.318,
2006-03,0.244,
2006-04,0.244,
2006-05,0.243,
2006-06,0.246,
2006-07,0.252,
2006-08,0.254,
2006-09,0.259,
2006-10,0.282,
2006-11,0.275,
2006-12,0.280,
2007-01,0.280,
2007-02,0.256,
2007-03,0.239,
2007-04,0.238,
2007-05,0.236,
2007-06,0.238,
2007-07,0.219,
2007-08,0.223,
2007-09,0.221,
2007-10,0.210,
2007-11,0.221,
2007-12,0.220,
2008-01,0.208,
2008-02,0.267,
2008-03,0.300,
2008-04,0.301,
2008-05,0.296,
2008-06,0.299,
2008-07,0.295,
2008-08,0.287,
2008-09,0.283,
2008-10,0.280,
2008-11,0.281,
2008-12,0.282,
2009-01,0.282,
2009-02,0.218,
2009-03,0.231,
2009-04,0.224,
2009-05,0.225,
2009-06,0.225,
2009-07,0.227,
2009-08,0.207,
2009-09,0.203,
2009-10,0.202,
2009-11,0.204,
2009-12,0.200,
2010-01,0.200,
2010-02,0.198,
2010-03,0.197,
2010-04,0.198,
2010-05,0.196,
2010-06,0.196,
2010-07,0.192,
2010-08,0.190,
2010-09,0.185,
2010-10,0.188,
2010-11,0.187,
2010-12,0.187,
2011-01,0.186,
2011-02,0.180,
2011-03,0.184,
2011-04,0.186,
2011-05,0.151,
2011-06,0.148,
2011-07,0.149,
2011-08,0.148,
2011-09,0.147,
2011-10,0.146,
2011-11,0.142,
2011-12,0.140,
2012-01,0.138,
2012-02,0.202,
2012-03,0.206,
2012-04,0.203,
2012-05,0.203,
2012-06,0.209,
2012-07,0.208,
2012-08,0.208,
2012-09,0.210,
2012-10,0.209,
2012-11,0.210,
2012-12,0.210,
2013-01,0.208,
2013-02,0.204,
2013-03,0.204,
2013-04,0.199,
2013-05,0.198,
2013-06,0.197,
2013-07,0.199,
2013-08,0.201,
2013-09,0.200,
2013-10,0.200,
2013-11,0.200,
2013-12,0.202,
2014-01,0.201,
2014-02,0.201,
2014-03,0.201,
2014-04,0.199,
2014-05,0.203,
2014-06,0.203,
2014-07,0.203,
2014-08,0.202,
2014-09,0.195,
2014-10,0.195,
2014-11,0.195,
2014-12,0.192,
