"",BBEX3.A.HKD.USD.CA.AA.A04,BBEX3.A.HKD.USD.CA.AA.A04_FLAGS
"",Exchange rates for the US dollar in Hong Kong / USD 1 = HKD ... (buying),
unit,HKD (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:14:15,
1988,7.79077,
1989,7.78931,
1990,7.77821,
1991,7.76040,
1992,7.72802,
1993,7.72383,
1994,7.71725,
1995,7.72425,
1996,7.72350,
1997,7.73240,
1998,7.73652,
1999,7.74992,
2000,7.78115,
2001,7.78758,
2002,7.78756,
2003,7.77496,
2004,7.77667,
2005,7.76454,
2006,7.75702,
2007,7.78902,
2008,7.77210,
2009,7.73920,
2010,7.75679,
2011,7.77290,
2012,7.74472,
2013,7.74420,
2014,7.74116,
"","Source: The Hongkong and Shanghai Banking Corporation Ltd., Hong Kong.",
"",Methodology: Calculated on the basis of mid-month and month-end rates.,
