"",BBK01.OUG396,BBK01.OUG396_FLAGS
"",Deposits and borrowing from foreign banks (MFIs) / total / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:10:49,
1999-01,107.330,
1999-02,107.065,
1999-03,108.863,
1999-04,112.185,
1999-05,111.326,
1999-06,118.197,
1999-07,120.093,
1999-08,125.049,
1999-09,126.743,
1999-10,129.932,
1999-11,123.419,
1999-12,122.531,
2000-01,129.967,
2000-02,125.892,
2000-03,126.539,
2000-04,135.559,
2000-05,139.143,
2000-06,135.383,
2000-07,137.336,
2000-08,141.424,
2000-09,140.329,
2000-10,142.589,
2000-11,146.488,
2000-12,139.299,
2001-01,146.599,
2001-02,146.988,
2001-03,166.032,
2001-04,167.065,
2001-05,173.446,
2001-06,175.006,
2001-07,166.384,
2001-08,173.323,
2001-09,171.890,
2001-10,172.682,
2001-11,168.119,
2001-12,164.869,
2002-01,176.632,
2002-02,173.864,
2002-03,170.894,
2002-04,176.612,
2002-05,169.467,
2002-06,162.692,
2002-07,167.544,
2002-08,164.607,
2002-09,160.889,
2002-10,167.647,
2002-11,173.199,
2002-12,158.006,
2003-01,158.213,
2003-02,163.734,
2003-03,168.431,
2003-04,168.243,
2003-05,161.093,
2003-06,164.692,
2003-07,159.287,
2003-08,151.747,
2003-09,155.632,
2003-10,153.354,
2003-11,153.119,
2003-12,154.167,
2004-01,160.433,
2004-02,164.133,
2004-03,167.913,
2004-04,165.554,
2004-05,162.420,
2004-06,162.317,
2004-07,159.425,
2004-08,154.317,
2004-09,155.007,
2004-10,149.096,
2004-11,146.793,
2004-12,142.244,
2005-01,137.289,
2005-02,137.401,
2005-03,151.424,
2005-04,153.198,
2005-05,149.775,
2005-06,148.192,
2005-07,142.705,
2005-08,147.648,
2005-09,151.079,
2005-10,158.561,
2005-11,153.331,
2005-12,148.973,
2006-01,158.744,
2006-02,168.798,
2006-03,170.673,
2006-04,171.883,
2006-05,165.528,
2006-06,169.694,
2006-07,165.051,
2006-08,165.756,
2006-09,174.667,
2006-10,171.299,
2006-11,173.381,
2006-12,173.181,
2007-01,186.262,
2007-02,180.382,
2007-03,185.202,
2007-04,183.960,
2007-05,183.448,
2007-06,177.425,
2007-07,183.311,
2007-08,199.604,
2007-09,207.399,
2007-10,215.993,
2007-11,212.978,
2007-12,196.476,
2008-01,203.865,
2008-02,202.264,
2008-03,199.932,
2008-04,208.739,
2008-05,201.134,
2008-06,194.798,
2008-07,185.549,
2008-08,187.534,
2008-09,189.130,
2008-10,172.030,
2008-11,160.817,
2008-12,146.824,
2009-01,159.774,
2009-02,159.423,
2009-03,157.152,
2009-04,150.316,
2009-05,156.896,
2009-06,151.068,
2009-07,152.052,
2009-08,147.823,
2009-09,147.050,
2009-10,149.201,
2009-11,144.380,
2009-12,141.125,
2010-01,145.672,
2010-02,146.356,
2010-03,146.981,
2010-04,147.544,
2010-05,150.184,
2010-06,157.049,
2010-07,155.022,
2010-08,154.102,
2010-09,153.559,
2010-10,157.051,
2010-11,146.070,
2010-12,140.781,
2011-01,144.313,
2011-02,140.206,
2011-03,132.201,
2011-04,131.205,
2011-05,128.022,
2011-06,119.118,
2011-07,114.921,
2011-08,115.515,
2011-09,120.868,
2011-10,120.669,
2011-11,116.744,
2011-12,101.650,
2012-01,112.986,
2012-02,114.896,
2012-03,115.350,
2012-04,118.034,
2012-05,117.978,
2012-06,106.058,
2012-07,106.927,
2012-08,107.655,
2012-09,104.280,
2012-10,108.201,
2012-11,106.298,
2012-12,78.302,
2013-01,94.968,
2013-02,98.387,
2013-03,92.906,
2013-04,102.800,
2013-05,98.008,
2013-06,88.692,
2013-07,99.967,
2013-08,96.020,
2013-09,93.357,
2013-10,92.932,
2013-11,85.443,
2013-12,64.788,
2014-01,77.764,
2014-02,75.774,
2014-03,80.759,
2014-04,74.280,
2014-05,71.908,
2014-06,68.616,
2014-07,76.694,
2014-08,78.608,
2014-09,78.690,
2014-10,76.766,
2014-11,75.904,
2014-12,68.324,Provisional value
