"",BBK01.QUX071,BBK01.QUX071_FLAGS
"",All foreign subsidiaries: Short-term loans and advances to non-residents / Australia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:22:33,
2001-12,0.074,
2002-01,0.087,
2002-02,0.075,
2002-03,0.076,
2002-04,0.079,
2002-05,0.082,
2002-06,0.367,
2002-07,0.370,
2002-08,0.387,
2002-09,0.391,
2002-10,0.407,
2002-11,0.410,
2002-12,0.373,
2003-01,0.394,
2003-02,0.388,
2003-03,0.386,
2003-04,0.384,
2003-05,0.526,
2003-06,0.379,
2003-07,0.422,
2003-08,0.407,
2003-09,0.327,
2003-10,0.320,
2003-11,0.321,
2003-12,0.330,
2004-01,0.332,
2004-02,0.322,
2004-03,0.325,
2004-04,0.323,
2004-05,0.279,
2004-06,0.289,
2004-07,0.358,
2004-08,0.339,
2004-09,0.319,
2004-10,0.330,
2004-11,0.332,
2004-12,0.444,
2005-01,0.453,
2005-02,0.395,
2005-03,0.408,
2005-04,0.432,
2005-05,0.432,
2005-06,0.443,
2005-07,0.421,
2005-08,0.427,
2005-09,0.487,
2005-10,0.548,
2005-11,0.559,
2005-12,0.558,
2006-01,0.532,
2006-02,0.667,
2006-03,0.688,
2006-04,0.532,
2006-05,0.612,
2006-06,0.617,
2006-07,0.583,
2006-08,0.591,
2006-09,0.562,
2006-10,0.590,
2006-11,0.605,
2006-12,0.579,
2007-01,0.679,
2007-02,0.443,
2007-03,0.474,
2007-04,0.477,
2007-05,0.476,
2007-06,0.481,
2007-07,0.952,
2007-08,0.460,
2007-09,0.481,
2007-10,0.430,
2007-11,0.492,
2007-12,0.018,
2008-01,0.478,
2008-02,0.060,
2008-03,0.124,
2008-04,0.140,
2008-05,0.118,
2008-06,0.015,
2008-07,0.015,
2008-08,0.603,
2008-09,0.366,
2008-10,0.808,
2008-11,0.023,
2008-12,0.033,
2009-01,0.178,
2009-02,0.186,
2009-03,0.165,
2009-04,0.658,
2009-05,0.448,
2009-06,0.437,
2009-07,0.998,
2009-08,0.692,
2009-09,0.218,
2009-10,0.209,
2009-11,0.188,
2009-12,0.205,
2010-01,0.206,
2010-02,0.241,
2010-03,0.215,
2010-04,0.222,
2010-05,0.304,
2010-06,0.234,
2010-07,0.222,
2010-08,0.226,
2010-09,0.252,
2010-10,0.280,
2010-11,0.292,
2010-12,0.276,
2011-01,0.088,
2011-02,0.089,
2011-03,0.056,
2011-04,0.067,
2011-05,0.078,
2011-06,0.075,
2011-07,0.072,
2011-08,0.070,
2011-09,0.093,
2011-10,0.081,
2011-11,0.023,
2011-12,0.016,
2012-01,0.029,
2012-02,0.054,
2012-03,0.075,
2012-04,0.083,
2012-05,0.096,
2012-06,0.068,
2012-07,0.031,
2012-08,0.024,
2012-09,0.023,
2012-10,0.013,
2012-11,0.010,
2012-12,0.014,
2013-01,0.014,
2013-02,0.014,
2013-03,0.017,
2013-04,0.022,
2013-05,0.012,
2013-06,0.014,
2013-07,0.010,
2013-08,0.014,
2013-09,0.015,
2013-10,0.037,
2013-11,0.036,
2013-12,0.025,
2014-01,0.035,
2014-02,0.024,
2014-03,0.022,
2014-04,0.026,
2014-05,0.020,
2014-06,0.025,
2014-07,0.020,
2014-08,0.031,
2014-09,0.039,
2014-10,0.030,
2014-11,0.027,
