"",BBK01.QUX716,BBK01.QUX716_FLAGS
"","Consolidated German banks: Foreign money market paper, bonds and notes, shares / EU member states / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:01,
2002-03,435.601,
2002-04,432.761,
2002-05,421.614,
2002-06,396.590,
2002-07,398.670,
2002-08,395.546,
2002-09,384.580,
2002-10,392.660,
2002-11,396.133,
2002-12,377.534,
2003-01,385.985,
2003-02,374.723,
2003-03,368.747,
2003-04,376.388,
2003-05,366.585,
2003-06,370.405,
2003-07,375.176,
2003-08,363.102,
2003-09,368.441,
2003-10,387.214,
2003-11,383.641,
2003-12,376.293,
2004-01,386.252,
2004-02,394.511,
2004-03,404.567,
2004-04,412.232,
2004-05,424.119,
2004-06,433.145,
2004-07,437.368,
2004-08,434.365,
2004-09,436.724,
2004-10,451.654,
2004-11,458.704,
2004-12,469.280,
2005-01,482.656,
2005-02,502.505,
2005-03,521.893,
2005-04,537.344,
2005-05,540.104,
2005-06,553.945,
2005-07,543.949,
2005-08,547.401,
2005-09,551.679,
2005-10,554.946,
2005-11,573.923,
2005-12,516.886,
2006-01,528.060,
2006-02,549.036,
2006-03,560.381,
2006-04,567.000,
2006-05,580.965,
2006-06,574.756,
2006-07,581.854,
2006-08,569.917,
2006-09,589.867,
2006-10,608.402,
2006-11,632.697,
2006-12,640.805,
2007-01,681.811,
2007-02,673.564,
2007-03,689.646,
2007-04,682.459,
2007-05,699.839,
2007-06,720.782,
2007-07,717.625,
2007-08,718.949,
2007-09,723.375,
2007-10,732.689,
2007-11,736.850,
2007-12,714.748,
2008-01,711.935,
2008-02,709.325,
2008-03,727.065,
2008-04,725.099,
2008-05,736.963,
2008-06,744.573,
2008-07,750.744,
2008-08,744.195,
2008-09,734.355,
2008-10,716.462,
2008-11,699.730,
2008-12,671.165,
2009-01,666.051,
2009-02,663.315,
2009-03,653.066,
2009-04,652.527,
2009-05,647.929,
2009-06,649.565,
2009-07,641.923,
2009-08,642.800,
2009-09,647.856,
2009-10,652.597,
2009-11,663.014,
2009-12,630.175,
2010-01,641.426,
2010-02,636.458,
2010-03,633.693,
2010-04,630.275,
2010-05,588.966,
2010-06,590.889,
2010-07,581.891,
2010-08,581.556,
2010-09,573.762,
2010-10,575.352,
2010-11,586.445,
2010-12,551.557,
2011-01,566.271,
2011-02,567.541,
2011-03,554.697,
2011-04,564.630,
2011-05,572.986,
2011-06,559.686,
2011-07,572.320,
2011-08,551.733,
2011-09,528.921,
2011-10,530.216,
2011-11,529.996,
2011-12,525.313,
2012-01,538.278,
2012-02,554.354,
2012-03,526.052,
2012-04,493.127,
2012-05,495.995,
2012-06,489.832,
2012-07,487.206,
2012-08,490.582,
2012-09,484.698,
2012-10,491.995,
2012-11,491.668,
2012-12,487.928,
2013-01,498.806,
2013-02,495.863,
2013-03,487.982,
2013-04,486.642,
2013-05,497.456,
2013-06,481.483,
2013-07,486.796,
2013-08,490.365,
2013-09,480.709,
2013-10,486.384,
2013-11,498.194,
2013-12,482.017,
2014-01,490.013,
2014-02,492.672,
2014-03,480.502,
2014-04,481.728,
2014-05,493.302,
2014-06,490.273,
2014-07,496.877,
2014-08,489.058,
2014-09,491.089,
2014-10,489.117,
