"",BBK01.EU8215,BBK01.EU8215_FLAGS
1981-09,15247.369,
1981-10,14749.414,
1981-11,15039.569,
1981-12,19017.161,
1982-01,18811.194,
1982-02,18903.930,
1982-03,19161.730,
1982-04,19004.446,
1982-05,19376.969,
1982-06,18012.286,
1982-07,18427.119,
1982-08,18475.421,
1982-09,19138.383,
1982-10,19187.281,
1982-11,19470.139,
1982-12,19827.799,
1983-01,20114.624,
1983-02,21256.966,
1983-03,21941.958,
1983-04,18725.861,
1983-05,18710.901,
1983-06,18511.568,
1983-07,19561.257,
1983-08,18554.179,
1983-09,18608.244,
1983-10,19471.883,
1983-11,19472.852,
1983-12,19082.485,
1984-01,19280.953,
1984-02,19891.777,
1984-03,20237.274,
1984-04,21192.788,
1984-05,20309.045,
1984-06,19986.567,
1984-07,19759.071,
1984-08,19800.255,
1984-09,18555.996,
1984-10,19127.246,
1984-11,19167.622,
1984-12,19128.338,
1985-01,18964.869,
1985-02,18591.173,
1985-03,16722.029,
1985-04,17765.865,
1985-05,18625.291,
1985-06,19079.329,
1985-07,19593.759,
1985-08,20431.689,
1985-09,20640.205,
1985-10,19543.107,
1985-11,21935.100,
1985-12,20110.175,
1986-01,21272.664,
1986-02,21498.231,
1986-03,21890.143,
1986-04,21747.752,
1986-05,20519.768,
1986-06,20976.362,
1986-07,22090.442,
1986-08,23132.017,
1986-09,24072.373,
1986-10,27061.454,
1986-11,26234.846,
1986-12,25608.526,
1987-01,26287.661,
1987-02,27124.987,
1987-03,28618.400,
1987-04,29626.954,
1987-05,32796.914,
1987-06,31973.914,
1987-07,29995.515,
1987-08,30513.203,
1987-09,30515.341,
1987-10,33586.664,
1987-11,35325.469,
1987-12,33419.801,
1988-01,33510.672,
1988-02,35309.653,
1988-03,34498.682,
1988-04,35129.755,
1988-05,33715.767,
1988-06,29744.642,
1988-07,27519.504,
1988-08,25750.836,
1988-09,25234.466,
1988-10,26699.043,
1988-11,27713.362,
1988-12,25540.293,
1989-01,24180.437,
1989-02,24552.536,
1989-03,24635.741,
1989-04,25533.695,
1989-05,25862.553,
1989-06,26012.558,
1989-07,27974.103,
1989-08,28844.777,
1989-09,28872.902,
1989-10,28713.714,
1989-11,29747.347,
1989-12,29758.519,
1990-01,30014.223,
1990-02,30982.253,
1990-03,30806.631,
1990-04,31133.941,
1990-05,32039.980,
1990-06,32434.886,
1990-07,31286.486,
1990-08,32029.633,
1990-09,32453.508,
1990-10,33199.495,
1990-11,34385.713,
1990-12,32937.001,
1991-01,32827.430,
1991-02,31778.006,
1991-03,28230.262,
1991-04,28837.928,
1991-05,29324.421,
1991-06,27991.356,
1991-07,28131.470,
1991-08,28675.705,
1991-09,28771.579,
1991-10,28908.185,
1991-11,29410.166,
1991-12,28279.414,
1992-01,28497.522,
1992-02,29242.073,
1992-03,29495.281,
1992-04,29686.301,
1992-05,28690.767,
1992-06,29047.224,
1992-07,29356.919,
1992-08,30073.564,
1992-09,33680.725,
1992-10,31377.099,
1992-11,30985.292,
1992-12,34226.652,
1993-01,33470.141,
1993-02,30883.688,
1993-03,27634.957,
1993-04,29470.133,
1993-05,30193.846,
1993-06,29348.792,
1993-07,26383.827,
1993-08,32348.137,
1993-09,27619.583,
1993-10,27766.199,
1993-11,32063.707,
1993-12,31460.004,
1994-01,31970.513,
1994-02,32214.454,
1994-03,32522.226,
1994-04,32545.720,
1994-05,33159.852,
1994-06,33732.615,
1994-07,33783.278,
1994-08,34405.252,
1994-09,34828.563,
1994-10,34190.502,
1994-11,34249.816,
1994-12,30701.245,
1995-01,31971.538,
1995-02,31578.793,
1995-03,32304.296,
1995-04,32830.479,
1995-05,33282.364,
1995-06,33862.487,
1995-07,33679.496,
1995-08,33933.968,
1995-09,34324.223,
1995-10,34844.101,
1995-11,35398.075,
1995-12,34907.460,
1996-01,34797.666,
1996-02,34956.903,
1996-03,35564.464,
1996-04,35970.648,
1996-05,37001.047,
1996-06,37254.140,
1996-07,37311.028,
1996-08,37788.363,
1996-09,38568.782,
1996-10,38608.432,
1996-11,39105.226,
1996-12,36903.857,
1997-01,37076.023,
1997-02,36958.110,
1997-03,36614.144,
1997-04,36620.781,
1997-05,37009.144,
1997-06,36765.216,
1997-07,35405.363,
1997-08,34656.846,
1997-09,34375.174,
1997-10,34635.365,
1997-11,34578.188,
1997-12,39099.467,
1998-01,38753.249,
1998-02,39185.153,
1998-03,39729.634,
1998-04,39996.670,
1998-05,40470.379,
1998-06,40121.996,
1998-07,39350.380,
1998-08,39926.510,
1998-09,40088.572,
1998-10,40373.670,
1998-11,43120.640,
1998-12,50314.122,
