"",BBK01.OUE013,BBK01.OUE013_FLAGS
2004-08,34.548,
2004-09,35.481,
2004-10,37.683,
2004-11,37.741,
2004-12,39.609,
2005-01,42.817,
2005-02,41.869,
2005-03,42.298,
2005-04,44.338,
2005-05,41.123,
2005-06,44.114,
2005-07,49.271,
2005-08,40.533,
2005-09,48.681,
2005-10,48.674,
2005-11,50.579,
2005-12,38.017,
2006-01,49.456,
2006-02,47.117,
2006-03,54.637,
2006-04,55.127,
2006-05,56.005,
2006-06,55.878,
2006-07,57.059,
2006-08,55.309,
2006-09,58.958,
2006-10,55.628,
2006-11,53.302,
2006-12,57.641,
2007-01,64.069,
2007-02,61.779,
2007-03,65.001,
2007-04,59.966,
2007-05,66.204,
2007-06,67.710,
2007-07,64.921,
2007-08,54.766,
2007-09,56.354,
2007-10,61.148,
2007-11,68.847,
2007-12,76.347,
2008-01,65.146,
2008-02,70.278,
2008-03,73.695,
2008-04,83.897,
2008-05,74.461,
2008-06,72.462,
2008-07,74.476,
2008-08,78.258,
2008-09,85.965,
2008-10,92.161,
2008-11,75.069,
2008-12,80.455,
2009-01,75.511,
2009-02,74.626,
2009-03,74.201,
2009-04,82.220,
2009-05,84.035,
2009-06,95.725,
2009-07,85.873,
2009-08,84.609,
2009-09,83.605,
2009-10,87.016,
2009-11,88.502,
2009-12,85.271,
2010-01,83.469,
2010-02,84.149,
2010-03,86.848,
2010-04,87.907,
2010-05,92.246,
2010-06,87.429,
2010-07,74.681,
2010-08,77.641,
2010-09,76.107,
2010-10,75.341,
2010-11,85.380,
2010-12,76.839,
2011-01,79.450,
2011-02,81.853,
2011-03,82.845,
2011-04,85.805,
2011-05,89.159,
2011-06,88.651,
2011-07,91.343,
2011-08,92.946,
2011-09,90.124,
2011-10,87.336,
2011-11,90.703,
2011-12,95.157,
2012-01,98.141,
2012-02,101.900,
2012-03,104.102,
2012-04,109.693,
2012-05,107.928,
2012-06,104.740,
2012-07,105.392,
2012-08,107.645,
2012-09,111.548,
2012-10,109.839,
2012-11,106.796,
2012-12,106.108,
2013-01,109.076,
2013-02,109.752,
2013-03,109.547,
2013-04,102.119,
2013-05,104.026,
2013-06,105.832,
2013-07,105.582,
2013-08,105.420,
2013-09,111.516,
2013-10,112.762,
2013-11,112.030,
2013-12,112.146,
2014-01,120.218,
2014-02,123.262,
2014-03,119.138,
2014-04,122.751,
2014-05,126.229,
2014-06,124.400,
2014-07,131.411,
2014-08,129.709,
2014-09,134.098,
2014-10,137.467,
2014-11,140.336,
2014-12,135.359,Provisional value
