"",BBK01.RU5747,BBK01.RU5747_FLAGS
1992-10,0.584,
1992-11,0.732,
1992-12,0.769,
1993-01,0.759,
1993-02,0.799,
1993-03,0.750,
1993-04,0.740,
1993-05,0.743,
1993-06,0.866,
1993-07,0.992,
1993-08,0.941,
1993-09,0.944,
1993-10,0.877,
1993-11,0.744,
1993-12,0.616,
1994-01,0.525,
1994-02,0.555,
1994-03,0.558,
1994-04,0.549,
1994-05,0.536,
1994-06,0.657,
1994-07,0.756,
1994-08,0.741,
1994-09,0.681,
1994-10,0.601,
1994-11,0.692,
1994-12,0.650,
1995-01,0.655,
1995-02,0.627,
1995-03,0.573,
1995-04,0.598,
1995-05,0.593,
1995-06,0.513,
1995-07,0.579,
1995-08,0.654,
1995-09,0.535,
1995-10,0.536,
1995-11,0.566,
1995-12,0.748,
1996-01,0.651,
1996-02,0.641,
1996-03,0.691,
1996-04,0.657,
1996-05,0.726,
1996-06,0.629,
1996-07,0.647,
1996-08,0.666,
1996-09,0.644,
1996-10,0.654,
1996-11,0.625,
1996-12,0.576,
1997-01,0.620,
1997-02,0.825,
1997-03,0.872,
1997-04,1.096,
1997-05,1.335,
1997-06,1.409,
1997-07,1.463,
1997-08,1.434,
1997-09,1.405,
1997-10,1.279,
1997-11,1.385,
1997-12,1.437,
1998-01,1.379,
1998-02,1.252,
1998-03,1.179,
1998-04,1.218,
1998-05,1.328,
1998-06,1.434,
1998-07,1.457,
1998-08,1.418,
1998-09,1.499,
1998-10,1.518,
1998-11,1.810,
1998-12,1.938,
1999-01,1.844,
1999-02,2.297,
1999-03,2.226,
1999-04,2.320,
1999-05,2.350,
1999-06,2.294,
1999-07,2.278,
1999-08,2.242,
1999-09,2.411,
1999-10,2.693,
1999-11,2.452,
1999-12,2.674,
2000-01,2.832,
2000-02,3.004,
2000-03,3.080,
2000-04,3.222,
2000-05,3.350,
2000-06,3.361,
2000-07,3.512,
2000-08,3.620,
2000-09,3.617,
2000-10,3.786,
2000-11,3.308,
2000-12,2.852,
2001-01,2.560,
2001-02,2.705,
2001-03,2.993,
2001-04,3.008,
2001-05,3.278,
2001-06,3.365,
2001-07,3.232,
2001-08,3.053,
2001-09,2.656,
2001-10,3.009,
2001-11,3.154,
2001-12,3.184,
2002-01,3.089,
2002-02,2.956,
2002-03,2.989,
2002-04,2.942,
2002-05,2.942,
2002-06,2.865,
2002-07,2.784,
2002-08,2.940,
2002-09,2.951,
2002-10,3.082,
2002-11,3.502,
2002-12,3.088,
2003-01,3.225,
2003-02,3.250,
2003-03,3.371,
2003-04,3.348,
2003-05,3.122,
2003-06,3.109,
2003-07,3.049,
2003-08,3.014,
2003-09,2.945,
2003-10,2.821,
2003-11,2.645,
2003-12,2.513,
2004-01,2.579,
2004-02,2.705,
2004-03,2.706,
2004-04,2.719,
2004-05,2.677,
2004-06,2.561,
2004-07,2.532,
2004-08,2.473,
2004-09,2.265,
2004-10,2.108,
2004-11,2.012,
2004-12,1.650,
2005-01,1.643,
2005-02,1.522,
2005-03,1.535,
2005-04,1.391,
2005-05,1.457,
2005-06,1.627,
2005-07,1.592,
2005-08,1.346,
2005-09,1.296,
2005-10,1.146,
2005-11,1.127,
2005-12,1.073,
2006-01,0.969,
2006-02,0.956,
2006-03,0.994,
2006-04,0.897,
2006-05,0.848,
2006-06,0.901,
2006-07,0.877,
2006-08,0.841,
2006-09,0.685,
2006-10,0.798,
2006-11,0.804,
2006-12,0.918,
2007-01,0.730,
2007-02,0.781,
2007-03,0.819,
2007-04,0.929,
2007-05,0.827,
2007-06,1.298,
2007-07,1.136,
2007-08,1.206,
2007-09,1.406,
2007-10,1.611,
2007-11,1.661,
2007-12,2.007,
2008-01,1.263,
2008-02,0.916,
2008-03,0.517,
2008-04,0.334,
2008-05,0.597,
2008-06,0.670,
2008-07,0.773,
2008-08,0.845,
2008-09,0.533,
2008-10,0.395,
2008-11,0.306,
2008-12,0.371,
2009-01,0.469,
2009-02,0.590,
2009-03,0.662,
2009-04,0.612,
2009-05,0.666,
2009-06,0.786,
2009-07,0.747,
2009-08,0.593,
2009-09,0.493,
2009-10,0.408,
2009-11,0.817,
2009-12,0.823,
2010-01,0.842,
2010-02,0.836,
2010-03,0.870,
2010-04,0.957,
2010-05,1.049,
2010-06,0.929,
2010-07,0.515,
2010-08,0.795,
2010-09,0.542,
2010-10,0.702,
2010-11,0.978,
2010-12,1.178,
2011-01,1.082,
2011-02,0.742,
2011-03,0.624,
2011-04,0.464,
2011-05,0.565,
2011-06,0.911,
2011-07,1.082,
2011-08,1.228,
2011-09,1.275,
2011-10,1.171,
2011-11,1.510,
2011-12,1.499,
2012-01,1.163,
2012-02,1.193,
2012-03,1.170,
2012-04,0.774,
2012-05,0.795,
2012-06,0.506,
2012-07,0.572,
2012-08,0.576,
2012-09,0.497,
2012-10,0.421,
2012-11,0.539,
2012-12,0.549,
2013-01,0.585,
2013-02,0.757,
2013-03,0.729,
2013-04,0.929,
2013-05,0.843,
2013-06,0.746,
2013-07,0.819,
2013-08,1.036,
2013-09,0.886,
2013-10,0.794,
2013-11,0.794,
2013-12,0.731,
2014-01,0.686,
2014-02,0.697,
2014-03,0.841,
2014-04,0.696,
2014-05,0.562,
2014-06,0.489,
2014-07,0.520,
2014-08,0.566,
2014-09,0.654,
2014-10,0.779,
2014-11,0.718,
2014-12,0.641,
