"",BBK01.OUD106,BBK01.OUD106_FLAGS
"",Domestic bank debt securities / with a maturity  of up to and including 2 years / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:49:48,
1993-12,0.686,
1994-01,0.575,
1994-02,0.401,
1994-03,0.398,
1994-04,0.322,
1994-05,0.174,
1994-06,0.248,
1994-07,0.305,
1994-08,0.415,
1994-09,0.511,
1994-10,0.460,
1994-11,0.464,
1994-12,0.410,
1995-01,0.391,
1995-02,0.390,
1995-03,0.435,
1995-04,0.447,
1995-05,0.355,
1995-06,0.351,
1995-07,0.341,
1995-08,0.075,
1995-09,0.074,
1995-10,0.220,
1995-11,0.367,
1995-12,0.402,
1996-01,0.358,
1996-02,0.336,
1996-03,0.331,
1996-04,0.324,
1996-05,0.306,
1996-06,0.303,
1996-07,0.318,
1996-08,0.451,
1996-09,0.458,
1996-10,0.450,
1996-11,0.545,
1996-12,0.504,
1997-01,0.495,
1997-02,0.491,
1997-03,0.499,
1997-04,0.485,
1997-05,0.477,
1997-06,0.511,
1997-07,0.524,
1997-08,0.529,
1997-09,0.542,
1997-10,0.559,
1997-11,0.557,
1997-12,0.494,
1998-01,0.523,
1998-02,0.520,
1998-03,0.520,
1998-04,0.546,
1998-05,0.539,
1998-06,0.560,
1998-07,0.616,
1998-08,0.595,
1998-09,0.657,
1998-10,0.590,
1998-11,0.562,
1998-12,0.583,
1999-01,0.515,
1999-02,0.565,
1999-03,0.773,
1999-04,1.003,
1999-05,0.965,
1999-06,1.801,
1999-07,2.235,
1999-08,2.399,
1999-09,2.784,
1999-10,3.100,
1999-11,3.278,
1999-12,3.406,
2000-01,3.587,
2000-02,3.926,
2000-03,3.797,
2000-04,3.934,
2000-05,4.342,
2000-06,4.365,
2000-07,4.572,
2000-08,4.221,
2000-09,3.915,
2000-10,3.468,
2000-11,3.647,
2000-12,3.602,
2001-01,3.571,
2001-02,3.766,
2001-03,3.476,
2001-04,3.812,
2001-05,4.053,
2001-06,4.182,
2001-07,4.410,
2001-08,4.444,
2001-09,4.622,
2001-10,4.990,
2001-11,5.291,
2001-12,5.381,
2002-01,5.450,
2002-02,6.102,
2002-03,6.365,
2002-04,6.843,
2002-05,6.823,
2002-06,6.421,
2002-07,6.397,
2002-08,6.256,
2002-09,6.219,
2002-10,5.914,
2002-11,6.333,
2002-12,6.472,
2003-01,6.438,
2003-02,6.534,
2003-03,6.092,
2003-04,5.971,
2003-05,5.546,
2003-06,5.736,
2003-07,6.470,
2003-08,5.541,
2003-09,5.671,
2003-10,5.823,
2003-11,5.270,
2003-12,4.465,
2004-01,4.857,
2004-02,5.059,
2004-03,5.807,
2004-04,6.602,
2004-05,6.314,
2004-06,6.565,
2004-07,6.443,
2004-08,5.200,
2004-09,4.472,
2004-10,4.388,
2004-11,4.334,
2004-12,2.181,
2005-01,2.239,
2005-02,2.395,
2005-03,2.535,
2005-04,2.738,
2005-05,2.835,
2005-06,2.800,
2005-07,2.736,
2005-08,2.610,
2005-09,2.516,
2005-10,2.541,
2005-11,2.612,
2005-12,2.692,
2006-01,2.487,
2006-02,2.453,
2006-03,2.606,
2006-04,2.571,
2006-05,3.665,
2006-06,3.695,
2006-07,3.688,
2006-08,3.805,
2006-09,2.540,
2006-10,2.556,
2006-11,2.665,
2006-12,2.562,
2007-01,2.759,
2007-02,2.778,
2007-03,2.895,
2007-04,2.969,
2007-05,2.729,
2007-06,2.249,
2007-07,2.041,
2007-08,2.017,
2007-09,2.421,
2007-10,2.205,
2007-11,2.574,
2007-12,2.700,
2008-01,2.658,
2008-02,2.475,
2008-03,2.559,
2008-04,2.620,
2008-05,2.381,
2008-06,2.570,
2008-07,2.567,
2008-08,3.229,
2008-09,3.109,
2008-10,2.824,
2008-11,2.854,
2008-12,2.134,
2009-01,2.278,
2009-02,2.037,
2009-03,1.774,
2009-04,1.720,
2009-05,1.737,
2009-06,1.553,
2009-07,1.538,
2009-08,1.456,
2009-09,1.437,
2009-10,1.424,
2009-11,1.481,
2009-12,1.519,
2010-01,1.513,
2010-02,1.541,
2010-03,1.599,
2010-04,1.431,
2010-05,1.431,
2010-06,1.216,
2010-07,1.094,
2010-08,1.031,
2010-09,0.894,
2010-10,0.895,
2010-11,0.892,
2010-12,0.911,
2011-01,0.972,
2011-02,1.084,
2011-03,0.918,
2011-04,1.023,
2011-05,0.959,
2011-06,0.977,
2011-07,0.986,
2011-08,0.900,
2011-09,1.017,
2011-10,1.195,
2011-11,1.200,
2011-12,1.203,
2012-01,1.288,
2012-02,1.308,
2012-03,1.304,
2012-04,1.317,
2012-05,1.286,
2012-06,1.280,
2012-07,1.297,
2012-08,1.242,
2012-09,1.197,
2012-10,1.151,
2012-11,1.157,
2012-12,1.107,
2013-01,0.977,
2013-02,0.839,
2013-03,0.877,
2013-04,0.800,
2013-05,0.754,
2013-06,0.667,
2013-07,0.658,
2013-08,0.625,
2013-09,0.562,
2013-10,0.381,
2013-11,0.433,
2013-12,0.368,
2014-01,0.243,
2014-02,0.243,
2014-03,0.279,
2014-04,0.249,
2014-05,0.256,
2014-06,0.270,
2014-07,0.259,
2014-08,0.224,
2014-09,0.233,
2014-10,0.239,
2014-11,0.233,
2014-12,0.225,Provisional value
