"",BBK01.OUN400,BBK01.OUN400_FLAGS
"",Balances and loans to banks (MFIs) / short-term / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:04,
1999-01,23.017,
1999-02,19.106,
1999-03,19.530,
1999-04,22.795,
1999-05,22.394,
1999-06,21.077,
1999-07,22.397,
1999-08,26.427,
1999-09,31.202,
1999-10,35.096,
1999-11,32.750,
1999-12,29.886,
2000-01,30.522,
2000-02,24.797,
2000-03,32.604,
2000-04,30.843,
2000-05,27.148,
2000-06,30.663,
2000-07,30.714,
2000-08,31.953,
2000-09,35.363,
2000-10,34.462,
2000-11,35.642,
2000-12,25.503,
2001-01,27.385,
2001-02,24.143,
2001-03,32.159,
2001-04,28.701,
2001-05,27.713,
2001-06,35.497,
2001-07,32.016,
2001-08,31.119,
2001-09,34.621,
2001-10,35.686,
2001-11,32.666,
2001-12,28.797,
2002-01,32.124,
2002-02,31.035,
2002-03,33.902,
2002-04,37.656,
2002-05,40.543,
2002-06,46.055,
2002-07,44.633,
2002-08,47.182,
2002-09,43.131,
2002-10,47.246,
2002-11,46.259,
2002-12,38.534,
2003-01,44.962,
2003-02,56.899,
2003-03,56.877,
2003-04,51.542,
2003-05,53.141,
2003-06,63.826,
2003-07,59.220,
2003-08,57.428,
2003-09,61.315,
2003-10,58.839,
2003-11,53.324,
2003-12,41.334,
2004-01,48.340,
2004-02,49.997,
2004-03,58.703,
2004-04,60.670,
2004-05,60.562,
2004-06,69.115,
2004-07,67.322,
2004-08,66.493,
2004-09,70.554,
2004-10,73.829,
2004-11,70.343,
2004-12,54.537,
2005-01,69.074,
2005-02,75.756,
2005-03,81.831,
2005-04,76.075,
2005-05,74.839,
2005-06,84.670,
2005-07,77.821,
2005-08,75.621,
2005-09,81.174,
2005-10,76.899,
2005-11,67.285,
2005-12,55.901,
2006-01,76.973,
2006-02,81.462,
2006-03,94.360,
2006-04,90.804,
2006-05,89.385,
2006-06,95.658,
2006-07,89.184,
2006-08,85.655,
2006-09,81.823,
2006-10,86.700,
2006-11,80.822,
2006-12,64.105,
2007-01,83.879,
2007-02,83.298,
2007-03,88.556,
2007-04,89.859,
2007-05,92.690,
2007-06,94.948,
2007-07,91.410,
2007-08,91.254,
2007-09,89.155,
2007-10,88.350,
2007-11,76.025,
2007-12,59.285,
2008-01,69.528,
2008-02,68.699,
2008-03,78.082,
2008-04,66.292,
2008-05,64.391,
2008-06,71.849,
2008-07,68.896,
2008-08,61.961,
2008-09,64.385,
2008-10,62.911,
2008-11,61.107,
2008-12,42.798,
2009-01,50.033,
2009-02,52.332,
2009-03,48.248,
2009-04,47.818,
2009-05,41.210,
2009-06,42.169,
2009-07,42.578,
2009-08,43.604,
2009-09,40.970,
2009-10,35.722,
2009-11,37.958,
2009-12,29.539,
2010-01,35.861,
2010-02,41.547,
2010-03,43.635,
2010-04,42.180,
2010-05,57.815,
2010-06,46.233,
2010-07,37.344,
2010-08,40.220,
2010-09,39.932,
2010-10,35.752,
2010-11,33.656,
2010-12,35.559,
2011-01,33.144,
2011-02,39.932,
2011-03,32.809,
2011-04,32.914,
2011-05,38.864,
2011-06,37.684,
2011-07,34.097,
2011-08,42.814,
2011-09,50.206,
2011-10,40.579,
2011-11,52.178,
2011-12,46.477,
2012-01,47.244,
2012-02,43.140,
2012-03,53.690,
2012-04,48.639,
2012-05,54.410,
2012-06,73.653,
2012-07,46.547,
2012-08,41.169,
2012-09,46.149,
2012-10,45.930,
2012-11,42.050,
2012-12,34.451,
2013-01,36.177,
2013-02,43.706,
2013-03,44.719,
2013-04,47.985,
2013-05,44.995,
2013-06,40.961,
2013-07,36.421,
2013-08,71.419,
2013-09,83.922,
2013-10,82.495,
2013-11,81.500,
2013-12,69.223,
2014-01,67.435,
2014-02,60.536,
2014-03,66.454,
2014-04,59.454,
2014-05,63.715,
2014-06,66.436,
2014-07,61.158,
2014-08,60.106,
2014-09,64.073,
2014-10,60.045,
2014-11,58.112,
2014-12,56.819,Provisional value
