"",BBK01.OUP363,BBK01.OUP363_FLAGS
"",Loans to foreign non-banks for up to and including one year / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:19,
1999-01,4.886,
1999-02,4.998,
1999-03,4.523,
1999-04,5.283,
1999-05,5.006,
1999-06,5.416,
1999-07,4.659,
1999-08,5.727,
1999-09,5.680,
1999-10,5.875,
1999-11,6.597,
1999-12,6.936,
2000-01,6.509,
2000-02,5.936,
2000-03,6.271,
2000-04,7.223,
2000-05,6.699,
2000-06,5.823,
2000-07,5.829,
2000-08,5.777,
2000-09,6.551,
2000-10,6.419,
2000-11,7.151,
2000-12,6.275,
2001-01,7.171,
2001-02,7.843,
2001-03,10.854,
2001-04,10.784,
2001-05,9.342,
2001-06,8.008,
2001-07,7.871,
2001-08,6.787,
2001-09,7.060,
2001-10,7.939,
2001-11,8.172,
2001-12,8.006,
2002-01,8.266,
2002-02,6.204,
2002-03,7.492,
2002-04,9.305,
2002-05,8.257,
2002-06,7.020,
2002-07,6.434,
2002-08,5.702,
2002-09,6.596,
2002-10,6.118,
2002-11,6.256,
2002-12,5.918,
2003-01,6.101,
2003-02,6.904,
2003-03,6.875,
2003-04,8.566,
2003-05,7.338,
2003-06,7.210,
2003-07,5.509,
2003-08,5.789,
2003-09,5.648,
2003-10,5.824,
2003-11,5.458,
2003-12,5.196,
2004-01,5.653,
2004-02,6.210,
2004-03,7.144,
2004-04,7.627,
2004-05,7.209,
2004-06,6.643,
2004-07,6.542,
2004-08,6.553,
2004-09,6.666,
2004-10,6.430,
2004-11,6.591,
2004-12,6.303,
2005-01,9.366,
2005-02,6.833,
2005-03,6.593,
2005-04,8.378,
2005-05,7.317,
2005-06,7.738,
2005-07,8.180,
2005-08,7.711,
2005-09,7.816,
2005-10,8.395,
2005-11,9.235,
2005-12,14.532,
2006-01,14.981,
2006-02,15.677,
2006-03,14.888,
2006-04,19.498,
2006-05,16.856,
2006-06,16.300,
2006-07,17.153,
2006-08,16.113,
2006-09,15.557,
2006-10,18.684,
2006-11,16.696,
2006-12,15.304,
2007-01,23.576,
2007-02,23.864,
2007-03,27.454,
2007-04,24.196,
2007-05,22.511,
2007-06,25.165,
2007-07,25.728,
2007-08,22.061,
2007-09,24.671,
2007-10,22.097,
2007-11,25.070,
2007-12,20.766,
2008-01,23.931,
2008-02,24.118,
2008-03,22.500,
2008-04,24.826,
2008-05,27.031,
2008-06,26.268,
2008-07,23.805,
2008-08,24.000,
2008-09,26.654,
2008-10,26.113,
2008-11,25.966,
2008-12,25.638,
2009-01,22.334,
2009-02,21.855,
2009-03,21.492,
2009-04,22.003,
2009-05,20.968,
2009-06,18.740,
2009-07,15.448,
2009-08,14.890,
2009-09,13.982,
2009-10,14.185,
2009-11,14.139,
2009-12,13.636,
2010-01,14.116,
2010-02,13.277,
2010-03,12.775,
2010-04,13.710,
2010-05,15.155,
2010-06,16.173,
2010-07,16.144,
2010-08,16.104,
2010-09,14.589,
2010-10,13.555,
2010-11,15.694,
2010-12,15.126,
2011-01,14.699,
2011-02,14.579,
2011-03,15.311,
2011-04,16.834,
2011-05,17.278,
2011-06,20.368,
2011-07,20.067,
2011-08,17.787,
2011-09,22.748,
2011-10,18.310,
2011-11,19.214,
2011-12,18.748,
2012-01,13.555,
2012-02,14.849,
2012-03,17.662,
2012-04,20.151,
2012-05,17.883,
2012-06,18.327,
2012-07,19.362,
2012-08,19.258,
2012-09,19.616,
2012-10,18.767,
2012-11,19.615,
2012-12,19.739,
2013-01,19.688,
2013-02,20.763,
2013-03,21.971,
2013-04,21.419,
2013-05,21.812,
2013-06,19.523,
2013-07,20.176,
2013-08,20.431,
2013-09,20.028,
2013-10,17.160,
2013-11,17.408,
2013-12,17.382,
2014-01,19.821,
2014-02,19.188,
2014-03,18.600,
2014-04,21.088,
2014-05,20.139,
2014-06,22.138,
2014-07,20.750,
2014-08,20.765,
2014-09,21.265,
2014-10,21.496,
2014-11,23.136,
2014-12,22.833,Provisional value
