"",BBK01.OUE032,BBK01.OUE032_FLAGS
"",Time deposits of foreign banks (MFIs) / medium- and longtherm / Branches of foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:11:24,
1968-12,0.120,
1969-01,0.129,
1969-02,0.129,
1969-03,0.129,
1969-04,0.157,
1969-05,0.161,
1969-06,0.163,
1969-07,0.165,
1969-08,0.166,
1969-09,0.166,
1969-10,0.162,
1969-11,0.155,
1969-12,0.146,
1970-01,0.118,
1970-02,0.119,
1970-03,0.114,
1970-04,0.114,
1970-05,0.110,
1970-06,0.293,
1970-07,0.502,
1970-08,0.590,
1970-09,0.598,
1970-10,0.654,
1970-11,0.674,
1970-12,0.706,
1971-01,0.726,
1971-02,0.722,
1971-03,0.819,
1971-04,0.887,
1971-05,0.931,
1971-06,0.920,
1971-07,1.137,
1971-08,1.185,
1971-09,1.240,
1971-10,1.278,
1971-11,1.391,
1971-12,1.442,
1972-01,1.483,
1972-02,1.546,
1972-03,1.523,
1972-04,1.496,
1972-05,1.495,
1972-06,1.499,
1972-07,1.523,
1972-08,1.529,
1972-09,1.547,
1972-10,1.549,
1972-11,1.550,
1972-12,1.553,
1973-01,1.537,
1973-02,1.524,
1973-03,1.520,
1973-04,1.503,
1973-05,1.989,
1973-06,1.980,
1973-07,1.924,
1973-08,1.931,
1973-09,1.925,
1973-10,1.980,
1973-11,1.932,
1973-12,1.960,
1974-01,2.000,
1974-02,2.048,
1974-03,2.136,
1974-04,2.134,
1974-05,2.125,
1974-06,2.124,
1974-07,2.127,
1974-08,2.047,
1974-09,2.361,
1974-10,2.339,
1974-11,2.444,
1974-12,2.444,
1975-01,2.414,
1975-02,2.534,
1975-03,2.549,
1975-04,2.575,
1975-05,2.017,
1975-06,2.034,
1975-07,2.056,
1975-08,2.121,
1975-09,2.132,
1975-10,2.098,
1975-11,2.103,
1975-12,2.108,
1976-01,2.129,
1976-02,2.101,
1976-03,2.077,
1976-04,2.087,
1976-05,2.102,
1976-06,2.174,
1976-07,2.183,
1976-08,2.201,
1976-09,1.506,
1976-10,1.500,
1976-11,1.507,
1976-12,1.549,
1977-01,1.557,
1977-02,1.554,
1977-03,1.564,
1977-04,1.532,
1977-05,1.601,
1977-06,1.595,
1977-07,1.576,
1977-08,1.611,
1977-09,1.184,
1977-10,1.179,
1977-11,1.224,
1977-12,1.311,
1978-01,1.501,
1978-02,1.491,
1978-03,1.569,
1978-04,1.566,
1978-05,1.571,
1978-06,1.563,
1978-07,1.577,
1978-08,1.576,
1978-09,1.580,
1978-10,1.575,
1978-11,1.660,
1978-12,1.681,
1979-01,1.701,
1979-02,1.697,
1979-03,1.740,
1979-04,1.843,
1979-05,2.059,
1979-06,2.191,
1979-07,2.378,
1979-08,2.404,
1979-09,2.480,
