"",BBK01.SU0025,BBK01.SU0025_FLAGS
1989-10,3.23,
1989-11,3.43,
1989-12,3.47,
1990-01,3.48,
1990-02,3.48,
1990-03,3.49,
1990-04,3.50,
1990-05,3.50,
1990-06,3.50,
1990-07,3.50,
1990-08,3.50,
1990-09,3.50,
1990-10,3.50,
1990-11,3.50,
1990-12,3.50,
1991-01,3.57,
1991-02,3.57,
1991-03,3.57,
1991-04,3.56,
1991-05,3.56,
1991-06,3.55,
1991-07,3.54,
1991-08,3.54,
1991-09,3.55,
1991-10,3.55,
1991-11,3.55,
1991-12,3.56,
1992-01,3.56,
1992-02,3.57,
1992-03,3.55,
1992-04,3.56,
1992-05,3.55,
1992-06,3.55,
1992-07,3.54,
1992-08,3.57,
1992-09,3.56,
1992-10,3.56,
1992-11,3.57,
1992-12,3.57,
1993-01,3.55,
1993-02,3.54,
1993-03,3.51,
1993-04,3.47,
1993-05,3.44,
1993-06,3.42,
1993-07,3.37,
1993-08,3.30,
1993-09,3.25,
1993-10,3.19,
1993-11,3.13,
1993-12,3.10,
1994-01,3.06,
1994-02,3.05,
1994-03,3.04,
1994-04,3.01,
1994-05,3.02,
1994-06,3.02,
1994-07,3.01,
1994-08,3.01,
1994-09,3.01,
1994-10,3.01,
1994-11,3.00,
1994-12,3.01,
1995-01,3.01,
1995-02,3.00,
1995-03,3.01,
1995-04,2.99,
1995-05,2.98,
1995-06,2.95,
1995-07,2.95,
1995-08,2.95,
1995-09,2.90,
1995-10,2.88,
1995-11,2.88,
1995-12,2.87,
1996-01,2.84,
1996-02,2.80,
1996-03,2.80,
1996-04,2.80,
1996-05,2.77,
1996-06,2.76,
1996-07,2.75,
1996-08,2.74,
1996-09,2.71,
1996-10,2.69,
1996-11,2.68,
"",General: Most frequently occuring interest rate for new business within the reporting period (the two middle weeks of a given month). Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. The average rates are calculated as unweighted arithmetic means from the interest rates reported to be within the spread. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range. From December 1996 no longer collected.,
