"",BBK01.WX0086,BBK01.WX0086_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 14.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:27,
2002-01,5.400,
2002-02,5.455,
2002-03,5.732,
2002-04,5.646,
2002-05,5.655,
2002-06,5.455,
2002-07,5.300,
2002-08,5.104,
2002-09,4.926,
2002-10,5.108,
2002-11,5.084,
2002-12,4.816,
2003-01,4.697,
2003-02,4.620,
2003-03,4.729,
2003-04,4.745,
2003-05,4.389,
2003-06,4.495,
2003-07,4.826,
2003-08,4.742,
2003-09,4.664,
2003-10,4.858,
2003-11,4.974,
2003-12,4.849,
2004-01,4.866,
2004-02,4.701,
2004-03,4.607,
2004-04,4.791,
2004-05,4.954,
2004-06,4.850,
2004-07,4.749,
2004-08,4.571,
2004-09,4.518,
2004-10,4.412,
2004-11,4.254,
2004-12,4.117,
2005-01,3.940,
2005-02,4.127,
2005-03,4.046,
2005-04,3.897,
2005-05,3.735,
2005-06,3.560,
2005-07,3.681,
2005-08,3.517,
2005-09,3.550,
2005-10,3.765,
2005-11,3.798,
2005-12,3.636,
2006-01,3.841,
2006-02,3.840,
2006-03,4.153,
2006-04,4.340,
2006-05,4.407,
2006-06,4.469,
2006-07,4.352,
2006-08,4.163,
2006-09,4.082,
2006-10,4.036,
2006-11,4.000,
2006-12,4.265,
2007-01,4.419,
2007-02,4.276,
2007-03,4.409,
2007-04,4.489,
2007-05,4.748,
2007-06,4.956,
2007-07,4.802,
2007-08,4.773,
2007-09,4.851,
2007-10,4.789,
2007-11,4.801,
2007-12,4.875,
2008-01,4.622,
2008-02,4.583,
2008-03,4.646,
2008-04,4.811,
2008-05,4.991,
2008-06,5.083,
2008-07,4.918,
2008-08,4.745,
2008-09,4.730,
2008-10,4.697,
2008-11,4.193,
2008-12,3.939,
2009-01,4.088,
2009-02,3.873,
2009-03,3.844,
2009-04,3.846,
2009-05,4.152,
2009-06,4.073,
2009-07,3.999,
2009-08,3.890,
2009-09,3.916,
2009-10,3.943,
2009-11,3.899,
2009-12,4.055,
2010-01,3.857,
2010-02,3.810,
2010-03,3.762,
2010-04,3.639,
2010-05,3.356,
2010-06,3.329,
2010-07,3.391,
2010-08,2.624,
2010-09,2.908,
2010-10,3.142,
2010-11,3.447,
2010-12,3.715,
2011-01,3.837,
2011-02,3.794,
2011-03,3.994,
2011-04,3.902,
2011-05,3.728,
2011-06,3.835,
2011-07,3.551,
2011-08,3.284,
2011-09,2.829,
2011-10,2.914,
2011-11,3.065,
2011-12,2.689,
2012-01,2.573,
2012-02,2.595,
2012-03,2.656,
2012-04,2.562,
2012-05,1.923,
2012-06,2.302,
2012-07,2.150,
2012-08,2.087,
2012-09,2.177,
2012-10,2.201,
2012-11,2.112,
2012-12,2.006,
2013-01,2.290,
2013-02,2.193,
2013-03,2.113,
2013-04,1.897,
2013-05,2.202,
2013-06,2.422,
2013-07,2.387,
2013-08,2.633,
2013-09,2.501,
2013-10,2.440,
2013-11,2.469,
2013-12,2.635,
2014-01,2.349,
2014-02,2.329,
2014-03,2.251,
2014-04,2.159,
2014-05,2.023,
2014-06,1.897,
2014-07,1.805,
2014-08,1.437,
2014-09,1.569,
2014-10,1.457,
2014-11,1.267,
2014-12,1.117,
2015-01,0.890,
