"",BBK01.OUG246,BBK01.OUG246_FLAGS
"",Deposits and borrowing from other domestic households / Time deposits / for more than 2 years / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:35:05,
1999-01,0.462,
1999-02,0.535,
1999-03,0.447,
1999-04,0.375,
1999-05,0.374,
1999-06,0.373,
1999-07,0.374,
1999-08,0.373,
1999-09,0.374,
1999-10,0.336,
1999-11,0.345,
1999-12,0.338,
2000-01,0.340,
2000-02,0.341,
2000-03,0.341,
2000-04,0.321,
2000-05,0.325,
2000-06,0.327,
2000-07,0.327,
2000-08,0.325,
2000-09,0.326,
2000-10,0.320,
2000-11,0.321,
2000-12,0.321,
2001-01,0.323,
2001-02,0.322,
2001-03,0.324,
2001-04,0.315,
2001-05,0.317,
2001-06,0.323,
2001-07,0.323,
2001-08,0.323,
2001-09,0.322,
2001-10,0.307,
2001-11,0.307,
2001-12,0.309,
2002-01,0.308,
2002-02,0.308,
2002-03,0.308,
2002-04,0.303,
2002-05,0.304,
2002-06,0.310,
2002-07,0.310,
2002-08,0.310,
2002-09,0.320,
2002-10,0.315,
2002-11,0.324,
2002-12,0.324,
2003-01,0.327,
2003-02,0.316,
2003-03,0.316,
2003-04,0.316,
2003-05,0.287,
2003-06,0.289,
2003-07,0.290,
2003-08,0.292,
2003-09,0.292,
2003-10,0.291,
2003-11,0.286,
2003-12,0.286,
2004-01,0.286,
2004-02,0.287,
2004-03,0.287,
2004-04,0.288,
2004-05,0.236,
2004-06,0.235,
2004-07,0.235,
2004-08,0.236,
2004-09,0.043,
2004-10,0.047,
2004-11,0.043,
2004-12,0.042,
2005-01,0.043,
2005-02,0.043,
2005-03,0.043,
2005-04,0.046,
2005-05,0.042,
2005-06,0.045,
2005-07,0.045,
2005-08,0.047,
2005-09,0.047,
2005-10,0.046,
2005-11,0.046,
2005-12,0.046,
2006-01,0.046,
2006-02,0.046,
2006-03,0.046,
2006-04,0.050,
2006-05,0.045,
2006-06,0.048,
2006-07,0.046,
2006-08,0.047,
2006-09,0.047,
2006-10,0.046,
2006-11,0.047,
2006-12,0.048,
2007-01,0.049,
2007-02,0.049,
2007-03,0.048,
2007-04,0.003,
2007-05,0.003,
2007-06,0.004,
2007-07,0.003,
2007-08,0.004,
2007-09,0.004,
2007-10,0.004,
2007-11,0.002,
2007-12,0.002,
2008-01,0.003,
2008-02,0.003,
2008-03,0.005,
2008-04,0.003,
2008-05,0.003,
2008-06,0.002,
2008-07,0.002,
2008-08,0.002,
2008-09,0.012,
2008-10,0.002,
2008-11,0.003,
2008-12,0.002,
2009-01,0.008,
2009-02,0.009,
2009-03,0.009,
2009-04,0.079,
2009-05,0.009,
2009-06,0.009,
2009-07,0.010,
2009-08,0.012,
2009-09,0.012,
2009-10,0.019,
2009-11,0.019,
2009-12,0.018,
2010-01,0.018,
2010-02,0.018,
2010-03,0.038,
2010-04,0.038,
2010-05,0.037,
2010-06,0.038,
2010-07,0.041,
2010-08,0.036,
2010-09,0.036,
2010-10,0.036,
2010-11,0.036,
2010-12,0.035,
2011-01,0.035,
2011-02,0.035,
2011-03,0.034,
2011-04,0.033,
2011-05,0.134,
2011-06,0.133,
2011-07,0.013,
2011-08,0.013,
2011-09,0.012,
2011-10,0.012,
2011-11,0.011,
2011-12,0.010,
2012-01,0.009,
2012-02,0.010,
2012-03,0.009,
2012-04,0.010,
2012-05,0.010,
2012-06,0.009,
2012-07,0.010,
2012-08,0.010,
2012-09,0.010,
2012-10,0.004,
2012-11,0.010,
2012-12,0.009,
2013-01,0.010,
2013-02,0.009,
2013-03,0.009,
2013-04,0.007,
2013-05,0.007,
2013-06,0.008,
2013-07,0.008,
2013-08,0.008,
2013-09,0.008,
2013-10,0.008,
2013-11,0.002,
2013-12,0.001,
2014-01,0.002,
2014-02,0.002,
2014-03,0.001,
2014-04,0.002,
2014-05,0.002,
2014-06,0.002,
2014-07,0.001,
2014-08,0.001,
2014-09,0.001,
2014-10,0.001,
2014-11,0.001,
2014-12,0.002,Provisional value
