"",BBK01.OUM230,BBK01.OUM230_FLAGS
"",Time deposits of domestic government / for more than two years / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:41,
1999-01,5.114,
1999-02,5.023,
1999-03,5.085,
1999-04,4.875,
1999-05,4.827,
1999-06,4.846,
1999-07,4.510,
1999-08,4.506,
1999-09,4.498,
1999-10,4.214,
1999-11,4.338,
1999-12,4.307,
2000-01,4.264,
2000-02,4.287,
2000-03,4.290,
2000-04,4.278,
2000-05,4.287,
2000-06,4.263,
2000-07,4.288,
2000-08,4.266,
2000-09,4.254,
2000-10,4.226,
2000-11,4.189,
2000-12,4.080,
2001-01,4.073,
2001-02,4.052,
2001-03,4.038,
2001-04,4.017,
2001-05,4.033,
2001-06,4.019,
2001-07,4.018,
2001-08,3.996,
2001-09,3.972,
2001-10,3.907,
2001-11,3.940,
2001-12,3.807,
2002-01,3.776,
2002-02,3.603,
2002-03,3.608,
2002-04,3.630,
2002-05,3.624,
2002-06,3.624,
2002-07,3.618,
2002-08,3.625,
2002-09,3.376,
2002-10,3.346,
2002-11,3.152,
2002-12,3.309,
2003-01,3.373,
2003-02,3.343,
2003-03,3.418,
2003-04,3.349,
2003-05,3.281,
2003-06,4.009,
2003-07,4.123,
2003-08,3.348,
2003-09,3.362,
2003-10,3.452,
2003-11,3.476,
2003-12,3.497,
2004-01,3.089,
2004-02,3.126,
2004-03,3.100,
2004-04,3.126,
2004-05,2.901,
2004-06,2.847,
2004-07,3.083,
2004-08,2.144,
2004-09,2.120,
2004-10,2.093,
2004-11,2.144,
2004-12,2.144,
2005-01,2.118,
2005-02,2.113,
2005-03,2.136,
2005-04,2.134,
2005-05,2.146,
2005-06,2.196,
2005-07,2.245,
2005-08,2.198,
2005-09,2.312,
2005-10,2.310,
2005-11,2.370,
2005-12,2.380,
2006-01,2.402,
2006-02,2.508,
2006-03,2.504,
2006-04,2.539,
2006-05,2.640,
2006-06,2.721,
2006-07,2.765,
2006-08,2.809,
2006-09,2.869,
2006-10,2.911,
2006-11,2.908,
2006-12,2.858,
2007-01,2.931,
2007-02,2.957,
2007-03,2.834,
2007-04,2.828,
2007-05,2.835,
2007-06,2.865,
2007-07,2.833,
2007-08,2.821,
2007-09,2.793,
2007-10,2.848,
2007-11,2.830,
2007-12,3.151,
2008-01,3.201,
2008-02,3.212,
2008-03,3.215,
2008-04,3.261,
2008-05,3.248,
2008-06,3.311,
2008-07,3.261,
2008-08,3.321,
2008-09,3.342,
2008-10,3.328,
2008-11,2.767,
2008-12,2.700,
2009-01,2.664,
2009-02,2.693,
2009-03,2.717,
2009-04,2.527,
2009-05,2.508,
2009-06,2.514,
2009-07,2.545,
2009-08,2.575,
2009-09,2.584,
2009-10,2.613,
2009-11,2.561,
2009-12,2.496,
2010-01,2.518,
2010-02,2.550,
2010-03,2.565,
2010-04,2.575,
2010-05,2.604,
2010-06,2.526,
2010-07,2.501,
2010-08,2.511,
2010-09,2.461,
2010-10,15.050,
2010-11,17.865,
2010-12,15.725,
2011-01,10.756,
2011-02,10.721,
2011-03,10.761,
2011-04,9.628,
2011-05,9.676,
2011-06,9.599,
2011-07,9.568,
2011-08,9.114,
2011-09,9.419,
2011-10,9.361,
2011-11,9.370,
2011-12,9.357,
2012-01,9.571,
2012-02,9.153,
2012-03,9.057,
2012-04,9.235,
2012-05,9.281,
2012-06,9.033,
2012-07,9.209,
2012-08,8.809,
2012-09,8.723,
2012-10,9.100,
2012-11,9.018,
2012-12,9.235,
2013-01,8.808,
2013-02,8.884,
2013-03,8.803,
2013-04,8.479,
2013-05,8.483,
2013-06,8.348,
2013-07,8.297,
2013-08,2.505,
2013-09,2.602,
2013-10,2.605,
2013-11,2.552,
2013-12,2.569,
2014-01,2.584,
2014-02,2.556,
2014-03,2.583,
2014-04,2.721,
2014-05,2.707,
2014-06,3.084,
2014-07,3.223,
2014-08,3.269,
2014-09,3.272,
2014-10,3.240,
2014-11,3.197,
2014-12,3.564,Provisional value
